Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.9968697373089906
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.990807978189658
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.78546183293239
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.6465948372712237
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.6444248026015731
Sequence553.csv_1: True Class: B, Predicted: A, Probability: 0.7737460369838048
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.7300861146950466
Sequence555.csv_1: True Class: B, Predicted: A, Probability: 0.8739030104513276
Sequence556.csv_1: True Class: B, Predicted: A, Probability: 0.9932319497077422
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.9999502138649331
Sequence558.csv_1: True Class: B, Predicted: A, Probability: 0.9593608948928268
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 0.585546829881346
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.8337232811858227
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.9999679571514195
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9999999986159699
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.9724603519048904
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.9999993809921519
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.8970277659450068
Sequence565.csv_1: True Class: B, Predicted: A, Probability: 0.9587172684220423
Sequence566.csv_1: True Class: A, Predicted: B, Probability: 0.9927124557599165
Sequence567.csv_1: True Class: B, Predicted: A, Probability: 0.9999969654441475
Sequence568.csv_1: True Class: A, Predicted: B, Probability: 0.9608384128644516
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.911794771122737
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.5420605501911211
Sequence570.csv_1: True Class: A, Predicted: B, Probability: 0.9991310126843187
Sequence571.csv_1: True Class: B, Predicted: B, Probability: 0.9906210783682746
Sequence572.csv_1: True Class: B, Predicted: A, Probability: 0.9887756969305322
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9999937033055762
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9999157952119371
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.9985886894948007
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.9998164742547466
Sequence577.csv_1: True Class: B, Predicted: A, Probability: 0.8062363118265572
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 0.6150660868466721
Sequence579.csv_1: True Class: A, Predicted: B, Probability: 0.9296922736246017
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.9157945293960055
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 0.9381668343958083
Sequence581.csv_1: True Class: B, Predicted: A, Probability: 0.963984390452547
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 0.984010692574835
Sequence583.csv_1: True Class: A, Predicted: B, Probability: 0.9998742977199256
Sequence584.csv_1: True Class: A, Predicted: B, Probability: 0.998418647411957
Sequence585.csv_1: True Class: B, Predicted: A, Probability: 0.9898323013071696
Sequence586.csv_1: True Class: B, Predicted: A, Probability: 0.9928427429185256
Sequence587.csv_1: True Class: A, Predicted: B, Probability: 0.9999999972869084
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 0.9999506572456358
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.6179119104980193
Sequence59.csv_1: True Class: A, Predicted: B, Probability: 0.9899768564704865
Sequence590.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999784
Sequence591.csv_1: True Class: B, Predicted: A, Probability: 0.9999864517898561
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.9999967225337091
