Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.9999999994789228
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 0.9990410288364158
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999983
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999953
Sequence553.csv_1: True Class: B, Predicted: B, Probability: 0.9999727067316799
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999994365
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.9999850773001732
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999587
Sequence557.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999999
Sequence558.csv_1: True Class: B, Predicted: A, Probability: 0.9999999890262704
Sequence559.csv_1: True Class: B, Predicted: A, Probability: 0.5795872016472112
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.9999998814593345
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999904778
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999994288
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9999999469494428
Sequence565.csv_1: True Class: B, Predicted: A, Probability: 0.9999997234710194
Sequence566.csv_1: True Class: B, Predicted: B, Probability: 0.999999803937943
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9998369922875449
Sequence568.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence569.csv_1: True Class: B, Predicted: B, Probability: 0.99999999961827
Sequence57.csv_1: True Class: B, Predicted: A, Probability: 0.9997800661043479
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999879
Sequence571.csv_1: True Class: B, Predicted: B, Probability: 0.9999621970679946
Sequence572.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999984
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999989
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence576.csv_1: True Class: B, Predicted: B, Probability: 0.9999999992559243
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.9992362181694548
Sequence578.csv_1: True Class: B, Predicted: B, Probability: 0.9999762616468995
