Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.8871160518665936
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9992697687572252
Sequence550.csv_1: True Class: B, Predicted: A, Probability: 0.5902739014347516
Sequence551.csv_1: True Class: A, Predicted: B, Probability: 0.9991788454113508
Sequence552.csv_1: True Class: B, Predicted: A, Probability: 0.5673702854125195
Sequence553.csv_1: True Class: B, Predicted: B, Probability: 0.998829021497903
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.9936069068762565
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.999782084180117
Sequence556.csv_1: True Class: B, Predicted: A, Probability: 0.9772040975853308
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9961383390160845
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.6639797589917448
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9998071381005819
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 0.8506782780367427
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.6085185891064508
Sequence561.csv_1: True Class: A, Predicted: B, Probability: 0.641086886101395
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.8639059769110793
Sequence563.csv_1: True Class: B, Predicted: A, Probability: 0.7457811083267043
Sequence564.csv_1: True Class: B, Predicted: A, Probability: 0.8809456081667775
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.879987834143751
Sequence566.csv_1: True Class: B, Predicted: B, Probability: 0.9336044175118099
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9981499628417261
Sequence568.csv_1: True Class: B, Predicted: B, Probability: 0.9090505271195863
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9187098094273619
Sequence57.csv_1: True Class: B, Predicted: B, Probability: 0.5734418346311864
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.5124451011306068
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.999729441540893
Sequence572.csv_1: True Class: A, Predicted: B, Probability: 0.8072403966377438
Sequence573.csv_1: True Class: A, Predicted: B, Probability: 0.9946611442414843
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9999999685495861
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.724302405954239
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.9946724258959353
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.909182320440478
Sequence578.csv_1: True Class: B, Predicted: A, Probability: 0.9909421984237131
Sequence579.csv_1: True Class: B, Predicted: A, Probability: 0.6206781051527267
Sequence58.csv_1: True Class: B, Predicted: A, Probability: 0.9896165433646251
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 0.9999959961894046
Sequence581.csv_1: True Class: A, Predicted: B, Probability: 0.7292653455740246
Sequence582.csv_1: True Class: B, Predicted: A, Probability: 0.8141300746531375
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.8023349002590768
Sequence584.csv_1: True Class: B, Predicted: A, Probability: 0.6942865073126394
Sequence585.csv_1: True Class: A, Predicted: B, Probability: 0.952575274478398
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 0.9999999821024202
Sequence587.csv_1: True Class: B, Predicted: A, Probability: 0.87245346975495
Sequence588.csv_1: True Class: A, Predicted: B, Probability: 0.9999999319539664
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.9999975236400448
Sequence59.csv_1: True Class: B, Predicted: A, Probability: 0.9881573049385765
Sequence590.csv_1: True Class: B, Predicted: B, Probability: 0.9451796170249415
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 0.9999999593876115
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.9999132828780675
Sequence593.csv_1: True Class: A, Predicted: A, Probability: 0.9994953428929629
Sequence594.csv_1: True Class: B, Predicted: A, Probability: 0.9995896942267659
Sequence595.csv_1: True Class: A, Predicted: A, Probability: 0.9733263170809358
Sequence596.csv_1: True Class: A, Predicted: A, Probability: 0.9915430349871159
Sequence597.csv_1: True Class: A, Predicted: A, Probability: 0.9905344545760592
Sequence598.csv_1: True Class: A, Predicted: B, Probability: 0.9979956594245569
Sequence599.csv_1: True Class: A, Predicted: B, Probability: 0.998647995178664
Sequence6.csv_1: True Class: A, Predicted: A, Probability: 0.9999878578523714
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.8823783520486993
