Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.9886298293550804
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence551.csv_1: True Class: B, Predicted: A, Probability: 0.9993687229899081
Sequence552.csv_1: True Class: B, Predicted: A, Probability: 0.9999999946291653
Sequence553.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.9999985234850927
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999984
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.999999999998832
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.9999656672879632
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence56.csv_1: True Class: B, Predicted: A, Probability: 0.9709809387631959
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999543963
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999982
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999539211
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999094146
Sequence565.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.999999999910652
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9999998553937862
Sequence568.csv_1: True Class: A, Predicted: B, Probability: 1.0
Sequence569.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence57.csv_1: True Class: B, Predicted: B, Probability: 0.9999999613089994
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999815
Sequence571.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999999
Sequence572.csv_1: True Class: B, Predicted: B, Probability: 0.9999999424662939
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999967
Sequence574.csv_1: True Class: A, Predicted: B, Probability: 1.0
Sequence575.csv_1: True Class: B, Predicted: A, Probability: 0.9999998835345213
Sequence576.csv_1: True Class: B, Predicted: B, Probability: 0.9925407376956151
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.9993818589870214
Sequence578.csv_1: True Class: B, Predicted: A, Probability: 0.8568927615617938
Sequence579.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.9999999306953887
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence581.csv_1: True Class: B, Predicted: B, Probability: 0.9999984555116785
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence584.csv_1: True Class: B, Predicted: B, Probability: 0.9999999990106855
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.7862986705241413
Sequence587.csv_1: True Class: B, Predicted: A, Probability: 0.9999988121629118
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 0.9997465954810276
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.9864475880118452
Sequence59.csv_1: True Class: B, Predicted: B, Probability: 0.9999999966247965
Sequence590.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.9999999969863774
Sequence593.csv_1: True Class: B, Predicted: B, Probability: 1.0
