Sequence549.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence55.csv_1: True Class: B, Predicted: A, Probability: 0.9999999751156164
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999984927
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 0.9318082513625471
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.9999999199322885
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.9999999991561064
Sequence554.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999133
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence556.csv_1: True Class: A, Predicted: B, Probability: 0.9992827390462369
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999346046
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998255298
Sequence56.csv_1: True Class: B, Predicted: A, Probability: 0.9999972178608701
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.9999999542504204
Sequence561.csv_1: True Class: A, Predicted: B, Probability: 0.9997235452336078
Sequence562.csv_1: True Class: A, Predicted: B, Probability: 0.9904815521310689
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.6433075548318267
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999924367
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999133397
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9999999963014746
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999978094
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9999999846584825
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999942
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9997430618039869
Sequence571.csv_1: True Class: B, Predicted: B, Probability: 0.8520615876419685
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence573.csv_1: True Class: A, Predicted: B, Probability: 1.0
Sequence574.csv_1: True Class: A, Predicted: B, Probability: 0.9882421654491549
Sequence575.csv_1: True Class: A, Predicted: B, Probability: 0.9953934132978333
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.999999999981536
Sequence577.csv_1: True Class: A, Predicted: B, Probability: 0.9905401737442102
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.999999999999782
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999996483
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence580.csv_1: True Class: A, Predicted: B, Probability: 0.8994136800592095
Sequence581.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999987
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999996
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9999995881046112
Sequence584.csv_1: True Class: A, Predicted: B, Probability: 0.6107393942389661
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 0.9952597607420658
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 0.99999999999991
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 0.9999994811657342
Sequence588.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999808
Sequence589.csv_1: True Class: A, Predicted: B, Probability: 0.9983038080645384
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999792
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999734
Sequence591.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence592.csv_1: True Class: B, Predicted: A, Probability: 0.9987673082553116
Sequence593.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence595.csv_1: True Class: A, Predicted: A, Probability: 0.9999999992461005
Sequence596.csv_1: True Class: A, Predicted: A, Probability: 0.9998296494940301
Sequence597.csv_1: True Class: A, Predicted: B, Probability: 1.0
Sequence598.csv_1: True Class: A, Predicted: A, Probability: 0.9999998023297001
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 0.999999999593047
Sequence6.csv_1: True Class: A, Predicted: A, Probability: 0.9980214541068113
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence601.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence602.csv_1: True Class: A, Predicted: B, Probability: 0.9999999989838745
Sequence603.csv_1: True Class: B, Predicted: B, Probability: 0.9999999972241889
Sequence604.csv_1: True Class: A, Predicted: B, Probability: 0.9908175303253571
Sequence605.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence606.csv_1: True Class: A, Predicted: A, Probability: 0.9999999968944457
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence608.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence609.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999901157
Sequence61.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999977
Sequence610.csv_1: True Class: B, Predicted: B, Probability: 0.9999999955856236
Sequence611.csv_1: True Class: A, Predicted: A, Probability: 0.9944702632431628
Sequence612.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999998447
Sequence613.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999495734
Sequence614.csv_1: True Class: B, Predicted: B, Probability: 0.9977299016376925
Sequence615.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999962379
Sequence616.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence617.csv_1: True Class: A, Predicted: B, Probability: 0.999956094534145
Sequence618.csv_1: True Class: B, Predicted: B, Probability: 0.999986700463473
