Sequence549.csv_1: True Class: B, Predicted: A, Probability: 0.9945570169818666
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.8113362183042427
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.9999093709080561
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 0.9999966064051382
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.8184650470192293
Sequence553.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999918754
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.9987758917096213
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.9984162374905811
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.9348124914984408
Sequence557.csv_1: True Class: B, Predicted: A, Probability: 0.9992144821862267
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9163446927336152
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.935414704173642
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9749606520281138
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.6487980208629971
Sequence561.csv_1: True Class: B, Predicted: A, Probability: 0.8601266008520553
Sequence562.csv_1: True Class: B, Predicted: A, Probability: 0.5109526264562642
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.9936084086982585
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.8979319435299197
Sequence565.csv_1: True Class: A, Predicted: B, Probability: 0.7185164546834809
Sequence566.csv_1: True Class: B, Predicted: A, Probability: 0.9999985078380438
Sequence567.csv_1: True Class: B, Predicted: A, Probability: 0.9997261634303628
Sequence568.csv_1: True Class: A, Predicted: B, Probability: 0.9964228769395463
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9985814494122963
Sequence57.csv_1: True Class: A, Predicted: B, Probability: 0.9999696872066012
Sequence570.csv_1: True Class: A, Predicted: B, Probability: 0.9998624527199237
Sequence571.csv_1: True Class: A, Predicted: B, Probability: 0.9698872735692364
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.999860379565852
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.5956066948225692
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.695398547897893
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.8719680755819914
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.9991957934534322
Sequence577.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999154107
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.9999717452924586
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 0.5776533074626136
Sequence58.csv_1: True Class: B, Predicted: A, Probability: 0.9804813230991754
Sequence580.csv_1: True Class: A, Predicted: B, Probability: 0.999980570752284
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9999996082009373
Sequence582.csv_1: True Class: A, Predicted: B, Probability: 0.6953564288888119
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9999999884011048
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 0.9372350578836367
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 0.5350341653737122
Sequence586.csv_1: True Class: A, Predicted: B, Probability: 0.5568280087777125
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 0.9644574374758482
Sequence588.csv_1: True Class: A, Predicted: B, Probability: 0.9997119001269438
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.999934160623212
Sequence59.csv_1: True Class: B, Predicted: B, Probability: 0.7471567734629475
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999292583
Sequence591.csv_1: True Class: A, Predicted: A, Probability: 0.9996639838112347
Sequence592.csv_1: True Class: A, Predicted: A, Probability: 0.7606974224212635
Sequence593.csv_1: True Class: A, Predicted: B, Probability: 0.9994522004723262
Sequence594.csv_1: True Class: B, Predicted: B, Probability: 0.9999942318905756
Sequence595.csv_1: True Class: A, Predicted: B, Probability: 0.9989604009404434
Sequence596.csv_1: True Class: A, Predicted: A, Probability: 0.913520548378543
Sequence597.csv_1: True Class: B, Predicted: A, Probability: 0.9996965899454868
Sequence598.csv_1: True Class: A, Predicted: A, Probability: 0.9986384702630916
Sequence599.csv_1: True Class: A, Predicted: B, Probability: 0.9751930352108614
Sequence6.csv_1: True Class: A, Predicted: A, Probability: 0.9999501006195457
Sequence60.csv_1: True Class: B, Predicted: A, Probability: 0.561239114403827
Sequence600.csv_1: True Class: B, Predicted: A, Probability: 0.990857236876139
Sequence601.csv_1: True Class: B, Predicted: A, Probability: 0.9356588752552822
Sequence602.csv_1: True Class: B, Predicted: B, Probability: 0.9565796592307685
Sequence603.csv_1: True Class: A, Predicted: A, Probability: 0.8969334639006007
Sequence604.csv_1: True Class: B, Predicted: B, Probability: 0.9929020034470164
Sequence605.csv_1: True Class: B, Predicted: A, Probability: 0.9995390782569981
Sequence606.csv_1: True Class: A, Predicted: B, Probability: 0.9704539080951189
Sequence607.csv_1: True Class: A, Predicted: B, Probability: 0.9923540028534247
Sequence608.csv_1: True Class: A, Predicted: A, Probability: 0.7688299240354584
Sequence609.csv_1: True Class: B, Predicted: A, Probability: 0.8777430005740858
Sequence61.csv_1: True Class: A, Predicted: B, Probability: 0.9000622004678983
Sequence610.csv_1: True Class: A, Predicted: A, Probability: 0.999643575790599
Sequence611.csv_1: True Class: A, Predicted: A, Probability: 0.9768697242382121
Sequence612.csv_1: True Class: B, Predicted: B, Probability: 0.7456350321470685
Sequence613.csv_1: True Class: A, Predicted: B, Probability: 0.9850150691581826
Sequence614.csv_1: True Class: A, Predicted: A, Probability: 0.9999999992134848
Sequence615.csv_1: True Class: A, Predicted: A, Probability: 0.9963764527991865
Sequence616.csv_1: True Class: B, Predicted: A, Probability: 0.9998853884007801
Sequence617.csv_1: True Class: B, Predicted: A, Probability: 0.976024655813213
Sequence618.csv_1: True Class: A, Predicted: A, Probability: 0.9999904420923799
Sequence619.csv_1: True Class: A, Predicted: B, Probability: 0.9984106022862727
Sequence62.csv_1: True Class: A, Predicted: A, Probability: 0.8347589811045092
Sequence620.csv_1: True Class: A, Predicted: A, Probability: 0.9999789210629243
Sequence621.csv_1: True Class: A, Predicted: A, Probability: 0.999999781126956
Sequence622.csv_1: True Class: A, Predicted: A, Probability: 0.9992869738408382
Sequence623.csv_1: True Class: B, Predicted: A, Probability: 0.988391816828658
Sequence624.csv_1: True Class: A, Predicted: B, Probability: 0.9984877347150348
Sequence625.csv_1: True Class: A, Predicted: B, Probability: 0.5560743813316251
Sequence626.csv_1: True Class: B, Predicted: B, Probability: 0.9082184969801229
Sequence627.csv_1: True Class: A, Predicted: B, Probability: 0.9468548155410051
Sequence628.csv_1: True Class: A, Predicted: A, Probability: 0.9973188709938302
Sequence629.csv_1: True Class: A, Predicted: A, Probability: 0.9997571055068902
Sequence63.csv_1: True Class: A, Predicted: A, Probability: 0.8297469961303041
Sequence630.csv_1: True Class: A, Predicted: B, Probability: 0.9994330648155693
Sequence631.csv_1: True Class: A, Predicted: A, Probability: 0.9991710573318869
Sequence632.csv_1: True Class: B, Predicted: A, Probability: 0.7336747483733393
Sequence633.csv_1: True Class: A, Predicted: A, Probability: 0.9996925719221124
Sequence634.csv_1: True Class: A, Predicted: A, Probability: 0.9999994195052685
Sequence635.csv_1: True Class: A, Predicted: A, Probability: 0.9999979001222105
Sequence636.csv_1: True Class: A, Predicted: A, Probability: 0.9999819601964538
Sequence637.csv_1: True Class: B, Predicted: A, Probability: 0.9999398694664708
Sequence638.csv_1: True Class: A, Predicted: B, Probability: 0.999989905407604
Sequence639.csv_1: True Class: B, Predicted: A, Probability: 0.993547692376226
Sequence64.csv_1: True Class: A, Predicted: B, Probability: 0.8161475246333713
Sequence640.csv_1: True Class: A, Predicted: A, Probability: 0.999916652012253
Sequence641.csv_1: True Class: A, Predicted: A, Probability: 0.994147851633589
Sequence642.csv_1: True Class: A, Predicted: A, Probability: 0.9906944506537022
Sequence643.csv_1: True Class: A, Predicted: B, Probability: 0.89754312060327
Sequence644.csv_1: True Class: B, Predicted: A, Probability: 0.9976675922031449
Sequence645.csv_1: True Class: A, Predicted: B, Probability: 0.935594875828895
Sequence646.csv_1: True Class: B, Predicted: A, Probability: 0.9919184122945371
Sequence647.csv_1: True Class: B, Predicted: B, Probability: 0.8204068583321212
Sequence648.csv_1: True Class: A, Predicted: A, Probability: 0.8838108766197054
Sequence649.csv_1: True Class: A, Predicted: B, Probability: 0.9681612475306283
Sequence65.csv_1: True Class: A, Predicted: A, Probability: 0.7445612125694964
Sequence650.csv_1: True Class: A, Predicted: B, Probability: 0.9999897309170238
Sequence651.csv_1: True Class: A, Predicted: A, Probability: 0.5629893458386508
Sequence652.csv_1: True Class: B, Predicted: A, Probability: 0.9994142051438468
Sequence653.csv_1: True Class: A, Predicted: A, Probability: 0.9999913828655919
Sequence654.csv_1: True Class: B, Predicted: A, Probability: 0.8705595891258772
Sequence655.csv_1: True Class: A, Predicted: A, Probability: 0.9999993973672516
Sequence656.csv_1: True Class: A, Predicted: B, Probability: 0.9171467198278969
Sequence657.csv_1: True Class: B, Predicted: A, Probability: 0.9999970614291374
Sequence658.csv_1: True Class: A, Predicted: A, Probability: 0.9953197586542325
Sequence659.csv_1: True Class: A, Predicted: B, Probability: 0.5163257491676997
Sequence66.csv_1: True Class: A, Predicted: B, Probability: 0.7994167618396372
Sequence660.csv_1: True Class: A, Predicted: A, Probability: 0.9999999825858171
