Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.9854264214397369
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 0.9791955951904731
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 0.9987557381353555
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9985877195929074
Sequence552.csv_1: True Class: B, Predicted: A, Probability: 0.9631462579272729
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.9409736895759905
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.9971190277655891
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.9998489621676717
Sequence556.csv_1: True Class: A, Predicted: B, Probability: 0.9915087610969471
Sequence557.csv_1: True Class: B, Predicted: A, Probability: 0.961263770999902
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.8840971972148408
Sequence559.csv_1: True Class: A, Predicted: B, Probability: 0.998855392108612
Sequence56.csv_1: True Class: A, Predicted: B, Probability: 0.9999998040823193
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.8940840900151161
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.9497093359777917
Sequence562.csv_1: True Class: B, Predicted: A, Probability: 0.9999834070725114
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.8028895332866179
Sequence564.csv_1: True Class: B, Predicted: A, Probability: 0.9964452207134552
Sequence565.csv_1: True Class: A, Predicted: B, Probability: 0.5813134297288772
Sequence566.csv_1: True Class: A, Predicted: B, Probability: 0.9999932214317117
Sequence567.csv_1: True Class: A, Predicted: A, Probability: 0.9447238391932266
Sequence568.csv_1: True Class: B, Predicted: A, Probability: 0.9999063426251132
Sequence569.csv_1: True Class: A, Predicted: B, Probability: 0.9930030004014259
Sequence57.csv_1: True Class: B, Predicted: B, Probability: 0.7879986747168013
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9217160170309907
Sequence571.csv_1: True Class: A, Predicted: B, Probability: 0.9376177200593161
Sequence572.csv_1: True Class: B, Predicted: A, Probability: 0.834500086651338
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9999992010615749
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.8473101411498769
Sequence575.csv_1: True Class: A, Predicted: B, Probability: 0.9999524471946958
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.9990024367042293
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.9990522721385321
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.9235551227212817
Sequence579.csv_1: True Class: A, Predicted: B, Probability: 0.5072134469865857
Sequence58.csv_1: True Class: B, Predicted: A, Probability: 0.991688347419448
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 0.9951500065009589
Sequence581.csv_1: True Class: A, Predicted: B, Probability: 0.9499175023541957
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 0.8206066917914974
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9999360986971568
Sequence584.csv_1: True Class: B, Predicted: A, Probability: 0.9999844393018577
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 0.9795921335146295
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 0.9998758494595459
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 0.9733773246026726
Sequence588.csv_1: True Class: B, Predicted: A, Probability: 0.8752303549572518
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.6209091298732466
Sequence59.csv_1: True Class: B, Predicted: A, Probability: 0.7991750342854305
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 0.8340115622905059
Sequence591.csv_1: True Class: A, Predicted: B, Probability: 0.7718483397292617
Sequence592.csv_1: True Class: A, Predicted: A, Probability: 0.9999630420578584
Sequence593.csv_1: True Class: A, Predicted: B, Probability: 0.9945415142642755
Sequence594.csv_1: True Class: B, Predicted: A, Probability: 0.5777983038513186
Sequence595.csv_1: True Class: B, Predicted: B, Probability: 0.9999013232081029
Sequence596.csv_1: True Class: A, Predicted: A, Probability: 0.999645775155139
Sequence597.csv_1: True Class: A, Predicted: A, Probability: 0.9913425380107441
Sequence598.csv_1: True Class: A, Predicted: A, Probability: 0.6933795285480376
Sequence599.csv_1: True Class: A, Predicted: B, Probability: 0.9264215150322332
