Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.7108054160594696
Sequence55.csv_1: True Class: A, Predicted: B, Probability: 0.9592953027034851
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 0.909923621322095
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9481226863931159
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.840766567442961
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.8743092766811938
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.5136101870790238
Sequence555.csv_1: True Class: B, Predicted: A, Probability: 0.6523758091321396
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.8262641745163171
Sequence557.csv_1: True Class: B, Predicted: B, Probability: 0.9999929430239474
Sequence558.csv_1: True Class: A, Predicted: B, Probability: 0.6157952160073669
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 0.9999945756093682
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9837929201787424
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.9760716944328636
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9925273062435557
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.9860104742325628
Sequence563.csv_1: True Class: B, Predicted: A, Probability: 0.9639958388614359
Sequence564.csv_1: True Class: A, Predicted: B, Probability: 0.9999684235092251
Sequence565.csv_1: True Class: A, Predicted: B, Probability: 0.6530685341076097
Sequence566.csv_1: True Class: A, Predicted: B, Probability: 0.9999996111931535
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 0.6442948407795485
Sequence568.csv_1: True Class: A, Predicted: B, Probability: 0.9925572034401895
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9415911331777106
Sequence57.csv_1: True Class: A, Predicted: B, Probability: 0.999992123588291
Sequence570.csv_1: True Class: A, Predicted: B, Probability: 0.7710157627601065
Sequence571.csv_1: True Class: B, Predicted: B, Probability: 0.9996895554300776
Sequence572.csv_1: True Class: B, Predicted: A, Probability: 0.9999494999501604
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9995262132461374
Sequence574.csv_1: True Class: B, Predicted: A, Probability: 0.8444359719505756
Sequence575.csv_1: True Class: A, Predicted: B, Probability: 0.9999088677909411
Sequence576.csv_1: True Class: B, Predicted: B, Probability: 0.6178890634450218
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.9991902304645356
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 0.9477361954860909
