Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.9999999973088859
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 0.9999999635958573
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999767122
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.9999999997146313
Sequence553.csv_1: True Class: B, Predicted: B, Probability: 0.9999999979746362
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.9983390522601459
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.9733537660421803
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.9999999946938405
Sequence557.csv_1: True Class: B, Predicted: B, Probability: 0.9999999896396027
Sequence558.csv_1: True Class: B, Predicted: A, Probability: 0.9999999988026287
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 0.9872447331931729
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999997944
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999993449
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9999986703628825
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999982
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.9981294021901338
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.5903180516506223
Sequence565.csv_1: True Class: B, Predicted: A, Probability: 0.990248540524966
Sequence566.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999720398
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9964636776145588
Sequence568.csv_1: True Class: B, Predicted: B, Probability: 0.9888265066972869
Sequence569.csv_1: True Class: B, Predicted: A, Probability: 0.9276958259597664
Sequence57.csv_1: True Class: B, Predicted: A, Probability: 0.9999999998813152
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.999999999186392
Sequence571.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998444569
Sequence572.csv_1: True Class: B, Predicted: A, Probability: 0.996097346329646
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9999454348573082
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 0.9518841930168106
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999866
Sequence576.csv_1: True Class: B, Predicted: B, Probability: 0.9982524145698661
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.9999999953757754
Sequence578.csv_1: True Class: B, Predicted: B, Probability: 0.9999951978365132
Sequence579.csv_1: True Class: B, Predicted: B, Probability: 0.9999999997489722
Sequence58.csv_1: True Class: A, Predicted: B, Probability: 0.9997774227037541
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999802687
Sequence581.csv_1: True Class: B, Predicted: A, Probability: 0.999999999816499
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999992992
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 0.9999999898185039
Sequence584.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998536682
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 0.8874289974169621
