Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.9893527659707825
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 0.993878638589563
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 0.9994442970746988
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9973814591035033
Sequence552.csv_1: True Class: B, Predicted: A, Probability: 0.9977041789907696
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.6007875675217582
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.9854936008925618
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.9999997987431205
Sequence556.csv_1: True Class: A, Predicted: B, Probability: 0.9505871132536297
Sequence557.csv_1: True Class: B, Predicted: A, Probability: 0.9133335497439697
Sequence558.csv_1: True Class: B, Predicted: A, Probability: 0.8521056997301955
Sequence559.csv_1: True Class: A, Predicted: B, Probability: 0.9793133982650386
Sequence56.csv_1: True Class: A, Predicted: B, Probability: 0.9999851726318504
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.684254543465893
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.747414607314168
Sequence562.csv_1: True Class: B, Predicted: A, Probability: 0.9999601562920267
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.802692576020446
Sequence564.csv_1: True Class: B, Predicted: A, Probability: 0.9905496578803958
Sequence565.csv_1: True Class: A, Predicted: B, Probability: 0.8056024974069895
Sequence566.csv_1: True Class: A, Predicted: B, Probability: 0.9999999272352074
Sequence567.csv_1: True Class: A, Predicted: A, Probability: 0.5994768415485957
Sequence568.csv_1: True Class: B, Predicted: A, Probability: 0.9995366862341937
Sequence569.csv_1: True Class: A, Predicted: B, Probability: 0.9951693427472993
Sequence57.csv_1: True Class: B, Predicted: B, Probability: 0.9322912552645318
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9754763885388436
Sequence571.csv_1: True Class: A, Predicted: B, Probability: 0.9871143701217622
Sequence572.csv_1: True Class: B, Predicted: A, Probability: 0.7909202961342985
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9999324419406294
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.999722937922602
Sequence575.csv_1: True Class: A, Predicted: B, Probability: 0.9999796891594045
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.9948684407262742
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.9999998364767384
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.9893386267211667
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 0.8863502065703459
Sequence58.csv_1: True Class: B, Predicted: A, Probability: 0.9997818859668488
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 0.9987502961662099
Sequence581.csv_1: True Class: A, Predicted: B, Probability: 0.6849194537299576
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 0.9789988323047758
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9973512553028077
Sequence584.csv_1: True Class: B, Predicted: A, Probability: 0.9999332961599433
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 0.9960517439123894
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 0.9203099214286952
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 0.9859077514920915
Sequence588.csv_1: True Class: B, Predicted: B, Probability: 0.7751265013443073
Sequence589.csv_1: True Class: A, Predicted: B, Probability: 0.6943293185989907
Sequence59.csv_1: True Class: B, Predicted: B, Probability: 0.9656466189074175
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 0.9337821610439729
Sequence591.csv_1: True Class: A, Predicted: A, Probability: 0.6988705242450868
Sequence592.csv_1: True Class: A, Predicted: A, Probability: 0.9999528335669473
Sequence593.csv_1: True Class: A, Predicted: B, Probability: 0.9876052643047588
Sequence594.csv_1: True Class: B, Predicted: B, Probability: 0.9991928539390138
Sequence595.csv_1: True Class: B, Predicted: B, Probability: 0.9998690372545359
Sequence596.csv_1: True Class: A, Predicted: A, Probability: 0.9997615123112019
