Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.7629997823997551
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 0.8689356092727282
Sequence550.csv_1: True Class: B, Predicted: A, Probability: 0.8508130324389005
Sequence551.csv_1: True Class: A, Predicted: B, Probability: 0.9984006583833139
Sequence552.csv_1: True Class: B, Predicted: A, Probability: 0.9048579895147026
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.999440829846743
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.9999999852083572
Sequence555.csv_1: True Class: A, Predicted: B, Probability: 0.9977979201404527
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.702985351401597
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9999945254338257
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9995239772745378
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 0.8837835825419441
Sequence56.csv_1: True Class: A, Predicted: B, Probability: 0.8430972948323383
Sequence560.csv_1: True Class: A, Predicted: B, Probability: 0.9976201462483721
Sequence561.csv_1: True Class: A, Predicted: B, Probability: 0.9999996682151997
Sequence562.csv_1: True Class: B, Predicted: A, Probability: 0.9569297482123247
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.9973423179447584
Sequence564.csv_1: True Class: B, Predicted: A, Probability: 0.9751379791294462
Sequence565.csv_1: True Class: B, Predicted: B, Probability: 0.9999761243001416
Sequence566.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999999979
Sequence567.csv_1: True Class: B, Predicted: A, Probability: 0.9999956907695389
Sequence568.csv_1: True Class: B, Predicted: A, Probability: 0.997363158594517
Sequence569.csv_1: True Class: B, Predicted: A, Probability: 0.9999999338788054
Sequence57.csv_1: True Class: B, Predicted: B, Probability: 0.9997236696284595
Sequence570.csv_1: True Class: B, Predicted: A, Probability: 0.9996310154541993
Sequence571.csv_1: True Class: A, Predicted: B, Probability: 0.6469514407718422
Sequence572.csv_1: True Class: B, Predicted: B, Probability: 0.9997809876831101
Sequence573.csv_1: True Class: A, Predicted: B, Probability: 0.8064071807287513
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 0.997460191064336
Sequence575.csv_1: True Class: B, Predicted: A, Probability: 0.9705159614335913
Sequence576.csv_1: True Class: B, Predicted: A, Probability: 0.7292398458428487
Sequence577.csv_1: True Class: A, Predicted: B, Probability: 0.9999226476477571
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.9997319043439657
Sequence579.csv_1: True Class: B, Predicted: A, Probability: 0.999998383228239
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.9098843531973764
Sequence580.csv_1: True Class: B, Predicted: A, Probability: 0.9998431292562382
Sequence581.csv_1: True Class: A, Predicted: B, Probability: 0.9999910664730197
Sequence582.csv_1: True Class: B, Predicted: A, Probability: 0.9681708198506358
Sequence583.csv_1: True Class: B, Predicted: A, Probability: 0.9999187095972806
Sequence584.csv_1: True Class: B, Predicted: A, Probability: 0.9969233291812403
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 0.9957174539747293
Sequence586.csv_1: True Class: A, Predicted: B, Probability: 0.999995867130913
Sequence587.csv_1: True Class: A, Predicted: B, Probability: 0.8878705490590251
Sequence588.csv_1: True Class: B, Predicted: B, Probability: 0.9983192156977431
Sequence589.csv_1: True Class: A, Predicted: B, Probability: 0.9726421662397149
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.6965378030283964
Sequence590.csv_1: True Class: B, Predicted: B, Probability: 0.999995045643978
Sequence591.csv_1: True Class: A, Predicted: B, Probability: 0.9995963013264613
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.9999999414722803
Sequence593.csv_1: True Class: A, Predicted: B, Probability: 0.7611108032606975
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.9999506223228384
Sequence595.csv_1: True Class: A, Predicted: A, Probability: 0.9999762698557053
Sequence596.csv_1: True Class: B, Predicted: A, Probability: 0.9595944454399248
Sequence597.csv_1: True Class: B, Predicted: B, Probability: 0.9971655713696825
Sequence598.csv_1: True Class: B, Predicted: A, Probability: 0.9070352966458829
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence6.csv_1: True Class: A, Predicted: A, Probability: 0.9999274061377587
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.9968213816971225
Sequence600.csv_1: True Class: B, Predicted: B, Probability: 0.9999969370079588
Sequence601.csv_1: True Class: B, Predicted: B, Probability: 0.9993043645314851
Sequence602.csv_1: True Class: B, Predicted: A, Probability: 0.9963187164220594
Sequence603.csv_1: True Class: B, Predicted: B, Probability: 0.9979946774323556
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 0.9314886943569611
Sequence605.csv_1: True Class: A, Predicted: B, Probability: 0.915091292792561
Sequence606.csv_1: True Class: B, Predicted: A, Probability: 0.9999840008656303
Sequence607.csv_1: True Class: B, Predicted: B, Probability: 0.7603157519551772
Sequence608.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence609.csv_1: True Class: B, Predicted: B, Probability: 0.8981282292268989
Sequence61.csv_1: True Class: A, Predicted: A, Probability: 0.9989130872644829
Sequence610.csv_1: True Class: A, Predicted: B, Probability: 0.9994684845379035
Sequence611.csv_1: True Class: A, Predicted: A, Probability: 0.9723101958872266
Sequence612.csv_1: True Class: A, Predicted: A, Probability: 0.9187899723609596
Sequence613.csv_1: True Class: B, Predicted: B, Probability: 0.6487448656449083
Sequence614.csv_1: True Class: A, Predicted: B, Probability: 0.9999998507862701
Sequence615.csv_1: True Class: B, Predicted: B, Probability: 0.8550734520488141
Sequence616.csv_1: True Class: A, Predicted: B, Probability: 0.7869324846883956
Sequence617.csv_1: True Class: A, Predicted: B, Probability: 0.9998611470799349
Sequence618.csv_1: True Class: A, Predicted: A, Probability: 0.9980040280940516
Sequence619.csv_1: True Class: A, Predicted: B, Probability: 0.8779459882063161
Sequence62.csv_1: True Class: A, Predicted: B, Probability: 0.8759472225269681
Sequence620.csv_1: True Class: B, Predicted: A, Probability: 0.9969629166732029
Sequence621.csv_1: True Class: A, Predicted: B, Probability: 0.9290643601472419
Sequence622.csv_1: True Class: A, Predicted: B, Probability: 0.6672038507063086
Sequence623.csv_1: True Class: A, Predicted: A, Probability: 0.9794362235760247
Sequence624.csv_1: True Class: A, Predicted: B, Probability: 0.9999999839178109
Sequence625.csv_1: True Class: A, Predicted: B, Probability: 0.9999741379114743
Sequence626.csv_1: True Class: B, Predicted: A, Probability: 0.9989653690625192
Sequence627.csv_1: True Class: B, Predicted: A, Probability: 0.9944325875574329
Sequence628.csv_1: True Class: A, Predicted: B, Probability: 0.9963730487389053
Sequence629.csv_1: True Class: A, Predicted: B, Probability: 0.9053972895375509
Sequence63.csv_1: True Class: A, Predicted: A, Probability: 0.9987735044687254
Sequence630.csv_1: True Class: A, Predicted: B, Probability: 0.9439652705138138
Sequence631.csv_1: True Class: B, Predicted: A, Probability: 0.9859898297673451
Sequence632.csv_1: True Class: A, Predicted: A, Probability: 0.9999948632628074
Sequence633.csv_1: True Class: B, Predicted: A, Probability: 0.9999959220507914
Sequence634.csv_1: True Class: B, Predicted: A, Probability: 0.8356073723390963
Sequence635.csv_1: True Class: A, Predicted: B, Probability: 0.9577119746251708
Sequence636.csv_1: True Class: A, Predicted: A, Probability: 0.9934581052029764
Sequence637.csv_1: True Class: A, Predicted: B, Probability: 0.5500559092349959
Sequence638.csv_1: True Class: A, Predicted: A, Probability: 0.9999998284996763
Sequence639.csv_1: True Class: A, Predicted: B, Probability: 0.9555147787629678
Sequence64.csv_1: True Class: B, Predicted: B, Probability: 0.9996631148707122
Sequence640.csv_1: True Class: B, Predicted: B, Probability: 0.9851046938641937
Sequence641.csv_1: True Class: B, Predicted: A, Probability: 0.9999999979461796
Sequence642.csv_1: True Class: A, Predicted: B, Probability: 0.999948872986812
Sequence643.csv_1: True Class: B, Predicted: A, Probability: 0.7725280964142368
Sequence644.csv_1: True Class: A, Predicted: A, Probability: 0.9952475712841352
Sequence645.csv_1: True Class: A, Predicted: B, Probability: 0.9999976504431046
Sequence646.csv_1: True Class: A, Predicted: A, Probability: 0.999999976025294
Sequence647.csv_1: True Class: B, Predicted: A, Probability: 0.9999999443964479
Sequence648.csv_1: True Class: A, Predicted: B, Probability: 0.5834093554530637
Sequence649.csv_1: True Class: B, Predicted: B, Probability: 0.9999952379817791
Sequence65.csv_1: True Class: B, Predicted: A, Probability: 0.7293440184281763
Sequence650.csv_1: True Class: B, Predicted: B, Probability: 0.9999738234748353
Sequence651.csv_1: True Class: B, Predicted: B, Probability: 0.7280127575017153
Sequence652.csv_1: True Class: A, Predicted: B, Probability: 0.7322440236736205
Sequence653.csv_1: True Class: A, Predicted: A, Probability: 0.9879849440376384
Sequence654.csv_1: True Class: B, Predicted: B, Probability: 0.5445241668582198
Sequence655.csv_1: True Class: B, Predicted: B, Probability: 0.9999998652208723
Sequence656.csv_1: True Class: B, Predicted: A, Probability: 0.7305235179399995
Sequence657.csv_1: True Class: B, Predicted: B, Probability: 0.8941753775458388
Sequence658.csv_1: True Class: A, Predicted: B, Probability: 0.9999999991223152
Sequence659.csv_1: True Class: B, Predicted: B, Probability: 0.9944898877464683
Sequence66.csv_1: True Class: A, Predicted: A, Probability: 0.9999492187026073
Sequence660.csv_1: True Class: A, Predicted: B, Probability: 0.9986276286189767
Sequence661.csv_1: True Class: A, Predicted: A, Probability: 0.9574995982620553
Sequence662.csv_1: True Class: B, Predicted: B, Probability: 0.8263146061355353
Sequence663.csv_1: True Class: A, Predicted: B, Probability: 0.9999809878984333
Sequence664.csv_1: True Class: B, Predicted: B, Probability: 0.6915805330967332
Sequence665.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999994558
Sequence666.csv_1: True Class: A, Predicted: B, Probability: 0.998178998453907
Sequence667.csv_1: True Class: A, Predicted: A, Probability: 0.9996905030384958
Sequence668.csv_1: True Class: B, Predicted: A, Probability: 0.8496792145202696
Sequence669.csv_1: True Class: B, Predicted: A, Probability: 0.9999964795108638
Sequence67.csv_1: True Class: A, Predicted: B, Probability: 0.9998642938332382
Sequence670.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999988175
Sequence671.csv_1: True Class: B, Predicted: B, Probability: 0.9999995135469197
Sequence672.csv_1: True Class: B, Predicted: A, Probability: 0.8987483606555151
Sequence673.csv_1: True Class: B, Predicted: B, Probability: 0.999787754908507
Sequence674.csv_1: True Class: A, Predicted: A, Probability: 0.9935548672133393
Sequence675.csv_1: True Class: A, Predicted: A, Probability: 0.7905225981809401
Sequence676.csv_1: True Class: A, Predicted: B, Probability: 0.9997328667334082
Sequence677.csv_1: True Class: B, Predicted: B, Probability: 0.9570170789365314
Sequence678.csv_1: True Class: B, Predicted: A, Probability: 0.9842690235113073
Sequence679.csv_1: True Class: B, Predicted: B, Probability: 0.9768218001681431
Sequence68.csv_1: True Class: A, Predicted: A, Probability: 0.9999999994607837
Sequence680.csv_1: True Class: A, Predicted: B, Probability: 0.9303861181959004
Sequence681.csv_1: True Class: A, Predicted: A, Probability: 0.9972323173787221
Sequence682.csv_1: True Class: B, Predicted: A, Probability: 0.9127610173738991
Sequence683.csv_1: True Class: B, Predicted: B, Probability: 0.9652578506603694
Sequence684.csv_1: True Class: B, Predicted: B, Probability: 0.9998128002913517
Sequence685.csv_1: True Class: A, Predicted: B, Probability: 0.999414140075085
Sequence686.csv_1: True Class: B, Predicted: A, Probability: 0.9999998638964811
Sequence687.csv_1: True Class: A, Predicted: B, Probability: 0.7915524225043493
Sequence688.csv_1: True Class: A, Predicted: B, Probability: 0.9726426108929235
Sequence689.csv_1: True Class: B, Predicted: B, Probability: 0.9993499716499984
Sequence69.csv_1: True Class: A, Predicted: B, Probability: 0.9330647606712894
Sequence690.csv_1: True Class: B, Predicted: B, Probability: 0.9978116047659918
Sequence691.csv_1: True Class: A, Predicted: A, Probability: 0.9176050500314094
Sequence692.csv_1: True Class: A, Predicted: B, Probability: 0.9996436083333126
Sequence693.csv_1: True Class: A, Predicted: B, Probability: 0.9996199612001792
Sequence694.csv_1: True Class: B, Predicted: B, Probability: 0.9941322883377007
Sequence695.csv_1: True Class: B, Predicted: B, Probability: 0.9999790918563838
Sequence696.csv_1: True Class: A, Predicted: B, Probability: 0.9999999421822727
Sequence697.csv_1: True Class: A, Predicted: B, Probability: 0.5830517827657191
Sequence698.csv_1: True Class: B, Predicted: B, Probability: 0.581142587835442
Sequence699.csv_1: True Class: A, Predicted: B, Probability: 0.9700829969635049
Sequence7.csv_1: True Class: A, Predicted: B, Probability: 0.9999963227443095
Sequence70.csv_1: True Class: B, Predicted: B, Probability: 0.9999999947987689
Sequence700.csv_1: True Class: B, Predicted: B, Probability: 0.9999895737166374
Sequence701.csv_1: True Class: A, Predicted: B, Probability: 0.9986988128472654
Sequence702.csv_1: True Class: A, Predicted: B, Probability: 0.9980253359722564
Sequence703.csv_1: True Class: B, Predicted: B, Probability: 0.8886982577135119
Sequence704.csv_1: True Class: B, Predicted: A, Probability: 0.9988524243233622
Sequence705.csv_1: True Class: B, Predicted: B, Probability: 0.9950742346492311
Sequence706.csv_1: True Class: B, Predicted: B, Probability: 0.9909236640324606
Sequence707.csv_1: True Class: B, Predicted: B, Probability: 0.8504760288150844
Sequence708.csv_1: True Class: B, Predicted: B, Probability: 0.9699466989373977
Sequence709.csv_1: True Class: B, Predicted: B, Probability: 0.7982207710283689
Sequence71.csv_1: True Class: B, Predicted: B, Probability: 0.7173904167687566
Sequence710.csv_1: True Class: B, Predicted: B, Probability: 0.9899334209268522
Sequence711.csv_1: True Class: B, Predicted: A, Probability: 0.9999998123117554
Sequence712.csv_1: True Class: A, Predicted: A, Probability: 0.8898798192703603
Sequence713.csv_1: True Class: A, Predicted: B, Probability: 0.7109185640536558
Sequence714.csv_1: True Class: A, Predicted: A, Probability: 0.9999401796823277
Sequence715.csv_1: True Class: B, Predicted: B, Probability: 0.7809937885809811
Sequence716.csv_1: True Class: A, Predicted: B, Probability: 0.85960007046506
Sequence717.csv_1: True Class: B, Predicted: A, Probability: 0.9999999998125748
Sequence718.csv_1: True Class: A, Predicted: A, Probability: 0.8264009146062568
