Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999710154
Sequence55.csv_1: True Class: B, Predicted: A, Probability: 0.9986488149193081
Sequence550.csv_1: True Class: B, Predicted: A, Probability: 0.9999579697162705
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9995047037277481
Sequence552.csv_1: True Class: A, Predicted: B, Probability: 0.9028297703532457
Sequence553.csv_1: True Class: B, Predicted: A, Probability: 0.9677422050776818
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.9997448428452186
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.9999999984662563
Sequence556.csv_1: True Class: B, Predicted: A, Probability: 0.9999999963682213
Sequence557.csv_1: True Class: B, Predicted: A, Probability: 0.7125151010315339
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999988806
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.999979202821731
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9999999539162443
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.8475839957908843
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9999993593820828
Sequence562.csv_1: True Class: A, Predicted: B, Probability: 0.9995652718249612
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.8637422899096083
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.9995728771403519
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.9998805667951846
Sequence566.csv_1: True Class: B, Predicted: B, Probability: 0.815169826908114
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9711794913432532
Sequence568.csv_1: True Class: B, Predicted: A, Probability: 0.9999780787626136
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9896506687320704
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9417601458879284
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9998277759161104
Sequence571.csv_1: True Class: B, Predicted: A, Probability: 0.9999928716673994
Sequence572.csv_1: True Class: B, Predicted: A, Probability: 0.9949029481834194
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9999906382010323
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999959278
Sequence575.csv_1: True Class: A, Predicted: B, Probability: 0.9956252982846203
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.9999461825447796
Sequence577.csv_1: True Class: B, Predicted: A, Probability: 0.9999999138277156
Sequence578.csv_1: True Class: B, Predicted: B, Probability: 0.9999926369233558
Sequence579.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.9978911890014349
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 0.9824954413942459
Sequence581.csv_1: True Class: B, Predicted: B, Probability: 0.9995938239979864
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999980665
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 0.9997983712216285
Sequence584.csv_1: True Class: B, Predicted: B, Probability: 0.999988517761082
Sequence585.csv_1: True Class: A, Predicted: B, Probability: 0.999991689897893
Sequence586.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999607218
Sequence587.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999891
Sequence588.csv_1: True Class: B, Predicted: A, Probability: 0.9999093753465061
Sequence589.csv_1: True Class: B, Predicted: A, Probability: 0.7117911399616336
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.9999999668500473
Sequence590.csv_1: True Class: A, Predicted: B, Probability: 0.9961791368954738
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 0.8451854886025076
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.9999999975008451
Sequence593.csv_1: True Class: A, Predicted: B, Probability: 0.9999119545918649
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.9999996545517512
Sequence595.csv_1: True Class: B, Predicted: A, Probability: 0.9999997886902199
Sequence596.csv_1: True Class: B, Predicted: B, Probability: 0.9999970044668357
Sequence597.csv_1: True Class: A, Predicted: B, Probability: 0.8994747320499881
Sequence598.csv_1: True Class: B, Predicted: A, Probability: 0.9754743427021323
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 0.9999998030328507
Sequence6.csv_1: True Class: A, Predicted: A, Probability: 0.9984420136407453
Sequence60.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999633121
Sequence600.csv_1: True Class: B, Predicted: B, Probability: 0.6180990201234186
Sequence601.csv_1: True Class: B, Predicted: B, Probability: 0.6641137836601114
Sequence602.csv_1: True Class: A, Predicted: A, Probability: 0.9999999704015144
Sequence603.csv_1: True Class: A, Predicted: A, Probability: 0.9964032952609171
Sequence604.csv_1: True Class: A, Predicted: B, Probability: 0.9965894171859235
Sequence605.csv_1: True Class: B, Predicted: B, Probability: 0.918961314783957
Sequence606.csv_1: True Class: A, Predicted: A, Probability: 0.9999990244452106
Sequence607.csv_1: True Class: A, Predicted: B, Probability: 0.9999998916282761
Sequence608.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999998
Sequence609.csv_1: True Class: B, Predicted: B, Probability: 0.9999982448838776
Sequence61.csv_1: True Class: B, Predicted: B, Probability: 0.9963984118760821
Sequence610.csv_1: True Class: A, Predicted: A, Probability: 0.9999998767867556
Sequence611.csv_1: True Class: B, Predicted: B, Probability: 0.9999999996824831
Sequence612.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence613.csv_1: True Class: B, Predicted: A, Probability: 0.7609952975030567
Sequence614.csv_1: True Class: B, Predicted: A, Probability: 0.9442790121789638
Sequence615.csv_1: True Class: B, Predicted: B, Probability: 0.9999999910073816
Sequence616.csv_1: True Class: A, Predicted: A, Probability: 0.8109138968029485
Sequence617.csv_1: True Class: B, Predicted: A, Probability: 0.9999999981081331
Sequence618.csv_1: True Class: B, Predicted: B, Probability: 0.9999999888680884
Sequence619.csv_1: True Class: A, Predicted: B, Probability: 0.9999944394469791
Sequence62.csv_1: True Class: B, Predicted: B, Probability: 0.9999809275239584
Sequence620.csv_1: True Class: B, Predicted: A, Probability: 0.9373076538050203
Sequence621.csv_1: True Class: B, Predicted: A, Probability: 0.9903929688244756
Sequence622.csv_1: True Class: B, Predicted: B, Probability: 0.5976892536117239
Sequence623.csv_1: True Class: B, Predicted: A, Probability: 0.965990026616066
Sequence624.csv_1: True Class: B, Predicted: A, Probability: 0.9999814612621329
Sequence625.csv_1: True Class: B, Predicted: B, Probability: 0.9724369439933177
Sequence626.csv_1: True Class: B, Predicted: B, Probability: 0.99999994986206
Sequence627.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999971954
Sequence628.csv_1: True Class: B, Predicted: A, Probability: 0.999999999998658
Sequence629.csv_1: True Class: B, Predicted: B, Probability: 0.9999878608695112
Sequence63.csv_1: True Class: A, Predicted: A, Probability: 0.9999977179174243
Sequence630.csv_1: True Class: B, Predicted: B, Probability: 0.998975940664133
Sequence631.csv_1: True Class: B, Predicted: A, Probability: 0.9973678938325375
Sequence632.csv_1: True Class: B, Predicted: B, Probability: 0.7620852541082435
Sequence633.csv_1: True Class: B, Predicted: A, Probability: 0.9999976527592713
Sequence634.csv_1: True Class: A, Predicted: B, Probability: 0.9999973183311107
Sequence635.csv_1: True Class: A, Predicted: A, Probability: 0.9999999993523934
Sequence636.csv_1: True Class: A, Predicted: B, Probability: 0.9999999442439181
Sequence637.csv_1: True Class: B, Predicted: B, Probability: 0.9999974232534544
Sequence638.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999765
Sequence639.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence64.csv_1: True Class: A, Predicted: A, Probability: 0.9999811456361408
Sequence640.csv_1: True Class: B, Predicted: B, Probability: 0.9999998805847329
Sequence641.csv_1: True Class: B, Predicted: A, Probability: 0.9739093536891402
Sequence642.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998967568
Sequence643.csv_1: True Class: B, Predicted: B, Probability: 0.9994620967242294
Sequence644.csv_1: True Class: B, Predicted: B, Probability: 0.9999783776779356
Sequence645.csv_1: True Class: B, Predicted: A, Probability: 0.9995180250602891
Sequence646.csv_1: True Class: B, Predicted: A, Probability: 0.9999944156831025
Sequence647.csv_1: True Class: A, Predicted: A, Probability: 0.9892340257958806
Sequence648.csv_1: True Class: B, Predicted: A, Probability: 0.9991273501000264
Sequence649.csv_1: True Class: A, Predicted: A, Probability: 0.9999999993080164
Sequence65.csv_1: True Class: B, Predicted: A, Probability: 0.9999554630202037
Sequence650.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999798549
Sequence651.csv_1: True Class: A, Predicted: B, Probability: 0.8286611519411435
Sequence652.csv_1: True Class: B, Predicted: B, Probability: 0.9999970236925025
Sequence653.csv_1: True Class: B, Predicted: B, Probability: 0.9999963802212063
Sequence654.csv_1: True Class: B, Predicted: A, Probability: 0.9999926679556842
Sequence655.csv_1: True Class: B, Predicted: A, Probability: 0.9999720943644989
Sequence656.csv_1: True Class: B, Predicted: B, Probability: 0.9999998680647346
Sequence657.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999898
Sequence658.csv_1: True Class: B, Predicted: B, Probability: 0.9999978644852601
Sequence659.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999220573
Sequence66.csv_1: True Class: B, Predicted: B, Probability: 0.9851042963351744
Sequence660.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999102
Sequence661.csv_1: True Class: A, Predicted: A, Probability: 0.9999876008554913
Sequence662.csv_1: True Class: A, Predicted: A, Probability: 0.9963739997644775
Sequence663.csv_1: True Class: B, Predicted: B, Probability: 0.9994600899134763
Sequence664.csv_1: True Class: A, Predicted: A, Probability: 0.9987550208293465
Sequence665.csv_1: True Class: A, Predicted: B, Probability: 0.9999999790235087
Sequence666.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999932513
Sequence667.csv_1: True Class: B, Predicted: A, Probability: 0.9469180157466753
Sequence668.csv_1: True Class: B, Predicted: A, Probability: 0.7361410819479871
Sequence669.csv_1: True Class: B, Predicted: B, Probability: 0.9994794879472301
Sequence67.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999959
Sequence670.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence671.csv_1: True Class: B, Predicted: B, Probability: 0.9999999996893328
Sequence672.csv_1: True Class: B, Predicted: B, Probability: 0.9766262454842433
Sequence673.csv_1: True Class: A, Predicted: B, Probability: 0.7943483929645961
Sequence674.csv_1: True Class: B, Predicted: B, Probability: 0.9801912294894622
Sequence675.csv_1: True Class: B, Predicted: B, Probability: 0.9999821267638238
Sequence676.csv_1: True Class: B, Predicted: A, Probability: 0.999999894278908
Sequence677.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999758
Sequence678.csv_1: True Class: B, Predicted: A, Probability: 0.9999999994750871
Sequence679.csv_1: True Class: A, Predicted: A, Probability: 0.6520934678810805
Sequence68.csv_1: True Class: B, Predicted: B, Probability: 0.7587369636156093
Sequence680.csv_1: True Class: B, Predicted: A, Probability: 0.9981790067095632
Sequence681.csv_1: True Class: B, Predicted: A, Probability: 0.999717043210957
Sequence682.csv_1: True Class: B, Predicted: A, Probability: 0.7814639309998667
Sequence683.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999996113
Sequence684.csv_1: True Class: A, Predicted: B, Probability: 0.9994883528598109
Sequence685.csv_1: True Class: A, Predicted: A, Probability: 0.9995838809127664
Sequence686.csv_1: True Class: A, Predicted: A, Probability: 0.9696813712881038
Sequence687.csv_1: True Class: A, Predicted: A, Probability: 0.9997315030860096
Sequence688.csv_1: True Class: A, Predicted: A, Probability: 0.9999986950878732
Sequence689.csv_1: True Class: B, Predicted: B, Probability: 0.992086229847174
Sequence69.csv_1: True Class: B, Predicted: B, Probability: 0.9999999847731362
Sequence690.csv_1: True Class: B, Predicted: B, Probability: 0.9999999988076882
Sequence691.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence692.csv_1: True Class: A, Predicted: A, Probability: 0.9992780601281233
Sequence693.csv_1: True Class: B, Predicted: B, Probability: 0.9024143760559306
Sequence694.csv_1: True Class: B, Predicted: B, Probability: 0.9999957153345228
Sequence695.csv_1: True Class: B, Predicted: A, Probability: 0.9999955961119578
Sequence696.csv_1: True Class: A, Predicted: A, Probability: 0.680340836147994
Sequence697.csv_1: True Class: B, Predicted: B, Probability: 0.8206522461508065
Sequence698.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence699.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999669481
Sequence7.csv_1: True Class: B, Predicted: A, Probability: 0.999907143700839
Sequence70.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence700.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999996756
Sequence701.csv_1: True Class: A, Predicted: A, Probability: 0.9999918949431661
Sequence702.csv_1: True Class: B, Predicted: B, Probability: 0.9999434805592022
Sequence703.csv_1: True Class: B, Predicted: B, Probability: 0.9996227685525997
Sequence704.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999974089
Sequence705.csv_1: True Class: A, Predicted: A, Probability: 0.9999997976076694
Sequence706.csv_1: True Class: A, Predicted: B, Probability: 0.999695012381361
Sequence707.csv_1: True Class: A, Predicted: A, Probability: 0.9179232039123001
Sequence708.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999785
Sequence709.csv_1: True Class: A, Predicted: B, Probability: 0.9999560541318993
Sequence71.csv_1: True Class: A, Predicted: B, Probability: 0.9999683046363294
Sequence710.csv_1: True Class: A, Predicted: B, Probability: 0.999999999999967
Sequence711.csv_1: True Class: B, Predicted: A, Probability: 0.9999484321610004
Sequence712.csv_1: True Class: A, Predicted: A, Probability: 0.9987006442406345
Sequence713.csv_1: True Class: B, Predicted: A, Probability: 0.9891131905136697
Sequence714.csv_1: True Class: A, Predicted: B, Probability: 0.9999643543224733
