Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9991519442577005
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9999973824259677
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.999130881734488
Sequence551.csv_1: True Class: A, Predicted: B, Probability: 0.8921649792194847
Sequence552.csv_1: True Class: B, Predicted: A, Probability: 0.9998940976926697
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence554.csv_1: True Class: A, Predicted: A, Probability: 0.9999999989541194
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.9999928932846968
Sequence556.csv_1: True Class: A, Predicted: B, Probability: 0.9999999732350306
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9999940462848703
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9999999964798686
Sequence559.csv_1: True Class: A, Predicted: B, Probability: 0.9999999647233333
Sequence56.csv_1: True Class: A, Predicted: B, Probability: 0.9999983826870643
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.9999998001661892
Sequence561.csv_1: True Class: B, Predicted: A, Probability: 0.9964787049616556
Sequence562.csv_1: True Class: A, Predicted: B, Probability: 0.967945922479207
Sequence563.csv_1: True Class: A, Predicted: B, Probability: 0.9931312808939233
Sequence564.csv_1: True Class: A, Predicted: B, Probability: 0.9981654158941474
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9998492224399976
Sequence567.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998733499
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.8654306593960958
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9972782637079528
Sequence57.csv_1: True Class: B, Predicted: B, Probability: 0.9999999985596155
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9999167768343179
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9999999845810839
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.6671917273615429
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999997
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999993636
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999864038
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.9994888351057394
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999996
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.9894039227892374
Sequence580.csv_1: True Class: A, Predicted: B, Probability: 0.9985870952804834
Sequence581.csv_1: True Class: B, Predicted: B, Probability: 0.9949818044155048
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999995093
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999934
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999955987
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 0.9879304678597141
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999261703
Sequence588.csv_1: True Class: B, Predicted: B, Probability: 0.8827625905224887
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence59.csv_1: True Class: A, Predicted: B, Probability: 0.7097679002696032
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 0.9999999996124114
Sequence591.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence592.csv_1: True Class: A, Predicted: B, Probability: 0.999610381478928
Sequence593.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.999502147712065
Sequence595.csv_1: True Class: A, Predicted: B, Probability: 0.9999998358101779
Sequence596.csv_1: True Class: A, Predicted: A, Probability: 0.9998932000806057
Sequence597.csv_1: True Class: A, Predicted: A, Probability: 0.9649852849217428
Sequence598.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999991719
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 0.9702615948716627
Sequence6.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999946648
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999908
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.9999981148841731
Sequence601.csv_1: True Class: A, Predicted: B, Probability: 0.9999964528207049
Sequence602.csv_1: True Class: A, Predicted: B, Probability: 0.9988810015639231
