Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.9860739809783906
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 0.9999999881061471
Sequence550.csv_1: True Class: B, Predicted: A, Probability: 0.8299837644631594
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9975725163882562
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.9999774958708244
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.7751466371261043
Sequence554.csv_1: True Class: A, Predicted: A, Probability: 0.9874289983634714
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.9999999977497763
Sequence556.csv_1: True Class: B, Predicted: A, Probability: 0.9997810264369023
Sequence557.csv_1: True Class: B, Predicted: A, Probability: 0.9997003185944413
Sequence558.csv_1: True Class: B, Predicted: A, Probability: 0.7444108516715943
Sequence559.csv_1: True Class: B, Predicted: A, Probability: 0.9999999306528395
Sequence56.csv_1: True Class: B, Predicted: A, Probability: 0.5439208000219842
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.9999999990442348
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9997934099138492
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.99983808405231
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.9999871500215504
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.9624697427153379
Sequence565.csv_1: True Class: B, Predicted: B, Probability: 0.9997104989719202
Sequence566.csv_1: True Class: B, Predicted: B, Probability: 0.9988510224776886
Sequence567.csv_1: True Class: B, Predicted: A, Probability: 0.9999957531887923
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9998237315492671
Sequence569.csv_1: True Class: A, Predicted: B, Probability: 0.9999999066414268
Sequence57.csv_1: True Class: B, Predicted: B, Probability: 0.9999999987506173
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9452004020529872
Sequence571.csv_1: True Class: B, Predicted: B, Probability: 0.9999369676229725
Sequence572.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999877
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9272632813258505
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9999999824490821
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.98422361002014
Sequence576.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998810911
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.9993518673889578
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 0.9549066625522626
Sequence579.csv_1: True Class: B, Predicted: A, Probability: 0.8077973261908034
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.9992644479434639
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 0.9995445107939696
Sequence581.csv_1: True Class: A, Predicted: B, Probability: 0.9999992755800754
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 0.9963654978204269
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9714120341516622
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 0.9999999994646768
Sequence585.csv_1: True Class: A, Predicted: B, Probability: 0.9997962365525292
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 0.9999998333423599
Sequence587.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999134317
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 0.9515130141461893
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.9962764391935608
Sequence59.csv_1: True Class: A, Predicted: B, Probability: 0.9999703755908194
Sequence590.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999966642
Sequence591.csv_1: True Class: B, Predicted: A, Probability: 0.9999984926993645
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.9999999987395406
Sequence593.csv_1: True Class: B, Predicted: B, Probability: 0.9999956090003177
Sequence594.csv_1: True Class: A, Predicted: B, Probability: 0.941981882871345
Sequence595.csv_1: True Class: B, Predicted: B, Probability: 0.9999999743547378
Sequence596.csv_1: True Class: A, Predicted: A, Probability: 0.8506946093694356
Sequence597.csv_1: True Class: B, Predicted: B, Probability: 0.9985687741827952
Sequence598.csv_1: True Class: B, Predicted: A, Probability: 0.999999576575403
Sequence599.csv_1: True Class: A, Predicted: B, Probability: 0.9999999930963134
Sequence6.csv_1: True Class: B, Predicted: B, Probability: 0.8786814987857797
Sequence60.csv_1: True Class: B, Predicted: B, Probability: 0.9999999210953366
Sequence600.csv_1: True Class: B, Predicted: B, Probability: 0.9755782086337964
Sequence601.csv_1: True Class: A, Predicted: A, Probability: 0.8115192870939002
Sequence602.csv_1: True Class: A, Predicted: B, Probability: 0.9999997268898676
Sequence603.csv_1: True Class: A, Predicted: A, Probability: 0.9999999995885285
Sequence604.csv_1: True Class: B, Predicted: B, Probability: 0.9977820386955903
Sequence605.csv_1: True Class: B, Predicted: B, Probability: 0.9999999990612697
Sequence606.csv_1: True Class: B, Predicted: A, Probability: 0.9999137107204251
Sequence607.csv_1: True Class: B, Predicted: B, Probability: 0.9999961544957648
Sequence608.csv_1: True Class: B, Predicted: A, Probability: 0.8774008542427818
