Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9851756621774198
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.7041523693109765
Sequence550.csv_1: True Class: A, Predicted: B, Probability: 0.9797186670407952
Sequence551.csv_1: True Class: B, Predicted: A, Probability: 0.9864312236031748
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.9350259968949278
Sequence553.csv_1: True Class: B, Predicted: A, Probability: 0.997757936964608
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.985669717245665
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.7622489314680024
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.9270308764326133
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.9438098318142969
Sequence558.csv_1: True Class: B, Predicted: A, Probability: 0.9692921509291054
Sequence559.csv_1: True Class: B, Predicted: A, Probability: 0.8651352182517824
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.8540797922147159
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.9924572283303293
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.6480740735697839
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.9310513731131954
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.7943431418507961
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.8131751869090313
Sequence565.csv_1: True Class: B, Predicted: B, Probability: 0.9995844203733345
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.6004767808743052
Sequence567.csv_1: True Class: B, Predicted: A, Probability: 0.9999177170109014
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.5255633148661106
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.7921427576888432
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.5359195344048522
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9527279795418485
Sequence571.csv_1: True Class: B, Predicted: A, Probability: 0.9988577553214238
Sequence572.csv_1: True Class: B, Predicted: B, Probability: 0.991397897002282
Sequence573.csv_1: True Class: B, Predicted: A, Probability: 0.9582091603553005
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9378849450418393
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.5338214672991126
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.993899774183648
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.6764356275459238
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.8650863706991622
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 0.9990050656389127
Sequence58.csv_1: True Class: A, Predicted: B, Probability: 0.9058045849019204
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 0.9104112530170472
Sequence581.csv_1: True Class: B, Predicted: A, Probability: 0.9967171405023626
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 0.851868449727183
Sequence583.csv_1: True Class: A, Predicted: B, Probability: 0.6967456212660361
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 0.9957949878036162
Sequence585.csv_1: True Class: B, Predicted: A, Probability: 0.9999958032813402
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.9995015278078098
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 0.9747133967174729
Sequence588.csv_1: True Class: A, Predicted: B, Probability: 0.7075776519707124
