Sequence549.csv_1: True Class: B, Predicted: A, Probability: 0.6022345421999967
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9999999961136171
Sequence550.csv_1: True Class: B, Predicted: A, Probability: 0.9972195377325175
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9853739997226186
Sequence552.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999928167
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.9999997994737431
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.9999999997934769
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.9945625627658677
Sequence557.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999975088
Sequence558.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999996813
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999798006
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.9876640497585564
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.99999999917319
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999988595
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence564.csv_1: True Class: A, Predicted: B, Probability: 0.999999814958735
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.9999999997244057
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 0.7732801475487976
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9308752269941547
Sequence569.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999999
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.7220872747534646
Sequence571.csv_1: True Class: B, Predicted: B, Probability: 0.9999999915260745
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence573.csv_1: True Class: B, Predicted: A, Probability: 0.9999920200900497
Sequence574.csv_1: True Class: A, Predicted: B, Probability: 0.9999963780291427
Sequence575.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999999563
Sequence576.csv_1: True Class: B, Predicted: B, Probability: 0.9999672864171666
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999992247
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999951151
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.9999999978729606
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence581.csv_1: True Class: B, Predicted: A, Probability: 0.9978975413548041
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence584.csv_1: True Class: B, Predicted: A, Probability: 0.9998493051333374
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999181517
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 0.9999999103568585
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 0.9999999995765094
Sequence588.csv_1: True Class: B, Predicted: A, Probability: 0.6384522624112751
Sequence589.csv_1: True Class: A, Predicted: B, Probability: 0.9999999998286221
Sequence59.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999858091
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 0.9798619677929241
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence592.csv_1: True Class: A, Predicted: A, Probability: 0.6050597954022064
Sequence593.csv_1: True Class: A, Predicted: B, Probability: 0.6652563097519977
Sequence594.csv_1: True Class: B, Predicted: B, Probability: 0.9999999994725288
Sequence595.csv_1: True Class: B, Predicted: A, Probability: 0.9999821300662225
Sequence596.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999951481
Sequence597.csv_1: True Class: B, Predicted: B, Probability: 0.9990932448487386
Sequence598.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999972798
Sequence599.csv_1: True Class: B, Predicted: A, Probability: 0.9999942245906299
Sequence6.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999996009
Sequence60.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence600.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence601.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999697102
Sequence602.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence603.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999365062
Sequence604.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999993943
Sequence605.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence606.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence608.csv_1: True Class: A, Predicted: A, Probability: 0.8914429321543147
Sequence609.csv_1: True Class: B, Predicted: A, Probability: 0.999999999999998
Sequence61.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence610.csv_1: True Class: B, Predicted: B, Probability: 0.9881024642136448
Sequence611.csv_1: True Class: B, Predicted: B, Probability: 0.9999999980424162
Sequence612.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999999998
Sequence613.csv_1: True Class: B, Predicted: A, Probability: 0.9766121078555536
Sequence614.csv_1: True Class: B, Predicted: A, Probability: 0.9944318069010093
Sequence615.csv_1: True Class: A, Predicted: B, Probability: 0.9999995285023326
Sequence616.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence617.csv_1: True Class: A, Predicted: A, Probability: 0.9993073284961889
Sequence618.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence619.csv_1: True Class: A, Predicted: A, Probability: 0.9999998397475346
Sequence62.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999999998
Sequence620.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999899
Sequence621.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence622.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999988
Sequence623.csv_1: True Class: B, Predicted: A, Probability: 0.9901172076681514
Sequence624.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence625.csv_1: True Class: A, Predicted: A, Probability: 0.9995869011130677
Sequence626.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999834217
Sequence627.csv_1: True Class: A, Predicted: B, Probability: 0.9999999985458065
Sequence628.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999947
Sequence629.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999992
Sequence63.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence630.csv_1: True Class: B, Predicted: B, Probability: 0.9999998232379022
Sequence631.csv_1: True Class: A, Predicted: A, Probability: 0.999999999998424
Sequence632.csv_1: True Class: A, Predicted: A, Probability: 0.9999414171426487
Sequence633.csv_1: True Class: B, Predicted: B, Probability: 0.9999936831676391
Sequence634.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999990761
Sequence635.csv_1: True Class: A, Predicted: B, Probability: 0.9995817405957319
Sequence636.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999980895
Sequence637.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence638.csv_1: True Class: B, Predicted: A, Probability: 0.9733901018985399
Sequence639.csv_1: True Class: A, Predicted: A, Probability: 0.9999999081041319
Sequence64.csv_1: True Class: A, Predicted: B, Probability: 0.9999999965182044
Sequence640.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence641.csv_1: True Class: B, Predicted: A, Probability: 0.999999999929745
Sequence642.csv_1: True Class: B, Predicted: A, Probability: 0.9999999851235848
Sequence643.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence644.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence645.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999825756
Sequence646.csv_1: True Class: B, Predicted: A, Probability: 0.9999381874110265
Sequence647.csv_1: True Class: A, Predicted: A, Probability: 0.9999996554953678
Sequence648.csv_1: True Class: A, Predicted: A, Probability: 0.9999999997769032
Sequence649.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence65.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence650.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence651.csv_1: True Class: A, Predicted: A, Probability: 0.9965518792089653
Sequence652.csv_1: True Class: A, Predicted: A, Probability: 0.9999952148715687
