Sequence549.csv_1: True Class: B, Predicted: A, Probability: 0.9954670822525271
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9719154161875567
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.9999179305232871
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 0.9999959737188744
Sequence552.csv_1: True Class: B, Predicted: A, Probability: 0.7653269191730924
Sequence553.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999937488
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.6215531045340577
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.99958856638188
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.9776933052471937
Sequence557.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999999923
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9219352385041254
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9745803192831018
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9702670582749845
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.7945850023214106
Sequence561.csv_1: True Class: B, Predicted: A, Probability: 0.9999974903541891
Sequence562.csv_1: True Class: B, Predicted: A, Probability: 0.5505156825137807
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.9971493767776236
Sequence564.csv_1: True Class: A, Predicted: B, Probability: 0.9225622937715747
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.999069907541247
Sequence566.csv_1: True Class: B, Predicted: A, Probability: 0.9983801536320239
Sequence567.csv_1: True Class: B, Predicted: A, Probability: 0.9991916398455444
Sequence568.csv_1: True Class: A, Predicted: B, Probability: 0.9995065271921248
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9993487828202083
Sequence57.csv_1: True Class: A, Predicted: B, Probability: 0.999978085112325
Sequence570.csv_1: True Class: A, Predicted: B, Probability: 0.9999450463190084
Sequence571.csv_1: True Class: A, Predicted: B, Probability: 0.977171250975194
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9999911333192036
Sequence573.csv_1: True Class: A, Predicted: B, Probability: 0.7267085547619424
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9329430470733607
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.95721768218477
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.9990622438072662
Sequence577.csv_1: True Class: A, Predicted: B, Probability: 0.9999999998768908
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.9999890124010289
Sequence579.csv_1: True Class: A, Predicted: B, Probability: 0.6238624580943214
Sequence58.csv_1: True Class: B, Predicted: A, Probability: 0.94866651580439
Sequence580.csv_1: True Class: A, Predicted: B, Probability: 0.9999990320064033
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9999993330954198
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.691199966352746
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9999999829943366
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 0.8414131588117909
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 0.6813986741419783
Sequence586.csv_1: True Class: A, Predicted: B, Probability: 0.9087969218057643
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 0.9922470468401057
Sequence588.csv_1: True Class: A, Predicted: B, Probability: 0.99996178199532
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.9998685323463484
Sequence59.csv_1: True Class: B, Predicted: A, Probability: 0.9984249305705953
