Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9987951811565238
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.928421537407956
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 0.9999367974256338
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9995091165838689
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.9999931373678024
Sequence553.csv_1: True Class: B, Predicted: A, Probability: 0.9992039983967778
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.9992869949445835
Sequence555.csv_1: True Class: A, Predicted: B, Probability: 0.99999882653537
Sequence556.csv_1: True Class: B, Predicted: A, Probability: 0.9999998400441309
Sequence557.csv_1: True Class: B, Predicted: B, Probability: 0.9999995883793851
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9821204302140102
Sequence559.csv_1: True Class: A, Predicted: B, Probability: 0.8959799729479778
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 0.9985152145058065
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.6901306642627355
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.8646460582735106
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.9694540111820413
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.9996642179445472
Sequence564.csv_1: True Class: A, Predicted: B, Probability: 0.9999747852375425
Sequence565.csv_1: True Class: A, Predicted: B, Probability: 0.8750655878279284
Sequence566.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999997288
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 0.6217668416696354
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.6505036323786075
Sequence569.csv_1: True Class: A, Predicted: B, Probability: 0.9999999984435843
Sequence57.csv_1: True Class: B, Predicted: B, Probability: 0.9838026663917382
Sequence570.csv_1: True Class: B, Predicted: A, Probability: 0.9984579965214871
Sequence571.csv_1: True Class: A, Predicted: B, Probability: 0.9826161557754681
Sequence572.csv_1: True Class: B, Predicted: A, Probability: 0.9984157875443816
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.999997953651278
Sequence574.csv_1: True Class: B, Predicted: A, Probability: 0.9994381089825918
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.9999998088227559
Sequence576.csv_1: True Class: B, Predicted: A, Probability: 0.9812376937973585
Sequence577.csv_1: True Class: B, Predicted: A, Probability: 0.9998646827791039
Sequence578.csv_1: True Class: B, Predicted: B, Probability: 0.6845452187784804
Sequence579.csv_1: True Class: A, Predicted: B, Probability: 0.9932819030292169
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.9997777103403577
Sequence580.csv_1: True Class: B, Predicted: A, Probability: 0.9062455972370109
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9999999919012353
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 0.9999990789637409
Sequence583.csv_1: True Class: B, Predicted: A, Probability: 0.8893750799549315
Sequence584.csv_1: True Class: B, Predicted: A, Probability: 0.823598285639503
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 0.9993414228362357
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.999999892171572
Sequence587.csv_1: True Class: B, Predicted: A, Probability: 0.999913294470133
Sequence588.csv_1: True Class: A, Predicted: B, Probability: 0.9998863502229991
Sequence589.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998422712
Sequence59.csv_1: True Class: B, Predicted: A, Probability: 0.764624392322437
Sequence590.csv_1: True Class: A, Predicted: B, Probability: 0.7553805643720912
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 0.9942273948440135
Sequence592.csv_1: True Class: B, Predicted: A, Probability: 0.9999971332229833
Sequence593.csv_1: True Class: B, Predicted: B, Probability: 0.9999879998598137
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.967928295782405
Sequence595.csv_1: True Class: B, Predicted: B, Probability: 0.9999999992902664
Sequence596.csv_1: True Class: B, Predicted: B, Probability: 0.8836058543541879
Sequence597.csv_1: True Class: B, Predicted: A, Probability: 0.9998830685270116
Sequence598.csv_1: True Class: A, Predicted: B, Probability: 0.9872524209713501
Sequence599.csv_1: True Class: B, Predicted: B, Probability: 0.9999998340182688
Sequence6.csv_1: True Class: B, Predicted: B, Probability: 0.8246450282760354
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.6174645984371432
Sequence600.csv_1: True Class: A, Predicted: B, Probability: 0.9999075403430306
Sequence601.csv_1: True Class: B, Predicted: A, Probability: 0.9999912845384021
Sequence602.csv_1: True Class: A, Predicted: B, Probability: 0.9998160897771445
Sequence603.csv_1: True Class: B, Predicted: A, Probability: 0.9985353282188242
Sequence604.csv_1: True Class: B, Predicted: A, Probability: 0.999998770772393
Sequence605.csv_1: True Class: B, Predicted: B, Probability: 0.9999991298779337
Sequence606.csv_1: True Class: B, Predicted: A, Probability: 0.8884416089976824
Sequence607.csv_1: True Class: B, Predicted: B, Probability: 0.9998898933224898
Sequence608.csv_1: True Class: B, Predicted: A, Probability: 0.7958219558656153
Sequence609.csv_1: True Class: A, Predicted: B, Probability: 0.9989460701191676
Sequence61.csv_1: True Class: B, Predicted: A, Probability: 0.9997422326262096
Sequence610.csv_1: True Class: B, Predicted: B, Probability: 0.9995515501869381
Sequence611.csv_1: True Class: B, Predicted: B, Probability: 0.9998693390998121
Sequence612.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998061279
Sequence613.csv_1: True Class: A, Predicted: A, Probability: 0.9999925355888596
Sequence614.csv_1: True Class: B, Predicted: A, Probability: 0.9983230413626202
Sequence615.csv_1: True Class: B, Predicted: A, Probability: 0.9733412862754397
Sequence616.csv_1: True Class: A, Predicted: A, Probability: 0.99991648480182
Sequence617.csv_1: True Class: B, Predicted: A, Probability: 0.9997360316731191
Sequence618.csv_1: True Class: A, Predicted: A, Probability: 0.9999729318030772
Sequence619.csv_1: True Class: A, Predicted: A, Probability: 0.9999605978436439
Sequence62.csv_1: True Class: A, Predicted: B, Probability: 0.9999864038192567
Sequence620.csv_1: True Class: B, Predicted: B, Probability: 0.9999997907285876
Sequence621.csv_1: True Class: B, Predicted: A, Probability: 0.9386060893499288
Sequence622.csv_1: True Class: B, Predicted: B, Probability: 0.9827197029757897
Sequence623.csv_1: True Class: B, Predicted: B, Probability: 0.999999982012659
Sequence624.csv_1: True Class: B, Predicted: B, Probability: 0.9999997191020983
Sequence625.csv_1: True Class: A, Predicted: B, Probability: 0.9182259312368768
Sequence626.csv_1: True Class: A, Predicted: B, Probability: 0.9816425900581213
Sequence627.csv_1: True Class: A, Predicted: B, Probability: 0.9969604681880884
Sequence628.csv_1: True Class: A, Predicted: A, Probability: 0.9041137675122206
Sequence629.csv_1: True Class: A, Predicted: A, Probability: 0.9233113555356065
Sequence63.csv_1: True Class: B, Predicted: B, Probability: 0.9997557897222744
Sequence630.csv_1: True Class: B, Predicted: A, Probability: 0.9997819425125015
Sequence631.csv_1: True Class: B, Predicted: B, Probability: 0.9274454742870343
Sequence632.csv_1: True Class: B, Predicted: B, Probability: 0.9225762852619871
Sequence633.csv_1: True Class: A, Predicted: A, Probability: 0.9898938714834591
Sequence634.csv_1: True Class: B, Predicted: B, Probability: 0.9623445640905925
Sequence635.csv_1: True Class: A, Predicted: A, Probability: 0.8633339091534563
Sequence636.csv_1: True Class: B, Predicted: A, Probability: 0.9999993749656828
Sequence637.csv_1: True Class: B, Predicted: B, Probability: 0.9015677784233984
Sequence638.csv_1: True Class: B, Predicted: B, Probability: 0.9999979699038252
Sequence639.csv_1: True Class: B, Predicted: A, Probability: 0.9861179722865354
Sequence64.csv_1: True Class: B, Predicted: B, Probability: 0.9447156769817994
Sequence640.csv_1: True Class: B, Predicted: B, Probability: 0.999974476106266
Sequence641.csv_1: True Class: A, Predicted: A, Probability: 0.9951283529892994
Sequence642.csv_1: True Class: B, Predicted: A, Probability: 0.810539191113279
Sequence643.csv_1: True Class: B, Predicted: B, Probability: 0.9999995593449569
Sequence644.csv_1: True Class: A, Predicted: B, Probability: 0.9999999028367927
Sequence645.csv_1: True Class: B, Predicted: A, Probability: 0.9979137095501812
Sequence646.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999404008
Sequence647.csv_1: True Class: B, Predicted: A, Probability: 0.9603275342143976
Sequence648.csv_1: True Class: B, Predicted: B, Probability: 0.9942882773931547
Sequence649.csv_1: True Class: B, Predicted: B, Probability: 0.9999998705666764
Sequence65.csv_1: True Class: B, Predicted: B, Probability: 0.5633520440799683
Sequence650.csv_1: True Class: A, Predicted: B, Probability: 0.9946310469754563
Sequence651.csv_1: True Class: B, Predicted: B, Probability: 0.7163136916488311
Sequence652.csv_1: True Class: A, Predicted: A, Probability: 0.9999849367974863
Sequence653.csv_1: True Class: B, Predicted: B, Probability: 0.9851752547736335
Sequence654.csv_1: True Class: A, Predicted: B, Probability: 0.806913746497316
Sequence655.csv_1: True Class: B, Predicted: B, Probability: 0.5651448659117743
Sequence656.csv_1: True Class: B, Predicted: B, Probability: 0.7742109319873991
Sequence657.csv_1: True Class: B, Predicted: A, Probability: 0.9997132113369416
Sequence658.csv_1: True Class: B, Predicted: B, Probability: 0.9998681988431339
Sequence659.csv_1: True Class: B, Predicted: B, Probability: 0.9989505322244907
Sequence66.csv_1: True Class: B, Predicted: A, Probability: 0.9504564889597725
Sequence660.csv_1: True Class: A, Predicted: B, Probability: 0.9475657532910334
Sequence661.csv_1: True Class: B, Predicted: A, Probability: 0.9999998330812946
Sequence662.csv_1: True Class: B, Predicted: A, Probability: 0.9350924239599654
Sequence663.csv_1: True Class: B, Predicted: B, Probability: 0.9936803593916591
Sequence664.csv_1: True Class: A, Predicted: A, Probability: 0.9979566255386961
Sequence665.csv_1: True Class: B, Predicted: B, Probability: 0.5395256213377788
Sequence666.csv_1: True Class: B, Predicted: A, Probability: 0.9775185186627947
Sequence667.csv_1: True Class: A, Predicted: B, Probability: 0.9999999924752032
Sequence668.csv_1: True Class: B, Predicted: B, Probability: 0.9454272749533016
Sequence669.csv_1: True Class: B, Predicted: B, Probability: 0.9922750907564016
Sequence67.csv_1: True Class: A, Predicted: B, Probability: 0.9999998705646441
Sequence670.csv_1: True Class: B, Predicted: B, Probability: 0.9999999873121823
Sequence671.csv_1: True Class: A, Predicted: A, Probability: 0.7420758053556794
Sequence672.csv_1: True Class: B, Predicted: B, Probability: 0.8090708399201663
Sequence673.csv_1: True Class: B, Predicted: B, Probability: 0.9988845291440471
Sequence674.csv_1: True Class: B, Predicted: A, Probability: 0.579095399320507
Sequence675.csv_1: True Class: B, Predicted: B, Probability: 0.9999997729090004
Sequence676.csv_1: True Class: B, Predicted: A, Probability: 0.9999533116009545
Sequence677.csv_1: True Class: A, Predicted: B, Probability: 0.9999999996264483
