Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.5218894294399666
Sequence55.csv_1: True Class: C, Predicted: A, Probability: 0.9812638757940191
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 0.6483923131044239
Sequence551.csv_1: True Class: A, Predicted: C, Probability: 0.9860612714074733
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.9767826711273252
Sequence553.csv_1: True Class: C, Predicted: B, Probability: 0.9505219808120842
Sequence554.csv_1: True Class: C, Predicted: A, Probability: 0.9999995722170679
Sequence555.csv_1: True Class: B, Predicted: A, Probability: 0.9999999225757837
Sequence556.csv_1: True Class: A, Predicted: B, Probability: 0.999929947563057
Sequence557.csv_1: True Class: C, Predicted: C, Probability: 0.9999999941487362
Sequence558.csv_1: True Class: B, Predicted: A, Probability: 0.9997835495318237
Sequence559.csv_1: True Class: A, Predicted: B, Probability: 0.9999999958521164
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 0.9999994485008313
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.8622789553248422
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9997345799444359
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.9999972792748253
Sequence563.csv_1: True Class: C, Predicted: C, Probability: 0.5231762448276029
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999545656
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.9999143594341396
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9275730572351164
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.5226739889934618
Sequence568.csv_1: True Class: B, Predicted: A, Probability: 0.9999980835604426
Sequence569.csv_1: True Class: C, Predicted: C, Probability: 0.6819914715761439
Sequence57.csv_1: True Class: C, Predicted: C, Probability: 0.999951537203635
Sequence570.csv_1: True Class: B, Predicted: C, Probability: 0.9995988930586974
Sequence571.csv_1: True Class: B, Predicted: C, Probability: 0.9999979375299564
Sequence572.csv_1: True Class: A, Predicted: B, Probability: 0.9981140651310775
Sequence573.csv_1: True Class: B, Predicted: C, Probability: 0.9728255320141148
Sequence574.csv_1: True Class: C, Predicted: C, Probability: 0.9995020319609083
Sequence575.csv_1: True Class: A, Predicted: B, Probability: 0.9227615572334196
Sequence576.csv_1: True Class: B, Predicted: B, Probability: 0.9999714214942914
Sequence577.csv_1: True Class: B, Predicted: C, Probability: 0.7870114540025123
Sequence578.csv_1: True Class: B, Predicted: A, Probability: 0.9972321605650958
Sequence579.csv_1: True Class: B, Predicted: B, Probability: 0.9536350459467167
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.999999994269429
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.9999999971094031
Sequence581.csv_1: True Class: B, Predicted: A, Probability: 0.9992664940110032
Sequence582.csv_1: True Class: A, Predicted: B, Probability: 0.9999998376041732
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9999998749712828
Sequence584.csv_1: True Class: B, Predicted: A, Probability: 0.9999837009543545
Sequence585.csv_1: True Class: B, Predicted: A, Probability: 0.999902254468594
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.9695535304852876
Sequence587.csv_1: True Class: A, Predicted: C, Probability: 0.9992799976128304
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 0.9978219682526566
Sequence589.csv_1: True Class: B, Predicted: A, Probability: 0.9490208046984815
Sequence59.csv_1: True Class: B, Predicted: B, Probability: 0.89830992423122
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 0.999975024336178
Sequence591.csv_1: True Class: B, Predicted: A, Probability: 0.9875788284720174
Sequence592.csv_1: True Class: A, Predicted: C, Probability: 0.619540930706689
Sequence593.csv_1: True Class: B, Predicted: C, Probability: 0.9847816640281697
Sequence594.csv_1: True Class: A, Predicted: B, Probability: 0.9801003074542626
Sequence595.csv_1: True Class: C, Predicted: C, Probability: 0.9967830362285112
Sequence596.csv_1: True Class: B, Predicted: B, Probability: 0.9999809063000095
Sequence597.csv_1: True Class: C, Predicted: B, Probability: 0.9585105243948195
Sequence598.csv_1: True Class: C, Predicted: A, Probability: 0.9988679910123763
Sequence599.csv_1: True Class: A, Predicted: B, Probability: 0.9787778230339157
Sequence6.csv_1: True Class: C, Predicted: C, Probability: 0.9997324658650554
Sequence60.csv_1: True Class: B, Predicted: A, Probability: 0.9999999930443856
Sequence600.csv_1: True Class: C, Predicted: A, Probability: 0.9996377306461082
Sequence601.csv_1: True Class: B, Predicted: A, Probability: 0.9829953202659195
Sequence602.csv_1: True Class: C, Predicted: B, Probability: 0.9999999999878681
Sequence603.csv_1: True Class: B, Predicted: B, Probability: 0.9940329974600206
Sequence604.csv_1: True Class: B, Predicted: B, Probability: 0.9952431012295786
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 0.999999969872491
Sequence606.csv_1: True Class: A, Predicted: B, Probability: 0.9999964456459554
Sequence607.csv_1: True Class: B, Predicted: B, Probability: 0.9992924984121231
Sequence608.csv_1: True Class: A, Predicted: C, Probability: 0.9348361401773827
Sequence609.csv_1: True Class: C, Predicted: B, Probability: 0.9999575991892418
Sequence61.csv_1: True Class: A, Predicted: A, Probability: 0.9985409307317814
Sequence610.csv_1: True Class: A, Predicted: C, Probability: 0.9443083705621481
Sequence611.csv_1: True Class: A, Predicted: A, Probability: 0.8194058665088674
