Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9903611510148401
Sequence55.csv_1: True Class: A, Predicted: B, Probability: 0.8377486044525693
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 0.9992808540068499
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.995493913285553
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.9992284129682231
Sequence553.csv_1: True Class: B, Predicted: A, Probability: 0.6877033354989521
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.9954749757567657
Sequence555.csv_1: True Class: A, Predicted: B, Probability: 0.9999911504157787
Sequence556.csv_1: True Class: B, Predicted: A, Probability: 0.9999288384161632
Sequence557.csv_1: True Class: B, Predicted: B, Probability: 0.9357262565365069
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.8530465460262926
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.932370785441958
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 0.9996844776504844
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.8387836114524114
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.9617622956904277
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.9771180332785152
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.9995467434497226
Sequence564.csv_1: True Class: A, Predicted: B, Probability: 0.8310885198989032
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.6761186326791323
Sequence566.csv_1: True Class: B, Predicted: B, Probability: 0.9999983728850852
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 0.8401204781712064
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9214161013759867
Sequence569.csv_1: True Class: A, Predicted: B, Probability: 0.9999331418222407
Sequence57.csv_1: True Class: B, Predicted: B, Probability: 0.940032537483965
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9764013714355044
Sequence571.csv_1: True Class: A, Predicted: B, Probability: 0.7634974063867364
Sequence572.csv_1: True Class: B, Predicted: A, Probability: 0.9168077535579543
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9934038998825702
Sequence574.csv_1: True Class: B, Predicted: A, Probability: 0.9916090547251658
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.9998613998646527
Sequence576.csv_1: True Class: B, Predicted: A, Probability: 0.943090808730885
Sequence577.csv_1: True Class: B, Predicted: A, Probability: 0.8645312439384123
Sequence578.csv_1: True Class: B, Predicted: B, Probability: 0.9900380036573199
Sequence579.csv_1: True Class: A, Predicted: B, Probability: 0.6759599329751567
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.9730212538773826
Sequence580.csv_1: True Class: B, Predicted: A, Probability: 0.9996493802779065
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9999968853520851
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 0.9999512176025176
Sequence583.csv_1: True Class: B, Predicted: A, Probability: 0.7105031801705899
Sequence584.csv_1: True Class: B, Predicted: B, Probability: 0.523953392709292
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 0.9980333542408305
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.9999500479779719
Sequence587.csv_1: True Class: B, Predicted: A, Probability: 0.9914098433566313
Sequence588.csv_1: True Class: A, Predicted: B, Probability: 0.8442173392316882
Sequence589.csv_1: True Class: B, Predicted: B, Probability: 0.9999950617125468
Sequence59.csv_1: True Class: B, Predicted: B, Probability: 0.6884493579760557
Sequence590.csv_1: True Class: A, Predicted: B, Probability: 0.9139459689752388
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 0.994161704318811
Sequence592.csv_1: True Class: B, Predicted: A, Probability: 0.9999989653534131
Sequence593.csv_1: True Class: B, Predicted: B, Probability: 0.9998920875825518
Sequence594.csv_1: True Class: A, Predicted: B, Probability: 0.5237028776822322
Sequence595.csv_1: True Class: B, Predicted: B, Probability: 0.9600578643875772
Sequence596.csv_1: True Class: B, Predicted: B, Probability: 0.8496983501747007
Sequence597.csv_1: True Class: B, Predicted: A, Probability: 0.9580748993658935
Sequence598.csv_1: True Class: A, Predicted: B, Probability: 0.9982650001862862
Sequence599.csv_1: True Class: B, Predicted: B, Probability: 0.994819838931386
Sequence6.csv_1: True Class: B, Predicted: B, Probability: 0.9954084080064489
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.9948663693543239
Sequence600.csv_1: True Class: A, Predicted: B, Probability: 0.9480761649888121
Sequence601.csv_1: True Class: B, Predicted: A, Probability: 0.9668913238720385
Sequence602.csv_1: True Class: A, Predicted: B, Probability: 0.9851237925076057
Sequence603.csv_1: True Class: B, Predicted: B, Probability: 0.9976048201621793
Sequence604.csv_1: True Class: B, Predicted: A, Probability: 0.9555583855197717
Sequence605.csv_1: True Class: B, Predicted: B, Probability: 0.9976137018737866
Sequence606.csv_1: True Class: B, Predicted: B, Probability: 0.9452342811254733
Sequence607.csv_1: True Class: B, Predicted: B, Probability: 0.9974234567954067
Sequence608.csv_1: True Class: B, Predicted: A, Probability: 0.923601216093373
Sequence609.csv_1: True Class: A, Predicted: B, Probability: 0.9894942028983859
Sequence61.csv_1: True Class: B, Predicted: A, Probability: 0.9955200679647109
Sequence610.csv_1: True Class: B, Predicted: B, Probability: 0.998604514520934
Sequence611.csv_1: True Class: B, Predicted: A, Probability: 0.9199895993974693
Sequence612.csv_1: True Class: B, Predicted: B, Probability: 0.9995027595203697
Sequence613.csv_1: True Class: A, Predicted: A, Probability: 0.9564128034757149
Sequence614.csv_1: True Class: B, Predicted: A, Probability: 0.9919605662820915
Sequence615.csv_1: True Class: B, Predicted: A, Probability: 0.5893473210402135
Sequence616.csv_1: True Class: A, Predicted: A, Probability: 0.9790442492283036
Sequence617.csv_1: True Class: B, Predicted: A, Probability: 0.6385104635717176
Sequence618.csv_1: True Class: A, Predicted: A, Probability: 0.9999927365978466
Sequence619.csv_1: True Class: A, Predicted: A, Probability: 0.9886417505905454
Sequence62.csv_1: True Class: A, Predicted: B, Probability: 0.9993648650259335
Sequence620.csv_1: True Class: B, Predicted: B, Probability: 0.9993877286047294
Sequence621.csv_1: True Class: B, Predicted: A, Probability: 0.9933012093152433
Sequence622.csv_1: True Class: B, Predicted: A, Probability: 0.9857643651116542
Sequence623.csv_1: True Class: B, Predicted: B, Probability: 0.9999887100202538
Sequence624.csv_1: True Class: B, Predicted: B, Probability: 0.999964347105914
Sequence625.csv_1: True Class: A, Predicted: B, Probability: 0.9967140701825995
Sequence626.csv_1: True Class: A, Predicted: A, Probability: 0.9946065452281686
Sequence627.csv_1: True Class: A, Predicted: B, Probability: 0.9878117522464132
Sequence628.csv_1: True Class: A, Predicted: A, Probability: 0.628756595864243
Sequence629.csv_1: True Class: A, Predicted: B, Probability: 0.858160794488821
Sequence63.csv_1: True Class: B, Predicted: B, Probability: 0.9999994262914438
Sequence630.csv_1: True Class: B, Predicted: A, Probability: 0.9994645711905394
Sequence631.csv_1: True Class: B, Predicted: A, Probability: 0.9879731447604564
Sequence632.csv_1: True Class: B, Predicted: A, Probability: 0.9953833886423531
Sequence633.csv_1: True Class: A, Predicted: A, Probability: 0.8404514446436366
Sequence634.csv_1: True Class: B, Predicted: B, Probability: 0.9249418528810287
Sequence635.csv_1: True Class: A, Predicted: A, Probability: 0.9963021231473386
Sequence636.csv_1: True Class: B, Predicted: A, Probability: 0.9999990633149644
Sequence637.csv_1: True Class: B, Predicted: B, Probability: 0.6437026028633339
Sequence638.csv_1: True Class: B, Predicted: B, Probability: 0.9999941768813362
Sequence639.csv_1: True Class: B, Predicted: A, Probability: 0.9886639226144716
Sequence64.csv_1: True Class: B, Predicted: B, Probability: 0.8217575118494628
Sequence640.csv_1: True Class: B, Predicted: B, Probability: 0.9999027532298911
Sequence641.csv_1: True Class: A, Predicted: B, Probability: 0.6661613109466331
Sequence642.csv_1: True Class: B, Predicted: A, Probability: 0.9670695494745712
Sequence643.csv_1: True Class: B, Predicted: B, Probability: 0.9997854720750936
Sequence644.csv_1: True Class: A, Predicted: B, Probability: 0.9927102401543997
Sequence645.csv_1: True Class: B, Predicted: B, Probability: 0.9324070346365324
Sequence646.csv_1: True Class: A, Predicted: B, Probability: 0.9999433462306929
Sequence647.csv_1: True Class: B, Predicted: B, Probability: 0.9323092261795403
Sequence648.csv_1: True Class: B, Predicted: B, Probability: 0.9798835760143518
Sequence649.csv_1: True Class: B, Predicted: B, Probability: 0.999999070974258
Sequence65.csv_1: True Class: B, Predicted: A, Probability: 0.9829557768523801
Sequence650.csv_1: True Class: A, Predicted: B, Probability: 0.9994264081536559
Sequence651.csv_1: True Class: B, Predicted: B, Probability: 0.7538203389832342
Sequence652.csv_1: True Class: A, Predicted: A, Probability: 0.9974182553779544
Sequence653.csv_1: True Class: B, Predicted: B, Probability: 0.709411205154305
Sequence654.csv_1: True Class: A, Predicted: A, Probability: 0.8503474702971926
Sequence655.csv_1: True Class: B, Predicted: A, Probability: 0.9873553088240259
Sequence656.csv_1: True Class: B, Predicted: B, Probability: 0.9993562100116692
Sequence657.csv_1: True Class: B, Predicted: A, Probability: 0.9865019647268494
Sequence658.csv_1: True Class: B, Predicted: B, Probability: 0.9864527353276027
Sequence659.csv_1: True Class: B, Predicted: B, Probability: 0.9860581141143303
Sequence66.csv_1: True Class: B, Predicted: A, Probability: 0.9794485914816797
Sequence660.csv_1: True Class: A, Predicted: B, Probability: 0.9887186912560549
Sequence661.csv_1: True Class: B, Predicted: A, Probability: 0.9961455600258874
Sequence662.csv_1: True Class: B, Predicted: A, Probability: 0.9319816395591823
Sequence663.csv_1: True Class: B, Predicted: B, Probability: 0.9999990807007674
Sequence664.csv_1: True Class: A, Predicted: A, Probability: 0.996922111070897
Sequence665.csv_1: True Class: B, Predicted: B, Probability: 0.9591064230816051
Sequence666.csv_1: True Class: B, Predicted: A, Probability: 0.9997123969612729
Sequence667.csv_1: True Class: A, Predicted: B, Probability: 0.999668760155958
Sequence668.csv_1: True Class: B, Predicted: B, Probability: 0.9257040281415297
Sequence669.csv_1: True Class: B, Predicted: B, Probability: 0.9041100127818088
Sequence67.csv_1: True Class: A, Predicted: B, Probability: 0.9999778412324782
Sequence670.csv_1: True Class: B, Predicted: B, Probability: 0.9661930185662083
Sequence671.csv_1: True Class: A, Predicted: A, Probability: 0.9954702098088514
Sequence672.csv_1: True Class: B, Predicted: B, Probability: 0.6638240492294062
Sequence673.csv_1: True Class: B, Predicted: B, Probability: 0.9895765146966596
Sequence674.csv_1: True Class: B, Predicted: B, Probability: 0.7529921346114666
Sequence675.csv_1: True Class: B, Predicted: A, Probability: 0.8255329285733242
Sequence676.csv_1: True Class: B, Predicted: A, Probability: 0.9932735832292489
Sequence677.csv_1: True Class: A, Predicted: B, Probability: 0.9999999993515519
Sequence678.csv_1: True Class: B, Predicted: A, Probability: 0.999999685352768
Sequence679.csv_1: True Class: B, Predicted: B, Probability: 0.9983691204432891
Sequence68.csv_1: True Class: A, Predicted: A, Probability: 0.9991801164548221
Sequence680.csv_1: True Class: B, Predicted: B, Probability: 0.9699008644007997
Sequence681.csv_1: True Class: A, Predicted: B, Probability: 0.9323237853431838
Sequence682.csv_1: True Class: A, Predicted: A, Probability: 0.9998584187143553
