Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.9981324039123538
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 0.6210407864513422
Sequence550.csv_1: True Class: B, Predicted: A, Probability: 0.9999998624453038
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9999999962468836
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.999999995891501
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.9999995677590379
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.9636298258371454
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.6640076560018866
Sequence557.csv_1: True Class: B, Predicted: B, Probability: 0.999302283764401
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.77950093044458
Sequence559.csv_1: True Class: B, Predicted: A, Probability: 0.9999656164355719
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 0.6618279347620274
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.9988209541375201
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9999895728078783
Sequence562.csv_1: True Class: B, Predicted: A, Probability: 0.9354771303482251
Sequence563.csv_1: True Class: A, Predicted: B, Probability: 0.9871615698362544
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.6449932865195794
Sequence565.csv_1: True Class: A, Predicted: B, Probability: 0.9999991251192911
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.5509529285280662
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9998187525171442
Sequence568.csv_1: True Class: B, Predicted: A, Probability: 0.9974113686260412
Sequence569.csv_1: True Class: B, Predicted: B, Probability: 0.9455718180910222
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9999844243539726
Sequence570.csv_1: True Class: A, Predicted: B, Probability: 0.6330003624107627
Sequence571.csv_1: True Class: B, Predicted: A, Probability: 0.9999559455016153
Sequence572.csv_1: True Class: A, Predicted: B, Probability: 0.9756329831822349
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.7057433423497084
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9999484671741532
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.8634740176122524
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.9154228183081216
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.9999998528489105
Sequence578.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999990599
Sequence579.csv_1: True Class: B, Predicted: A, Probability: 0.9830156799605565
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.9957514950639854
Sequence580.csv_1: True Class: B, Predicted: A, Probability: 0.9937289738055164
Sequence581.csv_1: True Class: B, Predicted: B, Probability: 0.9999986739404679
Sequence582.csv_1: True Class: B, Predicted: A, Probability: 0.9999934603524242
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999803109
Sequence584.csv_1: True Class: A, Predicted: B, Probability: 0.9880248625558651
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 0.933375092193609
Sequence586.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999152654
Sequence587.csv_1: True Class: B, Predicted: B, Probability: 0.999739505292864
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 0.9999999230808886
Sequence589.csv_1: True Class: B, Predicted: B, Probability: 0.9999397841560301
Sequence59.csv_1: True Class: B, Predicted: A, Probability: 0.9999323216093908
Sequence590.csv_1: True Class: B, Predicted: B, Probability: 0.7959336760678299
Sequence591.csv_1: True Class: B, Predicted: A, Probability: 0.9701068897362205
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.9999966221797558
Sequence593.csv_1: True Class: B, Predicted: A, Probability: 0.9999171173959518
Sequence594.csv_1: True Class: B, Predicted: B, Probability: 0.9999997861866073
Sequence595.csv_1: True Class: B, Predicted: A, Probability: 0.998572674497784
Sequence596.csv_1: True Class: B, Predicted: B, Probability: 0.9999824189928472
Sequence597.csv_1: True Class: B, Predicted: B, Probability: 0.9997890721007916
Sequence598.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998113495
Sequence599.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence6.csv_1: True Class: B, Predicted: B, Probability: 0.9999911034014349
Sequence60.csv_1: True Class: B, Predicted: B, Probability: 0.9417775904087071
Sequence600.csv_1: True Class: B, Predicted: A, Probability: 0.9998594234165411
Sequence601.csv_1: True Class: B, Predicted: B, Probability: 0.9998128032985496
Sequence602.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999670544
Sequence603.csv_1: True Class: A, Predicted: B, Probability: 0.9999567424782497
Sequence604.csv_1: True Class: A, Predicted: B, Probability: 0.9830792235524063
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 0.999999919940366
Sequence606.csv_1: True Class: B, Predicted: A, Probability: 0.9989414534675454
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 0.9980748941191201
Sequence608.csv_1: True Class: B, Predicted: A, Probability: 0.7782390669314299
Sequence609.csv_1: True Class: A, Predicted: B, Probability: 0.8212695938229277
Sequence61.csv_1: True Class: B, Predicted: A, Probability: 0.9995841963894544
Sequence610.csv_1: True Class: B, Predicted: B, Probability: 0.9986631428143664
Sequence611.csv_1: True Class: A, Predicted: A, Probability: 0.9882337786880108
Sequence612.csv_1: True Class: B, Predicted: B, Probability: 0.9802691859281571
Sequence613.csv_1: True Class: B, Predicted: B, Probability: 0.9992211304841356
Sequence614.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999899273
Sequence615.csv_1: True Class: A, Predicted: A, Probability: 0.9300143927143519
Sequence616.csv_1: True Class: B, Predicted: B, Probability: 0.9901066553897213
Sequence617.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999999
Sequence618.csv_1: True Class: B, Predicted: B, Probability: 0.9999978398708442
Sequence619.csv_1: True Class: A, Predicted: A, Probability: 0.9342144507957856
Sequence62.csv_1: True Class: A, Predicted: A, Probability: 0.9999709556230064
Sequence620.csv_1: True Class: B, Predicted: A, Probability: 0.9999500732974604
Sequence621.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999998879
Sequence622.csv_1: True Class: A, Predicted: B, Probability: 0.6846565566425883
Sequence623.csv_1: True Class: B, Predicted: B, Probability: 0.9999592938788855
Sequence624.csv_1: True Class: B, Predicted: B, Probability: 0.9999977780928988
Sequence625.csv_1: True Class: B, Predicted: B, Probability: 0.9999971194706743
Sequence626.csv_1: True Class: A, Predicted: A, Probability: 0.9999867071903653
Sequence627.csv_1: True Class: B, Predicted: B, Probability: 0.9993137330648018
Sequence628.csv_1: True Class: B, Predicted: A, Probability: 0.9999997724110863
Sequence629.csv_1: True Class: B, Predicted: B, Probability: 0.9831407882416981
Sequence63.csv_1: True Class: B, Predicted: B, Probability: 0.9962011598153152
Sequence630.csv_1: True Class: B, Predicted: B, Probability: 0.9999978874665387
Sequence631.csv_1: True Class: B, Predicted: B, Probability: 0.8619307815316127
Sequence632.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999875
Sequence633.csv_1: True Class: B, Predicted: B, Probability: 0.6812698400547365
Sequence634.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998346435
Sequence635.csv_1: True Class: B, Predicted: B, Probability: 0.9998062814450931
Sequence636.csv_1: True Class: A, Predicted: A, Probability: 0.9567182590010925
Sequence637.csv_1: True Class: B, Predicted: B, Probability: 0.9999999677765513
Sequence638.csv_1: True Class: B, Predicted: A, Probability: 0.9999999884051972
Sequence639.csv_1: True Class: B, Predicted: A, Probability: 0.9329195568755942
Sequence64.csv_1: True Class: A, Predicted: B, Probability: 0.99999992976653
Sequence640.csv_1: True Class: B, Predicted: B, Probability: 0.9806281150780799
Sequence641.csv_1: True Class: B, Predicted: B, Probability: 0.9997520927483521
Sequence642.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999998247
Sequence643.csv_1: True Class: B, Predicted: A, Probability: 0.9999999905755089
