Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999704482
Sequence55.csv_1: True Class: B, Predicted: A, Probability: 0.9986679757810629
Sequence550.csv_1: True Class: B, Predicted: A, Probability: 0.9999573582845337
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9995002827044238
Sequence552.csv_1: True Class: A, Predicted: B, Probability: 0.901544426080586
Sequence553.csv_1: True Class: B, Predicted: A, Probability: 0.9681939177414882
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.9997441295942024
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.9999999984617784
Sequence556.csv_1: True Class: B, Predicted: A, Probability: 0.9999999964068836
Sequence557.csv_1: True Class: B, Predicted: A, Probability: 0.7125151010315336
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999988677
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.999979202821731
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9999999540395343
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.8475839957908845
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.999999368554368
Sequence562.csv_1: True Class: A, Predicted: B, Probability: 0.999558903663015
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.8637422899096081
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.9995716837239467
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.9998805667951846
Sequence566.csv_1: True Class: B, Predicted: B, Probability: 0.8117561651277616
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9711826011738514
Sequence568.csv_1: True Class: B, Predicted: A, Probability: 0.9999781422491504
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9897694203379557
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9431751232787409
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9998259303063958
Sequence571.csv_1: True Class: B, Predicted: A, Probability: 0.9999929079167061
Sequence572.csv_1: True Class: B, Predicted: A, Probability: 0.9948291879974154
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9999905282736942
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.999999999995891
Sequence575.csv_1: True Class: A, Predicted: B, Probability: 0.9955863859752394
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.9999463386219158
Sequence577.csv_1: True Class: B, Predicted: A, Probability: 0.9999999125885731
Sequence578.csv_1: True Class: B, Predicted: B, Probability: 0.9999923814991403
Sequence579.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.9978434060305363
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 0.982741167094656
Sequence581.csv_1: True Class: B, Predicted: B, Probability: 0.9995949996112737
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999980665
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 0.9997948726710346
Sequence584.csv_1: True Class: B, Predicted: B, Probability: 0.9999887130328139
Sequence585.csv_1: True Class: A, Predicted: B, Probability: 0.9999915687637969
Sequence586.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999610278
