Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.953229842193577
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9984611160939102
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.9995121209556209
Sequence551.csv_1: True Class: A, Predicted: B, Probability: 0.9233234146658044
Sequence552.csv_1: True Class: A, Predicted: B, Probability: 0.9293198548658775
Sequence553.csv_1: True Class: B, Predicted: B, Probability: 0.9874339149192521
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.9247463938493777
Sequence555.csv_1: True Class: A, Predicted: B, Probability: 0.9999926064387571
Sequence556.csv_1: True Class: B, Predicted: A, Probability: 0.951863387661666
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.9966232242016413
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9886457782525236
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9997078978251139
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 0.9413197249053341
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.9960694167754894
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9969103546065243
Sequence562.csv_1: True Class: B, Predicted: A, Probability: 0.999932157806718
Sequence563.csv_1: True Class: B, Predicted: A, Probability: 0.9999241773742543
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9985562428975626
Sequence565.csv_1: True Class: B, Predicted: A, Probability: 0.7838741670088909
Sequence566.csv_1: True Class: A, Predicted: B, Probability: 0.8898899838472237
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9640507335588502
Sequence568.csv_1: True Class: B, Predicted: B, Probability: 0.9876996413037209
Sequence569.csv_1: True Class: B, Predicted: A, Probability: 0.999819198867715
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.5296202916740135
Sequence570.csv_1: True Class: B, Predicted: A, Probability: 0.8389558732262912
Sequence571.csv_1: True Class: B, Predicted: A, Probability: 0.7556704840884436
Sequence572.csv_1: True Class: A, Predicted: B, Probability: 0.961405576611439
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9578347065302208
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 0.9210926244452229
Sequence575.csv_1: True Class: A, Predicted: B, Probability: 0.9997635113237002
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.56857686600288
Sequence577.csv_1: True Class: B, Predicted: A, Probability: 0.7034946528953306
Sequence578.csv_1: True Class: B, Predicted: B, Probability: 0.7265150253358197
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 0.9546954643418152
Sequence58.csv_1: True Class: A, Predicted: B, Probability: 0.7125678391657114
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 0.9281142172443247
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.987877332470525
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 0.9619587513071186
Sequence583.csv_1: True Class: A, Predicted: B, Probability: 0.969717109874595
Sequence584.csv_1: True Class: B, Predicted: A, Probability: 0.9890624016964625
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 0.6943542876978914
Sequence586.csv_1: True Class: A, Predicted: B, Probability: 0.9955522834888886
Sequence587.csv_1: True Class: A, Predicted: B, Probability: 0.6845739822182781
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 0.9934327710045033
Sequence589.csv_1: True Class: B, Predicted: A, Probability: 0.9269769180336391
Sequence59.csv_1: True Class: B, Predicted: A, Probability: 0.5482544504367526
Sequence590.csv_1: True Class: B, Predicted: A, Probability: 0.9677400687521034
Sequence591.csv_1: True Class: A, Predicted: A, Probability: 0.975850072041668
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.6121908359967155
Sequence593.csv_1: True Class: B, Predicted: A, Probability: 0.9999754796092376
Sequence594.csv_1: True Class: A, Predicted: B, Probability: 0.7781575493590609
Sequence595.csv_1: True Class: B, Predicted: B, Probability: 0.929320975550802
Sequence596.csv_1: True Class: B, Predicted: A, Probability: 0.6611559516983041
Sequence597.csv_1: True Class: A, Predicted: B, Probability: 0.8080514397053878
Sequence598.csv_1: True Class: A, Predicted: B, Probability: 0.5062451898403992
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 0.9998453576663942
Sequence6.csv_1: True Class: B, Predicted: B, Probability: 0.9928831101954165
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.9904427892219608
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.9836299765700617
Sequence601.csv_1: True Class: B, Predicted: A, Probability: 0.9999666476839828
Sequence602.csv_1: True Class: A, Predicted: B, Probability: 0.5675544107010592
Sequence603.csv_1: True Class: B, Predicted: B, Probability: 0.9996074220006598
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 0.9232619494503501
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 0.9109131533561537
Sequence606.csv_1: True Class: B, Predicted: B, Probability: 0.9322393316463398
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 0.9998222692321325
Sequence608.csv_1: True Class: B, Predicted: B, Probability: 0.9929788371742246
Sequence609.csv_1: True Class: A, Predicted: B, Probability: 0.8148981322198455
Sequence61.csv_1: True Class: A, Predicted: B, Probability: 0.933908959092654
Sequence610.csv_1: True Class: B, Predicted: B, Probability: 0.999954977202384
Sequence611.csv_1: True Class: A, Predicted: B, Probability: 0.8278947042205455
Sequence612.csv_1: True Class: A, Predicted: B, Probability: 0.9284342917440584
Sequence613.csv_1: True Class: B, Predicted: B, Probability: 0.9999356674355506
Sequence614.csv_1: True Class: B, Predicted: B, Probability: 0.5451015708685912
Sequence615.csv_1: True Class: B, Predicted: B, Probability: 0.5191427677673401
Sequence616.csv_1: True Class: B, Predicted: B, Probability: 0.973318169496146
Sequence617.csv_1: True Class: A, Predicted: A, Probability: 0.6529831537075401
Sequence618.csv_1: True Class: B, Predicted: A, Probability: 0.6503904922683141
Sequence619.csv_1: True Class: B, Predicted: A, Probability: 0.5362233755397559
Sequence62.csv_1: True Class: A, Predicted: A, Probability: 0.7918965340686335
Sequence620.csv_1: True Class: B, Predicted: A, Probability: 0.9700453615177344
Sequence621.csv_1: True Class: B, Predicted: B, Probability: 0.9999923345719836
Sequence622.csv_1: True Class: A, Predicted: B, Probability: 0.8106070368131395
Sequence623.csv_1: True Class: A, Predicted: A, Probability: 0.9996564083119693
Sequence624.csv_1: True Class: A, Predicted: A, Probability: 0.7051147481141051
Sequence625.csv_1: True Class: B, Predicted: A, Probability: 0.979032890433726
Sequence626.csv_1: True Class: B, Predicted: A, Probability: 0.9298525413058043
Sequence627.csv_1: True Class: B, Predicted: A, Probability: 0.8391958435136633
Sequence628.csv_1: True Class: B, Predicted: A, Probability: 0.9949274206993206
Sequence629.csv_1: True Class: B, Predicted: B, Probability: 0.5525097265020801
Sequence63.csv_1: True Class: B, Predicted: B, Probability: 0.9982576473107566
Sequence630.csv_1: True Class: B, Predicted: B, Probability: 0.7209845782726534
Sequence631.csv_1: True Class: B, Predicted: B, Probability: 0.8892764686871343
Sequence632.csv_1: True Class: A, Predicted: B, Probability: 0.7944149651132251
Sequence633.csv_1: True Class: A, Predicted: A, Probability: 0.9844263972179694
Sequence634.csv_1: True Class: A, Predicted: B, Probability: 0.9826465981723916
Sequence635.csv_1: True Class: A, Predicted: B, Probability: 0.9990248087840825
Sequence636.csv_1: True Class: A, Predicted: B, Probability: 0.9089160898687764
Sequence637.csv_1: True Class: A, Predicted: A, Probability: 0.6870296183464407
Sequence638.csv_1: True Class: A, Predicted: A, Probability: 0.9999607529129042
Sequence639.csv_1: True Class: B, Predicted: A, Probability: 0.9985391755551407
Sequence64.csv_1: True Class: B, Predicted: B, Probability: 0.9272952816543307
Sequence640.csv_1: True Class: A, Predicted: B, Probability: 0.8894563882937803
Sequence641.csv_1: True Class: A, Predicted: A, Probability: 0.9989950975050395
Sequence642.csv_1: True Class: A, Predicted: B, Probability: 0.91370195635141
Sequence643.csv_1: True Class: A, Predicted: A, Probability: 0.999369375115454
Sequence644.csv_1: True Class: B, Predicted: B, Probability: 0.9999563329804367
Sequence645.csv_1: True Class: A, Predicted: B, Probability: 0.9075789278661268
Sequence646.csv_1: True Class: A, Predicted: B, Probability: 0.999999678383217
Sequence647.csv_1: True Class: B, Predicted: B, Probability: 0.8524516038996438
Sequence648.csv_1: True Class: B, Predicted: A, Probability: 0.9999820471206058
Sequence649.csv_1: True Class: B, Predicted: B, Probability: 0.8253705778658693
Sequence65.csv_1: True Class: A, Predicted: A, Probability: 0.9995852060326753
Sequence650.csv_1: True Class: A, Predicted: A, Probability: 0.9179221512640593
Sequence651.csv_1: True Class: A, Predicted: A, Probability: 0.9634405589119442
Sequence652.csv_1: True Class: B, Predicted: A, Probability: 0.9979745535778826
Sequence653.csv_1: True Class: B, Predicted: A, Probability: 0.9993515861417244
Sequence654.csv_1: True Class: B, Predicted: B, Probability: 0.5758442968821572
Sequence655.csv_1: True Class: B, Predicted: A, Probability: 0.8847536734982914
Sequence656.csv_1: True Class: A, Predicted: B, Probability: 0.979806246813546
Sequence657.csv_1: True Class: A, Predicted: B, Probability: 0.9974064369018554
Sequence658.csv_1: True Class: B, Predicted: A, Probability: 0.9996616240765854
Sequence659.csv_1: True Class: B, Predicted: B, Probability: 0.9862828506568397
Sequence66.csv_1: True Class: A, Predicted: A, Probability: 0.8790953343515977
Sequence660.csv_1: True Class: B, Predicted: A, Probability: 0.9668916835831287
Sequence661.csv_1: True Class: B, Predicted: B, Probability: 0.9999596115750531
Sequence662.csv_1: True Class: B, Predicted: B, Probability: 0.9591636072477183
Sequence663.csv_1: True Class: A, Predicted: A, Probability: 0.9903488145160292
Sequence664.csv_1: True Class: B, Predicted: B, Probability: 0.9298398180408166
Sequence665.csv_1: True Class: A, Predicted: B, Probability: 0.7828457184769758
Sequence666.csv_1: True Class: B, Predicted: A, Probability: 0.8144813263617635
Sequence667.csv_1: True Class: B, Predicted: A, Probability: 0.9710533751907656
Sequence668.csv_1: True Class: A, Predicted: B, Probability: 0.999980950125969
Sequence669.csv_1: True Class: A, Predicted: B, Probability: 0.9999978789098574
Sequence67.csv_1: True Class: A, Predicted: A, Probability: 0.997929906187535
Sequence670.csv_1: True Class: B, Predicted: A, Probability: 0.9995703793147214
Sequence671.csv_1: True Class: B, Predicted: B, Probability: 0.9129150134174617
Sequence672.csv_1: True Class: B, Predicted: B, Probability: 0.6013616027619348
Sequence673.csv_1: True Class: A, Predicted: B, Probability: 0.654751568048503
Sequence674.csv_1: True Class: A, Predicted: A, Probability: 0.9799426766062997
Sequence675.csv_1: True Class: A, Predicted: A, Probability: 0.5072541875536468
Sequence676.csv_1: True Class: A, Predicted: A, Probability: 0.7589172813624401
Sequence677.csv_1: True Class: B, Predicted: A, Probability: 0.9738602301625855
Sequence678.csv_1: True Class: A, Predicted: A, Probability: 0.93087239335098
Sequence679.csv_1: True Class: B, Predicted: B, Probability: 0.9995252315223223
Sequence68.csv_1: True Class: B, Predicted: A, Probability: 0.9995812135684662
Sequence680.csv_1: True Class: B, Predicted: B, Probability: 0.9965387604973248
Sequence681.csv_1: True Class: B, Predicted: B, Probability: 0.9933293132978696
Sequence682.csv_1: True Class: A, Predicted: A, Probability: 0.8232373928424194
Sequence683.csv_1: True Class: B, Predicted: B, Probability: 0.9999374341360087
Sequence684.csv_1: True Class: B, Predicted: A, Probability: 0.809511349205083
Sequence685.csv_1: True Class: A, Predicted: B, Probability: 0.9989665385878367
