Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.5685752330226365
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 0.5685752330226365
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 0.5685752330226365
Sequence551.csv_1: True Class: A, Predicted: B, Probability: 0.5685752330226365
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.5685752330226365
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.5685752330226365
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.5685752330226365
Sequence555.csv_1: True Class: A, Predicted: B, Probability: 0.5685752330226365
Sequence556.csv_1: True Class: A, Predicted: B, Probability: 0.5685752330226365
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.5685752330226365
Sequence558.csv_1: True Class: A, Predicted: B, Probability: 0.5685752330226365
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 0.5685752330226365
Sequence56.csv_1: True Class: A, Predicted: B, Probability: 0.5685752330226365
Sequence560.csv_1: True Class: A, Predicted: B, Probability: 0.5685752330226365
Sequence561.csv_1: True Class: A, Predicted: B, Probability: 0.5685752330226365
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.5685752330226365
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.5685752330226365
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.5685752330226365
Sequence565.csv_1: True Class: B, Predicted: B, Probability: 0.5685752330226365
Sequence566.csv_1: True Class: A, Predicted: B, Probability: 0.5685752330226365
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.5685752330226365
Sequence568.csv_1: True Class: B, Predicted: B, Probability: 0.5685752330226365
Sequence569.csv_1: True Class: B, Predicted: B, Probability: 0.5685752330226365
Sequence57.csv_1: True Class: B, Predicted: B, Probability: 0.5685752330226365
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.5685752330226365
Sequence571.csv_1: True Class: A, Predicted: B, Probability: 0.5685752330226365
