Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.9866699773268823
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999792305
Sequence550.csv_1: True Class: A, Predicted: B, Probability: 0.9999997715476108
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999999
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence553.csv_1: True Class: B, Predicted: A, Probability: 0.9999999987254707
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.9996174068624101
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999909
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9999998233700027
Sequence558.csv_1: True Class: B, Predicted: A, Probability: 0.9860722724355955
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999980503
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999986938
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999268372
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.7218437785007339
Sequence563.csv_1: True Class: B, Predicted: A, Probability: 0.9999993655731896
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999901
Sequence565.csv_1: True Class: B, Predicted: A, Probability: 0.9845942220672467
Sequence566.csv_1: True Class: B, Predicted: B, Probability: 0.9999541881741975
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 0.9999999038826832
Sequence568.csv_1: True Class: B, Predicted: A, Probability: 0.9999999262775237
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9718518593832928
Sequence57.csv_1: True Class: B, Predicted: A, Probability: 0.8540032457564838
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999991753
Sequence571.csv_1: True Class: A, Predicted: B, Probability: 0.9899254487543704
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9999689678734539
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.7439048041785508
Sequence574.csv_1: True Class: A, Predicted: B, Probability: 0.999999991824711
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence576.csv_1: True Class: B, Predicted: B, Probability: 0.787904018619548
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 0.9999837920946087
Sequence579.csv_1: True Class: B, Predicted: A, Probability: 0.9292353235271433
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.9996111512824433
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 0.9993409085496773
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9999999995236003
