Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.9999609490766662
Sequence55.csv_1: True Class: A, Predicted: B, Probability: 0.5379095539265396
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.984088650600885
Sequence551.csv_1: True Class: A, Predicted: B, Probability: 0.5253706258765566
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.9985701720682131
Sequence553.csv_1: True Class: B, Predicted: A, Probability: 0.6575148126124223
Sequence554.csv_1: True Class: A, Predicted: A, Probability: 0.9337055815369341
Sequence555.csv_1: True Class: A, Predicted: B, Probability: 0.9999994035152191
Sequence556.csv_1: True Class: B, Predicted: A, Probability: 0.9929702114043354
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.7938693836602063
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.8895410447529812
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 0.9999999836487022
Sequence56.csv_1: True Class: B, Predicted: A, Probability: 0.9906887113411866
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.5277862135690126
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.5612191199262424
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.9954684557278923
Sequence563.csv_1: True Class: B, Predicted: A, Probability: 0.9997994285686194
Sequence564.csv_1: True Class: B, Predicted: A, Probability: 0.5522931041510112
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.9999341026311699
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9999969596416488
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9965238170648141
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9999183423250227
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.997705589048511
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9966433168297612
Sequence570.csv_1: True Class: B, Predicted: A, Probability: 0.999580087658683
Sequence571.csv_1: True Class: B, Predicted: A, Probability: 0.9997405182865252
Sequence572.csv_1: True Class: A, Predicted: B, Probability: 0.9945507951101599
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.8383210912731063
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 0.8397458071808744
Sequence575.csv_1: True Class: B, Predicted: A, Probability: 0.9999999976701167
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.9257634181326588
Sequence577.csv_1: True Class: A, Predicted: B, Probability: 0.9999261077176957
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 0.9178214372990674
Sequence579.csv_1: True Class: A, Predicted: B, Probability: 0.9993827310239516
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.9960136989479746
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.9999981231877727
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.588881755118446
Sequence582.csv_1: True Class: A, Predicted: B, Probability: 0.9710406118857591
Sequence583.csv_1: True Class: B, Predicted: A, Probability: 0.8274822568214948
Sequence584.csv_1: True Class: B, Predicted: B, Probability: 0.754994968435953
Sequence585.csv_1: True Class: A, Predicted: B, Probability: 0.9970079222015628
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.9999961162844205
Sequence587.csv_1: True Class: B, Predicted: A, Probability: 0.9998833682596339
Sequence588.csv_1: True Class: B, Predicted: A, Probability: 0.9763699826948
Sequence589.csv_1: True Class: A, Predicted: B, Probability: 0.9983563068997386
Sequence59.csv_1: True Class: A, Predicted: B, Probability: 0.9999980429075015
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 0.9976299898558207
Sequence591.csv_1: True Class: B, Predicted: A, Probability: 0.6679521165086802
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.9612959750019164
Sequence593.csv_1: True Class: B, Predicted: B, Probability: 0.7970090426609782
Sequence594.csv_1: True Class: B, Predicted: A, Probability: 0.9998926178058389
Sequence595.csv_1: True Class: B, Predicted: A, Probability: 0.9932948985100959
Sequence596.csv_1: True Class: B, Predicted: B, Probability: 0.99812420589949
Sequence597.csv_1: True Class: A, Predicted: B, Probability: 0.9996397335399985
Sequence598.csv_1: True Class: B, Predicted: B, Probability: 0.9300600422670197
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 0.9964846346469255
Sequence6.csv_1: True Class: B, Predicted: A, Probability: 0.999194109658796
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.8788627584786208
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.9997043583102424
Sequence601.csv_1: True Class: A, Predicted: A, Probability: 0.9999999943918246
Sequence602.csv_1: True Class: A, Predicted: B, Probability: 0.9997414778671405
Sequence603.csv_1: True Class: B, Predicted: A, Probability: 0.9566298281783895
Sequence604.csv_1: True Class: A, Predicted: B, Probability: 0.9987426595903688
Sequence605.csv_1: True Class: A, Predicted: B, Probability: 0.9501028360565765
Sequence606.csv_1: True Class: A, Predicted: A, Probability: 0.9999845676608968
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 0.9119967164864582
Sequence608.csv_1: True Class: B, Predicted: A, Probability: 0.9437988776072145
Sequence609.csv_1: True Class: B, Predicted: B, Probability: 0.9652401680698267
Sequence61.csv_1: True Class: A, Predicted: B, Probability: 0.6310298300247267
Sequence610.csv_1: True Class: A, Predicted: B, Probability: 0.9942920259641536
Sequence611.csv_1: True Class: A, Predicted: B, Probability: 0.9999991493155926
Sequence612.csv_1: True Class: B, Predicted: B, Probability: 0.9334683241572589
Sequence613.csv_1: True Class: B, Predicted: A, Probability: 0.9999999934549293
Sequence614.csv_1: True Class: B, Predicted: A, Probability: 0.9988377634150457
Sequence615.csv_1: True Class: B, Predicted: A, Probability: 0.9737417015248849
Sequence616.csv_1: True Class: B, Predicted: B, Probability: 0.9640553964003886
Sequence617.csv_1: True Class: B, Predicted: B, Probability: 0.9957845715017017
Sequence618.csv_1: True Class: A, Predicted: A, Probability: 0.7653308750760061
Sequence619.csv_1: True Class: B, Predicted: B, Probability: 0.7980866895460749
Sequence62.csv_1: True Class: B, Predicted: A, Probability: 0.991513187637848
Sequence620.csv_1: True Class: A, Predicted: B, Probability: 0.9989160113493145
