Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999993
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999962285
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.9996889794971082
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence552.csv_1: True Class: B, Predicted: A, Probability: 0.9999922385160634
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.9999999978831741
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.999509881480343
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.9999260737463742
Sequence559.csv_1: True Class: A, Predicted: B, Probability: 0.999999051404682
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.9999998788507528
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.9999999989747265
Sequence562.csv_1: True Class: B, Predicted: A, Probability: 0.8192373347183637
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9999993497062755
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999954281
Sequence567.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence57.csv_1: True Class: A, Predicted: B, Probability: 0.998388876494434
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999996604
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9999004476698867
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999922
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 0.9838445910181499
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.999999999968892
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.9999986592628828
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.9999999995276582
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 0.9899013375202397
Sequence579.csv_1: True Class: B, Predicted: B, Probability: 0.9909835600704098
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999827
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.9153022624317007
Sequence581.csv_1: True Class: A, Predicted: B, Probability: 0.9999999986331276
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.9998197309261989
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 0.9999422659221898
Sequence584.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 0.9997465811483137
Sequence586.csv_1: True Class: A, Predicted: B, Probability: 0.9978434819567018
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999990858
Sequence588.csv_1: True Class: B, Predicted: A, Probability: 0.9999998234255452
Sequence589.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998923893
Sequence59.csv_1: True Class: B, Predicted: A, Probability: 0.9999996868902844
Sequence590.csv_1: True Class: A, Predicted: B, Probability: 0.9970419255858182
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 0.9999883930514851
Sequence592.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999964
Sequence593.csv_1: True Class: B, Predicted: A, Probability: 0.6286278701558453
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.9990940610933142
Sequence595.csv_1: True Class: A, Predicted: A, Probability: 0.9999999987797602
Sequence596.csv_1: True Class: A, Predicted: B, Probability: 0.9999649671547745
Sequence597.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998647614
Sequence598.csv_1: True Class: B, Predicted: B, Probability: 0.9999918761314918
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 0.9999999986991026
Sequence6.csv_1: True Class: B, Predicted: B, Probability: 0.9999586090844358
Sequence60.csv_1: True Class: A, Predicted: B, Probability: 0.9999999998866151
Sequence600.csv_1: True Class: A, Predicted: B, Probability: 0.9999816670631867
Sequence601.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999999324
Sequence602.csv_1: True Class: A, Predicted: A, Probability: 0.9999916786786412
Sequence603.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999902
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 0.93249019917755
Sequence606.csv_1: True Class: B, Predicted: B, Probability: 0.9999999964741038
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 0.9104500224816778
Sequence608.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999996
Sequence609.csv_1: True Class: A, Predicted: A, Probability: 0.9970279367421546
Sequence61.csv_1: True Class: B, Predicted: A, Probability: 0.9999999701287738
Sequence610.csv_1: True Class: B, Predicted: A, Probability: 0.999974629229603
