Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.9997659855477578
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9968183579219148
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.9999999807302117
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 0.9997008353497608
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.8446931659794978
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.9984069994838112
Sequence554.csv_1: True Class: A, Predicted: A, Probability: 0.9999995707772867
Sequence555.csv_1: True Class: B, Predicted: A, Probability: 0.9500167495280525
Sequence556.csv_1: True Class: A, Predicted: B, Probability: 0.9985644327222167
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9788474432336035
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.988917356672883
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9894441276580853
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9997693793229483
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.8918765116712261
Sequence561.csv_1: True Class: A, Predicted: B, Probability: 0.9997276664584062
Sequence562.csv_1: True Class: A, Predicted: B, Probability: 0.9767899147719807
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.998411264485331
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9999996661195915
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.8042503006872306
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9999979559992691
Sequence567.csv_1: True Class: A, Predicted: A, Probability: 0.9999840468025291
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9701454782618156
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.6741285244220402
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9993695933988194
Sequence570.csv_1: True Class: A, Predicted: B, Probability: 0.9995987270518476
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9057236969906061
Sequence572.csv_1: True Class: A, Predicted: B, Probability: 0.9999953253534278
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9999998987290647
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.999991855761353
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9999997670580547
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.9999503865066853
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.9989675101459802
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.9999972193991167
Sequence579.csv_1: True Class: A, Predicted: B, Probability: 0.7793110008008255
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.9999379333354551
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.9884516049306383
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9993970607075067
Sequence582.csv_1: True Class: B, Predicted: A, Probability: 0.9999999068694817
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9999995179038301
Sequence584.csv_1: True Class: A, Predicted: B, Probability: 0.9991225443054111
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 0.5137781745998508
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 0.8361083864859525
Sequence587.csv_1: True Class: B, Predicted: A, Probability: 0.9982693393170238
Sequence588.csv_1: True Class: A, Predicted: B, Probability: 0.9839264601494249
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.9997808914705868
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.9995656842854782
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 0.9999983807046036
Sequence591.csv_1: True Class: A, Predicted: A, Probability: 0.94171135620791
Sequence592.csv_1: True Class: A, Predicted: B, Probability: 0.9245476440222419
Sequence593.csv_1: True Class: A, Predicted: A, Probability: 0.9999819826335453
Sequence594.csv_1: True Class: A, Predicted: B, Probability: 0.5312541401117389
Sequence595.csv_1: True Class: A, Predicted: B, Probability: 0.9088158367576848
Sequence596.csv_1: True Class: B, Predicted: A, Probability: 0.9932432845035466
Sequence597.csv_1: True Class: A, Predicted: A, Probability: 0.6841398860103833
Sequence598.csv_1: True Class: A, Predicted: A, Probability: 0.9997905621152703
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 0.9097432492035933
Sequence6.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999776065
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.9990173839499011
Sequence600.csv_1: True Class: B, Predicted: A, Probability: 0.9991850560716392
Sequence601.csv_1: True Class: B, Predicted: B, Probability: 0.9982546310050326
Sequence602.csv_1: True Class: A, Predicted: A, Probability: 0.8747195479218339
Sequence603.csv_1: True Class: A, Predicted: B, Probability: 0.993406666858857
Sequence604.csv_1: True Class: A, Predicted: B, Probability: 0.9971741392578316
Sequence605.csv_1: True Class: B, Predicted: A, Probability: 0.9965647638545715
Sequence606.csv_1: True Class: A, Predicted: A, Probability: 0.9999999018683817
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 0.9996070064828524
Sequence608.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998611073
Sequence609.csv_1: True Class: A, Predicted: A, Probability: 0.9999997596949359
Sequence61.csv_1: True Class: A, Predicted: A, Probability: 0.9954196677213286
Sequence610.csv_1: True Class: A, Predicted: A, Probability: 0.9998650050065404
Sequence611.csv_1: True Class: A, Predicted: A, Probability: 0.9999995709110476
Sequence612.csv_1: True Class: A, Predicted: A, Probability: 0.999999986937194
Sequence613.csv_1: True Class: A, Predicted: A, Probability: 0.7254771938214667
Sequence614.csv_1: True Class: B, Predicted: B, Probability: 0.9999999967316502
Sequence615.csv_1: True Class: A, Predicted: A, Probability: 0.9881378512505878
Sequence616.csv_1: True Class: A, Predicted: A, Probability: 0.999999965509991
Sequence617.csv_1: True Class: A, Predicted: B, Probability: 0.9988201551880984
Sequence618.csv_1: True Class: A, Predicted: B, Probability: 0.9997969568168039
Sequence619.csv_1: True Class: B, Predicted: A, Probability: 0.9999959506200212
Sequence62.csv_1: True Class: A, Predicted: A, Probability: 0.9999998377462654
Sequence620.csv_1: True Class: A, Predicted: B, Probability: 0.9993255632393306
Sequence621.csv_1: True Class: A, Predicted: A, Probability: 0.5017100624509426
Sequence622.csv_1: True Class: A, Predicted: A, Probability: 0.9990374089502851
Sequence623.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999785
Sequence624.csv_1: True Class: B, Predicted: A, Probability: 0.9992105631420127
Sequence625.csv_1: True Class: A, Predicted: A, Probability: 0.8823676604453599
Sequence626.csv_1: True Class: A, Predicted: A, Probability: 0.9999999985184715
Sequence627.csv_1: True Class: B, Predicted: A, Probability: 0.9999346673648415
Sequence628.csv_1: True Class: A, Predicted: A, Probability: 0.9999764297004977
Sequence629.csv_1: True Class: A, Predicted: A, Probability: 0.9977025636599046
Sequence63.csv_1: True Class: A, Predicted: A, Probability: 0.9999977016292614
Sequence630.csv_1: True Class: A, Predicted: A, Probability: 0.9984432115109065
Sequence631.csv_1: True Class: A, Predicted: A, Probability: 0.9999383402197058
Sequence632.csv_1: True Class: A, Predicted: A, Probability: 0.7989950296865552
Sequence633.csv_1: True Class: B, Predicted: B, Probability: 0.973557763585092
Sequence634.csv_1: True Class: B, Predicted: A, Probability: 0.5629430276222924
Sequence635.csv_1: True Class: A, Predicted: A, Probability: 0.9999986405609005
Sequence636.csv_1: True Class: A, Predicted: A, Probability: 0.9948272386632039
Sequence637.csv_1: True Class: A, Predicted: B, Probability: 0.8515104549773266
Sequence638.csv_1: True Class: B, Predicted: A, Probability: 0.9999214113705142
Sequence639.csv_1: True Class: A, Predicted: A, Probability: 0.9995604096586432
Sequence64.csv_1: True Class: A, Predicted: A, Probability: 0.9999999807186857
Sequence640.csv_1: True Class: A, Predicted: A, Probability: 0.9999456554816533
Sequence641.csv_1: True Class: B, Predicted: B, Probability: 0.8415766362397444
Sequence642.csv_1: True Class: A, Predicted: A, Probability: 0.9997339540822734
Sequence643.csv_1: True Class: B, Predicted: A, Probability: 0.9688855415008373
Sequence644.csv_1: True Class: A, Predicted: A, Probability: 0.9926885712311072
Sequence645.csv_1: True Class: A, Predicted: B, Probability: 0.9898711945269033
Sequence646.csv_1: True Class: A, Predicted: B, Probability: 0.5042607711979161
Sequence647.csv_1: True Class: A, Predicted: A, Probability: 0.9997704516585082
Sequence648.csv_1: True Class: A, Predicted: B, Probability: 0.8891769537110807
Sequence649.csv_1: True Class: A, Predicted: A, Probability: 0.9999999991457991
Sequence65.csv_1: True Class: A, Predicted: B, Probability: 0.985758018495863
Sequence650.csv_1: True Class: A, Predicted: A, Probability: 0.9997696720106207
Sequence651.csv_1: True Class: A, Predicted: A, Probability: 0.997855207076927
Sequence652.csv_1: True Class: A, Predicted: A, Probability: 0.9993096307346578
Sequence653.csv_1: True Class: A, Predicted: A, Probability: 0.9998513532775215
Sequence654.csv_1: True Class: A, Predicted: A, Probability: 0.9999234128878949
Sequence655.csv_1: True Class: A, Predicted: A, Probability: 0.7416748167642526
Sequence656.csv_1: True Class: A, Predicted: A, Probability: 0.5106225834388831
Sequence657.csv_1: True Class: A, Predicted: A, Probability: 0.999997317319868
Sequence658.csv_1: True Class: A, Predicted: A, Probability: 0.9999999992781448
Sequence659.csv_1: True Class: B, Predicted: A, Probability: 0.999999536819481
Sequence66.csv_1: True Class: A, Predicted: B, Probability: 0.9999121340908642
Sequence660.csv_1: True Class: A, Predicted: A, Probability: 0.8186417667483176
Sequence661.csv_1: True Class: A, Predicted: A, Probability: 0.8007991033654928
Sequence662.csv_1: True Class: A, Predicted: A, Probability: 0.9999978806010595
Sequence663.csv_1: True Class: A, Predicted: B, Probability: 0.8311118398375378
Sequence664.csv_1: True Class: A, Predicted: A, Probability: 0.9999998866727619
Sequence665.csv_1: True Class: A, Predicted: A, Probability: 0.9998057279572844
Sequence666.csv_1: True Class: A, Predicted: A, Probability: 0.9998103358917477
Sequence667.csv_1: True Class: A, Predicted: B, Probability: 0.9785051301657757
Sequence668.csv_1: True Class: B, Predicted: B, Probability: 0.8986157767847419
Sequence669.csv_1: True Class: A, Predicted: A, Probability: 0.9999965348377216
Sequence67.csv_1: True Class: A, Predicted: A, Probability: 0.9999999791072499
Sequence670.csv_1: True Class: A, Predicted: A, Probability: 0.9996195973910057
Sequence671.csv_1: True Class: A, Predicted: B, Probability: 0.9996816788106946
Sequence672.csv_1: True Class: A, Predicted: A, Probability: 0.9968845464217179
Sequence673.csv_1: True Class: B, Predicted: A, Probability: 0.922022743014428
Sequence674.csv_1: True Class: A, Predicted: A, Probability: 0.9671492513937955
Sequence675.csv_1: True Class: A, Predicted: B, Probability: 0.999999961253972
Sequence676.csv_1: True Class: A, Predicted: A, Probability: 0.5661190430952288
Sequence677.csv_1: True Class: B, Predicted: A, Probability: 0.9999998638533408
Sequence678.csv_1: True Class: A, Predicted: B, Probability: 0.9999927492827634
Sequence679.csv_1: True Class: A, Predicted: A, Probability: 0.9833370733534089
Sequence68.csv_1: True Class: A, Predicted: A, Probability: 0.9995428681652413
Sequence680.csv_1: True Class: A, Predicted: B, Probability: 0.9121756354743096
Sequence681.csv_1: True Class: B, Predicted: B, Probability: 0.6695357105214103
Sequence682.csv_1: True Class: A, Predicted: B, Probability: 0.9982518760961258
Sequence683.csv_1: True Class: A, Predicted: A, Probability: 0.9996380258120853
Sequence684.csv_1: True Class: A, Predicted: B, Probability: 0.9747245358067033
Sequence685.csv_1: True Class: B, Predicted: B, Probability: 0.9993180460709454
Sequence686.csv_1: True Class: A, Predicted: A, Probability: 0.917833041869692
Sequence687.csv_1: True Class: B, Predicted: A, Probability: 0.9999796732379663
Sequence688.csv_1: True Class: A, Predicted: A, Probability: 0.9967823537627344
Sequence689.csv_1: True Class: A, Predicted: B, Probability: 0.9996819611949674
Sequence69.csv_1: True Class: A, Predicted: A, Probability: 0.9999931957374234
Sequence690.csv_1: True Class: A, Predicted: A, Probability: 0.9793716148405263
Sequence691.csv_1: True Class: B, Predicted: A, Probability: 0.9988464267488911
Sequence692.csv_1: True Class: A, Predicted: B, Probability: 0.7381688388122725
Sequence693.csv_1: True Class: A, Predicted: A, Probability: 0.9999956462584273
Sequence694.csv_1: True Class: A, Predicted: B, Probability: 0.9656239782873113
Sequence695.csv_1: True Class: A, Predicted: A, Probability: 0.6817209891698448
Sequence696.csv_1: True Class: A, Predicted: A, Probability: 0.9993909028619017
Sequence697.csv_1: True Class: A, Predicted: A, Probability: 0.9927485468515902
Sequence698.csv_1: True Class: A, Predicted: A, Probability: 0.9997292702691929
Sequence699.csv_1: True Class: A, Predicted: A, Probability: 0.6539792022794356
Sequence7.csv_1: True Class: A, Predicted: A, Probability: 0.8807885603716233
Sequence70.csv_1: True Class: A, Predicted: A, Probability: 0.9998954794948602
Sequence700.csv_1: True Class: B, Predicted: B, Probability: 0.999996132053025
Sequence701.csv_1: True Class: A, Predicted: B, Probability: 0.9700505567206388
Sequence702.csv_1: True Class: A, Predicted: A, Probability: 0.9986559742619067
Sequence703.csv_1: True Class: B, Predicted: A, Probability: 0.9997305789494293
Sequence704.csv_1: True Class: A, Predicted: B, Probability: 0.9928147927640799
Sequence705.csv_1: True Class: A, Predicted: B, Probability: 0.9999327307866066
Sequence706.csv_1: True Class: A, Predicted: A, Probability: 0.9764717814096061
Sequence707.csv_1: True Class: B, Predicted: B, Probability: 0.911857574858785
Sequence708.csv_1: True Class: A, Predicted: B, Probability: 0.9999997954026834
Sequence709.csv_1: True Class: A, Predicted: B, Probability: 0.9989859312297378
Sequence71.csv_1: True Class: A, Predicted: B, Probability: 0.9255773009682386
Sequence710.csv_1: True Class: B, Predicted: B, Probability: 0.9999999419394145
Sequence711.csv_1: True Class: A, Predicted: A, Probability: 0.9998815395604846
Sequence712.csv_1: True Class: A, Predicted: B, Probability: 0.999650564471934
Sequence713.csv_1: True Class: A, Predicted: B, Probability: 0.7710941153496084
Sequence714.csv_1: True Class: B, Predicted: A, Probability: 0.9944807062936828
Sequence715.csv_1: True Class: A, Predicted: A, Probability: 0.9512199690216805
Sequence716.csv_1: True Class: B, Predicted: A, Probability: 0.9999993822374554
Sequence717.csv_1: True Class: A, Predicted: A, Probability: 0.9999999993100874
Sequence718.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999925357
Sequence719.csv_1: True Class: A, Predicted: A, Probability: 0.6807673114928944
Sequence72.csv_1: True Class: A, Predicted: B, Probability: 0.9987601319869885
