Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9996040737318568
Sequence55.csv_1: True Class: A, Predicted: B, Probability: 0.9922113872861043
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999858558
Sequence552.csv_1: True Class: B, Predicted: A, Probability: 0.9684805594064959
Sequence553.csv_1: True Class: B, Predicted: B, Probability: 0.9999999954079776
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.7637447234117145
Sequence555.csv_1: True Class: A, Predicted: B, Probability: 0.9997088136546215
Sequence556.csv_1: True Class: B, Predicted: A, Probability: 0.9995508429316808
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9939762651213444
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.8013600263179833
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9999992753409209
Sequence56.csv_1: True Class: A, Predicted: B, Probability: 0.9999561091931863
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.999999933077124
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.9985467712415551
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.9900092513809533
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998915018
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.9772589666156862
Sequence565.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999982003
Sequence566.csv_1: True Class: B, Predicted: B, Probability: 0.999161381980399
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9999850035286563
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999911254
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998048366
Sequence57.csv_1: True Class: B, Predicted: A, Probability: 0.9999999934283721
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9999924379220407
Sequence571.csv_1: True Class: B, Predicted: A, Probability: 0.9998881023958119
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.8247113355977748
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9928087139184316
Sequence574.csv_1: True Class: A, Predicted: B, Probability: 0.9906483665737453
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999992949
Sequence576.csv_1: True Class: B, Predicted: B, Probability: 0.999510608144704
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.9999997979299919
Sequence578.csv_1: True Class: B, Predicted: B, Probability: 0.7254925869348468
Sequence579.csv_1: True Class: B, Predicted: A, Probability: 0.9946730499125189
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.9999995062509264
Sequence580.csv_1: True Class: A, Predicted: B, Probability: 0.999998230400914
Sequence581.csv_1: True Class: B, Predicted: A, Probability: 0.8857750616342872
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.9999999823377508
Sequence583.csv_1: True Class: B, Predicted: A, Probability: 0.9999999591648132
Sequence584.csv_1: True Class: A, Predicted: B, Probability: 0.9999978850343044
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 0.9999999666829964
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 0.874098451505066
Sequence587.csv_1: True Class: B, Predicted: B, Probability: 0.9999996658988192
Sequence588.csv_1: True Class: A, Predicted: B, Probability: 0.9833483299071294
Sequence589.csv_1: True Class: B, Predicted: B, Probability: 0.9999835384774267
Sequence59.csv_1: True Class: B, Predicted: A, Probability: 0.9980774656052366
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 0.8706116937926646
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 0.9999816447177446
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.9999998905673099
Sequence593.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998545056
Sequence594.csv_1: True Class: B, Predicted: B, Probability: 0.9999999942914329
Sequence595.csv_1: True Class: B, Predicted: A, Probability: 0.9994016050119975
Sequence596.csv_1: True Class: B, Predicted: B, Probability: 0.6219641030312325
Sequence597.csv_1: True Class: B, Predicted: B, Probability: 0.9981024849556758
Sequence598.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999791092
Sequence599.csv_1: True Class: B, Predicted: B, Probability: 0.9999999988185252
Sequence6.csv_1: True Class: B, Predicted: A, Probability: 0.814677354822773
Sequence60.csv_1: True Class: B, Predicted: B, Probability: 0.9968376306042481
Sequence600.csv_1: True Class: B, Predicted: B, Probability: 0.9999994473412227
Sequence601.csv_1: True Class: B, Predicted: B, Probability: 0.601162016892678
Sequence602.csv_1: True Class: A, Predicted: A, Probability: 0.9999996280626969
Sequence603.csv_1: True Class: B, Predicted: B, Probability: 0.9999954399625081
Sequence604.csv_1: True Class: B, Predicted: B, Probability: 0.9999999996088358
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 0.9999998960528537
Sequence606.csv_1: True Class: B, Predicted: B, Probability: 0.998811341599396
Sequence607.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998739127
Sequence608.csv_1: True Class: B, Predicted: A, Probability: 0.9999999994334549
Sequence609.csv_1: True Class: B, Predicted: B, Probability: 0.9997366419941484
Sequence61.csv_1: True Class: A, Predicted: B, Probability: 0.6293597848026569
Sequence610.csv_1: True Class: B, Predicted: A, Probability: 0.9993645507761326
