Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9274970484046092
Sequence55.csv_1: True Class: A, Predicted: B, Probability: 0.7692594858023998
Sequence550.csv_1: True Class: A, Predicted: B, Probability: 0.999003581158486
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.8546830290313523
Sequence552.csv_1: True Class: A, Predicted: B, Probability: 0.999984799749023
Sequence553.csv_1: True Class: B, Predicted: A, Probability: 0.9967493806120817
Sequence554.csv_1: True Class: A, Predicted: A, Probability: 0.9361542404093628
Sequence555.csv_1: True Class: B, Predicted: A, Probability: 0.9995310310425777
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.681045509706699
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.9806177447016908
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.8848343466303178
Sequence559.csv_1: True Class: B, Predicted: A, Probability: 0.9930251748373156
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9812585767595673
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.7906067308433314
Sequence561.csv_1: True Class: B, Predicted: A, Probability: 0.9987305878139754
Sequence562.csv_1: True Class: B, Predicted: A, Probability: 0.9758649693044544
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.9705288465589165
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9996241794012979
Sequence565.csv_1: True Class: A, Predicted: B, Probability: 0.9983591739764593
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9997674122604513
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.6306158962368523
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9905696999069274
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9997659991332281
Sequence57.csv_1: True Class: A, Predicted: B, Probability: 0.8776660752513822
Sequence570.csv_1: True Class: B, Predicted: A, Probability: 0.9986590145676503
Sequence571.csv_1: True Class: B, Predicted: A, Probability: 0.986170370075858
Sequence572.csv_1: True Class: A, Predicted: B, Probability: 0.983032994709619
Sequence573.csv_1: True Class: B, Predicted: A, Probability: 0.9999904708687646
Sequence574.csv_1: True Class: B, Predicted: A, Probability: 0.9996441788881696
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.975067087004098
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.9939794445890316
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.9481643491287669
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 0.9998702736100626
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 0.9028712661779069
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.9585603641324334
Sequence580.csv_1: True Class: B, Predicted: A, Probability: 0.9998583156464756
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.5167781830253179
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 0.9986036452663021
Sequence583.csv_1: True Class: A, Predicted: B, Probability: 0.9782825781987502
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 0.9983320719425001
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 0.7761491992216534
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.9983326451919085
Sequence587.csv_1: True Class: B, Predicted: A, Probability: 0.9964880055248381
Sequence588.csv_1: True Class: B, Predicted: A, Probability: 0.9430314584352573
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.9989376791079825
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.9838344028122302
Sequence590.csv_1: True Class: B, Predicted: A, Probability: 0.9989296571839953
Sequence591.csv_1: True Class: B, Predicted: A, Probability: 0.7890715180326199
Sequence592.csv_1: True Class: B, Predicted: A, Probability: 0.5966113893615002
Sequence593.csv_1: True Class: B, Predicted: B, Probability: 0.9993576535691693
Sequence594.csv_1: True Class: B, Predicted: A, Probability: 0.9494099343061452
Sequence595.csv_1: True Class: B, Predicted: B, Probability: 0.8886263747706281
Sequence596.csv_1: True Class: B, Predicted: B, Probability: 0.78944723262564
Sequence597.csv_1: True Class: A, Predicted: B, Probability: 0.5074546300716589
Sequence598.csv_1: True Class: A, Predicted: B, Probability: 0.9670111619156484
Sequence599.csv_1: True Class: B, Predicted: A, Probability: 0.9383697361446476
Sequence6.csv_1: True Class: A, Predicted: A, Probability: 0.9427239658122816
Sequence60.csv_1: True Class: A, Predicted: B, Probability: 0.8891368462501029
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.9999890253909266
Sequence601.csv_1: True Class: B, Predicted: B, Probability: 0.9996597750857422
Sequence602.csv_1: True Class: B, Predicted: A, Probability: 0.6599944910244172
Sequence603.csv_1: True Class: B, Predicted: B, Probability: 0.5191956010863633
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 0.9873685602859806
Sequence605.csv_1: True Class: A, Predicted: B, Probability: 0.9998296339368737
Sequence606.csv_1: True Class: B, Predicted: A, Probability: 0.9934432639457019
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 0.9999965657403522
Sequence608.csv_1: True Class: B, Predicted: B, Probability: 0.9846014935167432
Sequence609.csv_1: True Class: A, Predicted: B, Probability: 0.9993258063742285
Sequence61.csv_1: True Class: A, Predicted: A, Probability: 0.9995463291671112
Sequence610.csv_1: True Class: B, Predicted: A, Probability: 0.8943089770907362
Sequence611.csv_1: True Class: B, Predicted: B, Probability: 0.9285755062619386
Sequence612.csv_1: True Class: A, Predicted: A, Probability: 0.9548688006650361
Sequence613.csv_1: True Class: A, Predicted: B, Probability: 0.9971136033178867
Sequence614.csv_1: True Class: B, Predicted: A, Probability: 0.7621749930896284
Sequence615.csv_1: True Class: A, Predicted: A, Probability: 0.9834543245728335
Sequence616.csv_1: True Class: A, Predicted: B, Probability: 0.999325137375661
Sequence617.csv_1: True Class: A, Predicted: B, Probability: 0.8066922400450338
Sequence618.csv_1: True Class: A, Predicted: A, Probability: 0.9573719533130478
Sequence619.csv_1: True Class: A, Predicted: B, Probability: 0.7282382471311626
Sequence62.csv_1: True Class: A, Predicted: A, Probability: 0.803830558927081
Sequence620.csv_1: True Class: A, Predicted: B, Probability: 0.9911823268486711
Sequence621.csv_1: True Class: A, Predicted: B, Probability: 0.7048297302684083
Sequence622.csv_1: True Class: B, Predicted: A, Probability: 0.999999517465401
Sequence623.csv_1: True Class: B, Predicted: B, Probability: 0.9867387204305031
Sequence624.csv_1: True Class: A, Predicted: A, Probability: 0.7380362916901088
Sequence625.csv_1: True Class: B, Predicted: B, Probability: 0.9835797709733517
Sequence626.csv_1: True Class: A, Predicted: B, Probability: 0.9999618652055737
Sequence627.csv_1: True Class: A, Predicted: A, Probability: 0.7010117851730684
Sequence628.csv_1: True Class: B, Predicted: B, Probability: 0.9999999796055096
Sequence629.csv_1: True Class: A, Predicted: A, Probability: 0.9651877385161048
Sequence63.csv_1: True Class: A, Predicted: A, Probability: 0.527810287576715
Sequence630.csv_1: True Class: A, Predicted: B, Probability: 0.9929409309959218
