Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.9999638818058525
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9137133358885502
Sequence550.csv_1: True Class: A, Predicted: B, Probability: 0.8296591959246298
Sequence551.csv_1: True Class: A, Predicted: B, Probability: 0.9999918468682373
Sequence552.csv_1: True Class: A, Predicted: B, Probability: 0.9995808146408878
Sequence553.csv_1: True Class: B, Predicted: A, Probability: 0.9886983628722327
Sequence554.csv_1: True Class: A, Predicted: B, Probability: 0.9990897499553086
Sequence555.csv_1: True Class: A, Predicted: B, Probability: 0.9999961172889844
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.7623950843017618
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.9999490153957095
Sequence558.csv_1: True Class: A, Predicted: B, Probability: 0.997344950001037
Sequence559.csv_1: True Class: A, Predicted: B, Probability: 0.9855789359473324
Sequence56.csv_1: True Class: A, Predicted: B, Probability: 0.6133683674901059
Sequence560.csv_1: True Class: A, Predicted: B, Probability: 0.9969763216472024
Sequence561.csv_1: True Class: B, Predicted: A, Probability: 0.9721092661805455
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.9999999329450452
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.8751530693998731
Sequence564.csv_1: True Class: B, Predicted: A, Probability: 0.9999960833791866
Sequence565.csv_1: True Class: B, Predicted: B, Probability: 0.9785622508108952
Sequence566.csv_1: True Class: A, Predicted: B, Probability: 0.9998090349149783
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 0.9999325904043018
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9611183988477805
Sequence569.csv_1: True Class: B, Predicted: A, Probability: 0.9999977012734498
Sequence57.csv_1: True Class: A, Predicted: B, Probability: 0.8578592422165071
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9837526223489065
Sequence571.csv_1: True Class: A, Predicted: B, Probability: 0.9956261558707212
Sequence572.csv_1: True Class: B, Predicted: A, Probability: 0.9914804156057595
Sequence573.csv_1: True Class: A, Predicted: B, Probability: 0.8006555977692462
Sequence574.csv_1: True Class: A, Predicted: B, Probability: 0.9930529631274975
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.9999990399070905
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.9997065340093437
Sequence577.csv_1: True Class: B, Predicted: A, Probability: 0.9999996426574893
Sequence578.csv_1: True Class: B, Predicted: A, Probability: 0.99981018217702
Sequence579.csv_1: True Class: A, Predicted: B, Probability: 0.9939653211601199
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.9999520508013257
Sequence580.csv_1: True Class: B, Predicted: A, Probability: 0.9998885018067238
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9998969483123346
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 0.7171540875397922
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9780846196631349
Sequence584.csv_1: True Class: B, Predicted: B, Probability: 0.9891893767037303
Sequence585.csv_1: True Class: B, Predicted: A, Probability: 0.6385144388737606
Sequence586.csv_1: True Class: B, Predicted: A, Probability: 0.9001703691183509
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 0.9882011610909509
Sequence588.csv_1: True Class: B, Predicted: A, Probability: 0.9999945582402027
Sequence589.csv_1: True Class: B, Predicted: B, Probability: 0.9998060567386114
Sequence59.csv_1: True Class: A, Predicted: B, Probability: 0.9842405188605323
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 0.9949830231705038
Sequence591.csv_1: True Class: A, Predicted: B, Probability: 0.9913820979854286
Sequence592.csv_1: True Class: A, Predicted: A, Probability: 0.818787163348492
Sequence593.csv_1: True Class: A, Predicted: B, Probability: 0.971639534979845
Sequence594.csv_1: True Class: B, Predicted: A, Probability: 0.9997804964538453
Sequence595.csv_1: True Class: A, Predicted: A, Probability: 0.9471265192125224
Sequence596.csv_1: True Class: A, Predicted: A, Probability: 0.999919520276952
Sequence597.csv_1: True Class: A, Predicted: A, Probability: 0.9997265087735367
Sequence598.csv_1: True Class: B, Predicted: A, Probability: 0.9565821257271576
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 0.9999089921715383
Sequence6.csv_1: True Class: B, Predicted: B, Probability: 0.8944133652014606
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.7218670439210527
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.5813782489182726
Sequence601.csv_1: True Class: A, Predicted: B, Probability: 0.9913827471385988
Sequence602.csv_1: True Class: A, Predicted: A, Probability: 0.9977546193810647
Sequence603.csv_1: True Class: A, Predicted: B, Probability: 0.9911808875184638
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 0.9989009265868711
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 0.9996203696155481
Sequence606.csv_1: True Class: A, Predicted: A, Probability: 0.6620111476259575
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 0.6729877165304423
Sequence608.csv_1: True Class: B, Predicted: A, Probability: 0.9708641300898095
