Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.9999708121454112
Sequence55.csv_1: True Class: B, Predicted: D, Probability: 0.9999997759879086
Sequence550.csv_1: True Class: D, Predicted: D, Probability: 0.9855279993871446
Sequence551.csv_1: True Class: C, Predicted: C, Probability: 0.9999994269363964
Sequence552.csv_1: True Class: D, Predicted: D, Probability: 0.992215160736665
Sequence553.csv_1: True Class: C, Predicted: B, Probability: 0.9999999774675237
Sequence554.csv_1: True Class: C, Predicted: D, Probability: 0.5815875129155018
Sequence555.csv_1: True Class: C, Predicted: C, Probability: 0.9999999999999987
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.9999999996887124
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.9999999994123697
Sequence558.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence559.csv_1: True Class: D, Predicted: B, Probability: 0.9968514891001871
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999996
Sequence560.csv_1: True Class: C, Predicted: D, Probability: 0.8817320814571409
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.999999999961783
Sequence562.csv_1: True Class: D, Predicted: A, Probability: 0.9761701939685831
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.9975034146206864
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9999999996425007
Sequence565.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence566.csv_1: True Class: B, Predicted: C, Probability: 0.9999999999999948
Sequence567.csv_1: True Class: D, Predicted: D, Probability: 0.9999999999658337
Sequence568.csv_1: True Class: C, Predicted: C, Probability: 0.9999999999999934
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999772
Sequence57.csv_1: True Class: A, Predicted: D, Probability: 0.6990934397004614
Sequence570.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9999999994077333
Sequence572.csv_1: True Class: C, Predicted: C, Probability: 0.6781616313860436
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999976256
Sequence574.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999968218
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.999990362871744
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.999999979188837
Sequence577.csv_1: True Class: D, Predicted: D, Probability: 0.99999999986431
Sequence578.csv_1: True Class: C, Predicted: C, Probability: 0.9999999987284542
Sequence579.csv_1: True Class: C, Predicted: C, Probability: 0.9999997585124986
Sequence58.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence580.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9999983081818791
Sequence582.csv_1: True Class: C, Predicted: C, Probability: 0.9999804494567147
Sequence583.csv_1: True Class: C, Predicted: D, Probability: 0.8944724589365214
Sequence584.csv_1: True Class: B, Predicted: B, Probability: 0.9872406133831343
