Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.9998307368040846
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 0.981644362122776
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.9953061841919468
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 0.9997523894686313
Sequence552.csv_1: True Class: A, Predicted: B, Probability: 0.9991035589069179
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.9999743484529113
Sequence554.csv_1: True Class: A, Predicted: A, Probability: 0.9978811945089412
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.9936949962828696
Sequence556.csv_1: True Class: A, Predicted: B, Probability: 0.979377931961329
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9999770547029644
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.9999957351019074
Sequence559.csv_1: True Class: A, Predicted: B, Probability: 0.9988757077150274
Sequence56.csv_1: True Class: B, Predicted: A, Probability: 0.9999319977065675
Sequence560.csv_1: True Class: A, Predicted: B, Probability: 0.9999079437131964
Sequence561.csv_1: True Class: A, Predicted: B, Probability: 0.999773940853338
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.8768405571304587
Sequence563.csv_1: True Class: A, Predicted: B, Probability: 0.9999203851676915
Sequence564.csv_1: True Class: A, Predicted: B, Probability: 0.999922530116083
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.9999985810654267
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.987330874968907
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 0.9999917171705237
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9998888663793194
Sequence569.csv_1: True Class: A, Predicted: B, Probability: 0.6505330978903792
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9999999997986058
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9999996600446157
Sequence571.csv_1: True Class: B, Predicted: B, Probability: 0.99955932714418
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999403
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9925803819853167
Sequence574.csv_1: True Class: A, Predicted: B, Probability: 0.8154986805302912
Sequence575.csv_1: True Class: A, Predicted: B, Probability: 0.9983197296298606
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.7401403745429844
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.6985186565259022
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.9999998774686427
Sequence579.csv_1: True Class: A, Predicted: B, Probability: 0.9174216321034834
Sequence58.csv_1: True Class: A, Predicted: B, Probability: 0.9999971261167014
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.9690856539952837
Sequence581.csv_1: True Class: B, Predicted: B, Probability: 0.5999840001773639
Sequence582.csv_1: True Class: A, Predicted: B, Probability: 0.9438054696714361
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9999955157669541
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 0.9999669920730104
Sequence585.csv_1: True Class: A, Predicted: B, Probability: 0.8658249714403724
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998850941
Sequence587.csv_1: True Class: A, Predicted: B, Probability: 0.7472192015111285
Sequence588.csv_1: True Class: B, Predicted: B, Probability: 0.9999999962767101
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.9978773931285666
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.9999991924221213
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 0.9999805773607973
