Sequence549.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.785424709681507
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 0.9999866726668584
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.9999740908991599
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999998246
Sequence556.csv_1: True Class: A, Predicted: B, Probability: 0.9999727144666697
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.9999999949867162
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.9999999994689523
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.8589833088410568
Sequence56.csv_1: True Class: A, Predicted: B, Probability: 0.9944226066073246
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.9999999883308817
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999256388
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9999999996973952
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9999906604587374
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 1.0
Sequence568.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9999999006460141
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999460875
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9974453767942246
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999117
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9999999994100225
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.9999999994921682
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence577.csv_1: True Class: B, Predicted: A, Probability: 0.9999828614116837
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 0.9999998334325338
Sequence579.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999922283
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.99999999999981
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999645651
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999835
Sequence584.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999996
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999988788
Sequence586.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999141524
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence588.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999984603
Sequence589.csv_1: True Class: B, Predicted: A, Probability: 0.9999875845952508
Sequence59.csv_1: True Class: B, Predicted: A, Probability: 0.6835908011157179
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence592.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence593.csv_1: True Class: B, Predicted: A, Probability: 0.7761345268249146
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999994138
Sequence595.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence596.csv_1: True Class: A, Predicted: B, Probability: 0.9986211650352744
Sequence597.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998041436
Sequence598.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence6.csv_1: True Class: B, Predicted: B, Probability: 0.999996204378933
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.9999999996312423
Sequence601.csv_1: True Class: A, Predicted: A, Probability: 0.996080997309154
Sequence602.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999693306
Sequence603.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 0.9999552886896456
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence606.csv_1: True Class: B, Predicted: B, Probability: 0.995419519379726
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence608.csv_1: True Class: A, Predicted: A, Probability: 0.9999868127311979
Sequence609.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999874665
Sequence61.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence610.csv_1: True Class: B, Predicted: A, Probability: 0.9990471385665725
Sequence611.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999876
Sequence612.csv_1: True Class: A, Predicted: A, Probability: 0.9918349892139058
Sequence613.csv_1: True Class: B, Predicted: B, Probability: 0.9999896999505672
Sequence614.csv_1: True Class: A, Predicted: A, Probability: 0.9623046219102096
Sequence615.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence616.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence617.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence618.csv_1: True Class: A, Predicted: A, Probability: 0.9999894255780511
Sequence619.csv_1: True Class: A, Predicted: A, Probability: 0.999998039078253
Sequence62.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence620.csv_1: True Class: B, Predicted: A, Probability: 0.9999914255060565
Sequence621.csv_1: True Class: B, Predicted: B, Probability: 0.9999991567446961
Sequence622.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence623.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence624.csv_1: True Class: A, Predicted: A, Probability: 0.9999999904034896
Sequence625.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence626.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence627.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence628.csv_1: True Class: A, Predicted: A, Probability: 0.9997776234305308
Sequence629.csv_1: True Class: A, Predicted: A, Probability: 0.9999999844053297
Sequence63.csv_1: True Class: B, Predicted: B, Probability: 0.9982138774745891
Sequence630.csv_1: True Class: A, Predicted: B, Probability: 0.9999667630284367
Sequence631.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999991518
Sequence632.csv_1: True Class: A, Predicted: A, Probability: 0.9999999950348432
Sequence633.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999643
Sequence634.csv_1: True Class: A, Predicted: A, Probability: 0.9999999994865328
Sequence635.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence636.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence637.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence638.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999999
Sequence639.csv_1: True Class: A, Predicted: A, Probability: 0.999999999873007
Sequence64.csv_1: True Class: A, Predicted: A, Probability: 0.9999999889027642
Sequence640.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence641.csv_1: True Class: B, Predicted: B, Probability: 0.9999999768952959
Sequence642.csv_1: True Class: B, Predicted: A, Probability: 0.99999999995204
Sequence643.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence644.csv_1: True Class: A, Predicted: B, Probability: 0.9998274169944268
Sequence645.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999869
Sequence646.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence647.csv_1: True Class: A, Predicted: B, Probability: 0.9575032785608313
Sequence648.csv_1: True Class: A, Predicted: B, Probability: 0.9999999998612024
Sequence649.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999600017
Sequence65.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence650.csv_1: True Class: A, Predicted: A, Probability: 0.9994548660410413
Sequence651.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999055
Sequence652.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999998321
Sequence653.csv_1: True Class: A, Predicted: A, Probability: 0.9987042388773025
Sequence654.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence655.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999978935
Sequence656.csv_1: True Class: B, Predicted: B, Probability: 0.7354684378215609
Sequence657.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence658.csv_1: True Class: A, Predicted: B, Probability: 0.9917750888680327
Sequence659.csv_1: True Class: A, Predicted: A, Probability: 0.9999999989244397
Sequence66.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence660.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999979827
Sequence661.csv_1: True Class: A, Predicted: A, Probability: 0.9992819771394734
Sequence662.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999962988
Sequence663.csv_1: True Class: A, Predicted: A, Probability: 0.9999998089349141
Sequence664.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence665.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence666.csv_1: True Class: B, Predicted: A, Probability: 0.9399358861499122
Sequence667.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999993
Sequence668.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence669.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence67.csv_1: True Class: A, Predicted: A, Probability: 0.9999999997148958
Sequence670.csv_1: True Class: A, Predicted: A, Probability: 0.9999999997039725
Sequence671.csv_1: True Class: B, Predicted: B, Probability: 0.9999999986492761
Sequence672.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence673.csv_1: True Class: A, Predicted: B, Probability: 0.9979625952080159
Sequence674.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999995718
Sequence675.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence676.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999083874
Sequence677.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999997041
Sequence678.csv_1: True Class: B, Predicted: A, Probability: 0.9289671107976357
Sequence679.csv_1: True Class: A, Predicted: A, Probability: 0.8780912325862813
Sequence68.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence680.csv_1: True Class: A, Predicted: A, Probability: 0.9999999979948495
Sequence681.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999925526
Sequence682.csv_1: True Class: A, Predicted: A, Probability: 0.9999999969800244
Sequence683.csv_1: True Class: A, Predicted: A, Probability: 0.9999573140229788
Sequence684.csv_1: True Class: A, Predicted: A, Probability: 0.9999925900221124
Sequence685.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999987969
Sequence686.csv_1: True Class: A, Predicted: A, Probability: 0.999999326111912
Sequence687.csv_1: True Class: A, Predicted: A, Probability: 0.9999136258164021
Sequence688.csv_1: True Class: A, Predicted: A, Probability: 0.9998135334171345
Sequence689.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence69.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence690.csv_1: True Class: A, Predicted: B, Probability: 0.9999999581817913
Sequence691.csv_1: True Class: B, Predicted: B, Probability: 0.999999999853768
Sequence692.csv_1: True Class: A, Predicted: A, Probability: 0.9999942687359837
Sequence693.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence694.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence695.csv_1: True Class: A, Predicted: B, Probability: 0.9716609747649535
Sequence696.csv_1: True Class: B, Predicted: A, Probability: 0.9903518218293679
Sequence697.csv_1: True Class: A, Predicted: B, Probability: 0.9999999810982527
Sequence698.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999989
Sequence699.csv_1: True Class: A, Predicted: A, Probability: 0.9963103007904286
Sequence7.csv_1: True Class: A, Predicted: A, Probability: 0.9999999992897352
Sequence70.csv_1: True Class: A, Predicted: A, Probability: 1.0
