Sequence549.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 0.9999974926078554
Sequence550.csv_1: True Class: B, Predicted: A, Probability: 0.9933289327493146
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.8681868952538336
Sequence552.csv_1: True Class: A, Predicted: B, Probability: 0.9999999905948255
Sequence553.csv_1: True Class: B, Predicted: B, Probability: 0.8089493529936774
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.9993628354112326
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.999999999966633
Sequence556.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999999933
Sequence557.csv_1: True Class: B, Predicted: B, Probability: 0.9984902265886423
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.9995064811387667
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9999999995754034
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.999999998062762
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.9999197060546892
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.9999769113617784
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.9999999892970659
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.9969062084014745
Sequence566.csv_1: True Class: B, Predicted: B, Probability: 0.9972907867411845
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9999998658807908
Sequence568.csv_1: True Class: B, Predicted: A, Probability: 0.999990214833957
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999691572
Sequence57.csv_1: True Class: A, Predicted: B, Probability: 0.9999996366234883
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9889611742714718
Sequence571.csv_1: True Class: B, Predicted: B, Probability: 0.9999999781046668
Sequence572.csv_1: True Class: B, Predicted: B, Probability: 0.7151089140699016
Sequence573.csv_1: True Class: B, Predicted: A, Probability: 0.9868135531261042
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.8798126493624376
Sequence575.csv_1: True Class: A, Predicted: B, Probability: 0.9999999868190407
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence577.csv_1: True Class: B, Predicted: A, Probability: 0.9829904978466655
Sequence578.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999997
Sequence579.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999999
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.9994245884961582
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 0.9999988417345976
Sequence581.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999992
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998544034
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999997
Sequence584.csv_1: True Class: B, Predicted: B, Probability: 0.9999979906394352
Sequence585.csv_1: True Class: A, Predicted: B, Probability: 0.9996858586538222
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.9999999450990703
Sequence587.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence588.csv_1: True Class: B, Predicted: B, Probability: 0.7081088818829713
Sequence589.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999969508
