Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9999959645472967
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9998021853506688
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 0.9519345982078785
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9981938820911382
Sequence552.csv_1: True Class: A, Predicted: B, Probability: 0.9999793385943211
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.9920736795898266
Sequence554.csv_1: True Class: A, Predicted: B, Probability: 0.6528500420349298
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.9996017576502871
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.9370250647707548
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9741185137491635
Sequence558.csv_1: True Class: A, Predicted: B, Probability: 0.996023688376496
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9156460495266491
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9909534872806958
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.9965274285292811
Sequence561.csv_1: True Class: A, Predicted: B, Probability: 0.556796367882884
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.9994344192147019
Sequence563.csv_1: True Class: B, Predicted: A, Probability: 0.6415754017086115
Sequence564.csv_1: True Class: B, Predicted: A, Probability: 0.9990862255015022
Sequence565.csv_1: True Class: A, Predicted: B, Probability: 0.9872028409313288
Sequence566.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999932608
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9998280445885266
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.98823638113192
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.8668556566811046
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.999467320168961
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.8425758235956899
Sequence571.csv_1: True Class: B, Predicted: A, Probability: 0.9305635104899862
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9998865794502666
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.8840216952636888
Sequence574.csv_1: True Class: B, Predicted: A, Probability: 0.9466672127313976
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.9837348717546067
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.9999905349856362
Sequence577.csv_1: True Class: B, Predicted: A, Probability: 0.9917732387583709
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.9994468694782781
Sequence579.csv_1: True Class: B, Predicted: B, Probability: 0.7326020087955151
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.9939379828830941
Sequence580.csv_1: True Class: A, Predicted: B, Probability: 0.9977834932818926
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9999886080792131
Sequence582.csv_1: True Class: B, Predicted: A, Probability: 0.7673536521913417
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.999992758488592
Sequence584.csv_1: True Class: A, Predicted: B, Probability: 0.5939024887091503
Sequence585.csv_1: True Class: A, Predicted: B, Probability: 0.8987071888180153
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.9990599157737431
Sequence587.csv_1: True Class: B, Predicted: B, Probability: 0.855076864899916
Sequence588.csv_1: True Class: A, Predicted: B, Probability: 0.9685558804810916
Sequence589.csv_1: True Class: B, Predicted: B, Probability: 0.8353045732698202
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.9987420779414454
Sequence590.csv_1: True Class: B, Predicted: B, Probability: 0.9363379929939226
Sequence591.csv_1: True Class: A, Predicted: B, Probability: 0.9351972343589768
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.5084348337431355
Sequence593.csv_1: True Class: B, Predicted: B, Probability: 0.9570156403423133
Sequence594.csv_1: True Class: B, Predicted: A, Probability: 0.9163866122142681
Sequence595.csv_1: True Class: A, Predicted: B, Probability: 0.989831228161642
Sequence596.csv_1: True Class: A, Predicted: B, Probability: 0.9796530531157508
Sequence597.csv_1: True Class: B, Predicted: B, Probability: 0.9970458111562728
Sequence598.csv_1: True Class: A, Predicted: A, Probability: 0.9999979431140553
