Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.7777902796654262
Sequence55.csv_1: True Class: B, Predicted: A, Probability: 0.7888885231249172
Sequence550.csv_1: True Class: B, Predicted: A, Probability: 0.8567019023033727
Sequence551.csv_1: True Class: A, Predicted: B, Probability: 0.9986920896681583
Sequence552.csv_1: True Class: B, Predicted: A, Probability: 0.6034964667041073
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.9973809681818002
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.9992629552931896
Sequence555.csv_1: True Class: A, Predicted: B, Probability: 0.9987353209940658
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.7486112829009907
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9999978991257659
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9997678166198878
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 0.9782110252445155
Sequence56.csv_1: True Class: A, Predicted: B, Probability: 0.7067133313740401
Sequence560.csv_1: True Class: A, Predicted: B, Probability: 0.9940258593209272
Sequence561.csv_1: True Class: A, Predicted: B, Probability: 0.9999572550560402
Sequence562.csv_1: True Class: B, Predicted: A, Probability: 0.9680519757923904
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.9976408894520726
Sequence564.csv_1: True Class: B, Predicted: A, Probability: 0.8592944057018929
Sequence565.csv_1: True Class: B, Predicted: B, Probability: 0.9992637410880668
Sequence566.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999998476
Sequence567.csv_1: True Class: B, Predicted: A, Probability: 0.9999857194574171
Sequence568.csv_1: True Class: B, Predicted: A, Probability: 0.9923923325749398
Sequence569.csv_1: True Class: B, Predicted: A, Probability: 0.9999997830295498
Sequence57.csv_1: True Class: B, Predicted: B, Probability: 0.9997629505638421
Sequence570.csv_1: True Class: B, Predicted: A, Probability: 0.9991735525828829
Sequence571.csv_1: True Class: A, Predicted: B, Probability: 0.6737164735813425
Sequence572.csv_1: True Class: B, Predicted: B, Probability: 0.999681589113864
Sequence573.csv_1: True Class: A, Predicted: B, Probability: 0.9521112928987445
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 0.9610670421834564
Sequence575.csv_1: True Class: B, Predicted: A, Probability: 0.9920803842919581
Sequence576.csv_1: True Class: B, Predicted: A, Probability: 0.6306139507841482
Sequence577.csv_1: True Class: A, Predicted: B, Probability: 0.9999652204290844
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.9999515654373857
Sequence579.csv_1: True Class: B, Predicted: A, Probability: 0.99999868877093
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.9719178829829808
Sequence580.csv_1: True Class: B, Predicted: A, Probability: 0.9988381774655584
Sequence581.csv_1: True Class: A, Predicted: B, Probability: 0.999995093669392
Sequence582.csv_1: True Class: B, Predicted: A, Probability: 0.9260934365715089
Sequence583.csv_1: True Class: B, Predicted: A, Probability: 0.9989119775761635
Sequence584.csv_1: True Class: B, Predicted: A, Probability: 0.9924271543287061
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 0.9960685955505569
Sequence586.csv_1: True Class: A, Predicted: B, Probability: 0.9999980681638956
Sequence587.csv_1: True Class: A, Predicted: B, Probability: 0.8369284996346491
Sequence588.csv_1: True Class: B, Predicted: B, Probability: 0.9986513919433128
Sequence589.csv_1: True Class: A, Predicted: B, Probability: 0.9769285002615214
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.8151154588067544
Sequence590.csv_1: True Class: B, Predicted: B, Probability: 0.9995822724299899
Sequence591.csv_1: True Class: A, Predicted: B, Probability: 0.9997565558447491
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.9999999099285272
Sequence593.csv_1: True Class: A, Predicted: B, Probability: 0.859538298436743
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.9999846719633589
Sequence595.csv_1: True Class: A, Predicted: B, Probability: 0.9998820491108079
Sequence596.csv_1: True Class: B, Predicted: A, Probability: 0.9908113587197981
Sequence597.csv_1: True Class: B, Predicted: B, Probability: 0.8725434228412245
Sequence598.csv_1: True Class: B, Predicted: A, Probability: 0.935375232116633
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 0.915681093470196
Sequence6.csv_1: True Class: A, Predicted: A, Probability: 0.9999097711938162
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.9970504166196182
Sequence600.csv_1: True Class: B, Predicted: B, Probability: 0.9999967447210136
Sequence601.csv_1: True Class: B, Predicted: B, Probability: 0.9865705316426193
Sequence602.csv_1: True Class: B, Predicted: A, Probability: 0.9968315728078023
Sequence603.csv_1: True Class: B, Predicted: B, Probability: 0.950369646307167
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 0.9856299100884784
Sequence605.csv_1: True Class: A, Predicted: B, Probability: 0.8922990674839743
Sequence606.csv_1: True Class: B, Predicted: A, Probability: 0.9999481571012028
Sequence607.csv_1: True Class: B, Predicted: B, Probability: 0.9603493329796832
Sequence608.csv_1: True Class: A, Predicted: B, Probability: 0.998924844260661
Sequence609.csv_1: True Class: B, Predicted: B, Probability: 0.9844825376808172
Sequence61.csv_1: True Class: A, Predicted: A, Probability: 0.9985202219211485
Sequence610.csv_1: True Class: A, Predicted: B, Probability: 0.9986258102894785
Sequence611.csv_1: True Class: A, Predicted: A, Probability: 0.9711869040030394
Sequence612.csv_1: True Class: A, Predicted: A, Probability: 0.523715899530422
Sequence613.csv_1: True Class: B, Predicted: B, Probability: 0.9058466977724803
Sequence614.csv_1: True Class: A, Predicted: B, Probability: 0.9999999218468061
Sequence615.csv_1: True Class: B, Predicted: B, Probability: 0.7732429257741037
Sequence616.csv_1: True Class: A, Predicted: A, Probability: 0.6781509289363399
Sequence617.csv_1: True Class: A, Predicted: B, Probability: 0.9976839356270857
Sequence618.csv_1: True Class: A, Predicted: A, Probability: 0.9999182852670536
Sequence619.csv_1: True Class: A, Predicted: B, Probability: 0.9989621640674649
Sequence62.csv_1: True Class: A, Predicted: B, Probability: 0.8799593440744281
Sequence620.csv_1: True Class: B, Predicted: B, Probability: 0.7818262560107253
Sequence621.csv_1: True Class: A, Predicted: B, Probability: 0.9311638057209978
Sequence622.csv_1: True Class: A, Predicted: A, Probability: 0.9979992572088583
Sequence623.csv_1: True Class: A, Predicted: A, Probability: 0.8342000168694284
Sequence624.csv_1: True Class: A, Predicted: A, Probability: 0.9955778976168188
