Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.9965424102126386
Sequence55.csv_1: True Class: A, Predicted: B, Probability: 0.7607635605160465
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 0.766661736469105
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9737064624203707
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.9144128364210198
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.736225563750564
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.7962316977791498
Sequence555.csv_1: True Class: B, Predicted: A, Probability: 0.8862053147198278
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.9887624076117094
Sequence557.csv_1: True Class: B, Predicted: B, Probability: 0.9999581397185693
Sequence558.csv_1: True Class: A, Predicted: B, Probability: 0.5632644321219273
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 0.9906107983170194
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9172029970474816
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.9906229165964322
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9770286838086013
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.8438021645114447
Sequence563.csv_1: True Class: B, Predicted: A, Probability: 0.986284997469966
Sequence564.csv_1: True Class: A, Predicted: B, Probability: 0.9893587875676622
Sequence565.csv_1: True Class: A, Predicted: B, Probability: 0.9208135993627655
Sequence566.csv_1: True Class: A, Predicted: B, Probability: 0.9999996160277627
Sequence567.csv_1: True Class: A, Predicted: A, Probability: 0.9776061903135751
Sequence568.csv_1: True Class: A, Predicted: B, Probability: 0.9943260284547204
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.7176393374887712
Sequence57.csv_1: True Class: A, Predicted: B, Probability: 0.9997974456490616
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.7544646452587684
Sequence571.csv_1: True Class: B, Predicted: B, Probability: 0.9941603357954332
Sequence572.csv_1: True Class: B, Predicted: A, Probability: 0.999887934877252
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9968461084596604
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 0.598639550937979
Sequence575.csv_1: True Class: A, Predicted: B, Probability: 0.9998896896303082
Sequence576.csv_1: True Class: B, Predicted: A, Probability: 0.8933884776007263
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.9996651994549247
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 0.9347117422618153
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 0.8237241677782375
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.5655444044086595
Sequence580.csv_1: True Class: A, Predicted: B, Probability: 0.9999687880183769
Sequence581.csv_1: True Class: B, Predicted: A, Probability: 0.9991953633146872
Sequence582.csv_1: True Class: B, Predicted: A, Probability: 0.9996601249180326
Sequence583.csv_1: True Class: A, Predicted: B, Probability: 0.6480444809898931
Sequence584.csv_1: True Class: A, Predicted: B, Probability: 0.6854700955969721
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 0.9938404036455842
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.983079384767953
Sequence587.csv_1: True Class: A, Predicted: B, Probability: 0.9997871228272917
Sequence588.csv_1: True Class: B, Predicted: A, Probability: 0.9788776543568087
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.994565735473168
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.8176820928517442
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 0.9999998875071183
Sequence591.csv_1: True Class: A, Predicted: A, Probability: 0.9999921222970649
Sequence592.csv_1: True Class: A, Predicted: A, Probability: 0.9999738100870036
Sequence593.csv_1: True Class: B, Predicted: A, Probability: 0.8967222005135347
Sequence594.csv_1: True Class: A, Predicted: B, Probability: 0.9968869220983458
Sequence595.csv_1: True Class: B, Predicted: A, Probability: 0.9998666802720382
Sequence596.csv_1: True Class: B, Predicted: A, Probability: 0.9843276148185556
Sequence597.csv_1: True Class: A, Predicted: B, Probability: 0.7678377457305972
Sequence598.csv_1: True Class: B, Predicted: B, Probability: 0.9567979308208604
Sequence599.csv_1: True Class: B, Predicted: A, Probability: 0.9895053733328913
Sequence6.csv_1: True Class: A, Predicted: B, Probability: 0.9982484693924121
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.9878012934604185
Sequence600.csv_1: True Class: B, Predicted: B, Probability: 0.999996200517866
Sequence601.csv_1: True Class: A, Predicted: B, Probability: 0.999326555885154
Sequence602.csv_1: True Class: A, Predicted: B, Probability: 0.9812752329191982
Sequence603.csv_1: True Class: A, Predicted: B, Probability: 0.9035994506797723
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 0.9867029582264651
Sequence605.csv_1: True Class: B, Predicted: A, Probability: 0.9893434492425933
Sequence606.csv_1: True Class: A, Predicted: B, Probability: 0.9948057602259138
Sequence607.csv_1: True Class: A, Predicted: B, Probability: 0.9982927665379749
Sequence608.csv_1: True Class: A, Predicted: B, Probability: 0.7026208888631225
Sequence609.csv_1: True Class: B, Predicted: B, Probability: 0.9630464087772733
Sequence61.csv_1: True Class: A, Predicted: A, Probability: 0.9615682075507036
Sequence610.csv_1: True Class: A, Predicted: B, Probability: 0.9880732139810242
Sequence611.csv_1: True Class: A, Predicted: A, Probability: 0.955402258945093
Sequence612.csv_1: True Class: B, Predicted: B, Probability: 0.8786112810989974
Sequence613.csv_1: True Class: A, Predicted: B, Probability: 0.9999928711862792
Sequence614.csv_1: True Class: A, Predicted: B, Probability: 0.89389456774656
Sequence615.csv_1: True Class: B, Predicted: B, Probability: 0.7358449991490679
Sequence616.csv_1: True Class: A, Predicted: A, Probability: 0.9452267645359045
Sequence617.csv_1: True Class: B, Predicted: B, Probability: 0.9685119734127429
Sequence618.csv_1: True Class: A, Predicted: A, Probability: 0.9998854286351685
Sequence619.csv_1: True Class: A, Predicted: B, Probability: 0.7179468815543903
Sequence62.csv_1: True Class: A, Predicted: B, Probability: 0.9997152733028354
Sequence620.csv_1: True Class: A, Predicted: B, Probability: 0.9836543751311798
Sequence621.csv_1: True Class: A, Predicted: B, Probability: 0.9999935995768741
Sequence622.csv_1: True Class: A, Predicted: A, Probability: 0.9999144120096403
Sequence623.csv_1: True Class: B, Predicted: B, Probability: 0.7129033179547848
Sequence624.csv_1: True Class: A, Predicted: B, Probability: 0.9859293760534024
Sequence625.csv_1: True Class: A, Predicted: B, Probability: 0.8512901301854556
Sequence626.csv_1: True Class: B, Predicted: A, Probability: 0.9449832126569702
Sequence627.csv_1: True Class: A, Predicted: B, Probability: 0.9999890905707537
Sequence628.csv_1: True Class: A, Predicted: B, Probability: 0.7690185396734047
Sequence629.csv_1: True Class: A, Predicted: A, Probability: 0.7830345538205825
Sequence63.csv_1: True Class: A, Predicted: A, Probability: 0.9999988656642188
Sequence630.csv_1: True Class: A, Predicted: B, Probability: 0.9998755288176523
Sequence631.csv_1: True Class: A, Predicted: B, Probability: 0.999972665656522
Sequence632.csv_1: True Class: A, Predicted: A, Probability: 0.9981198178403459
Sequence633.csv_1: True Class: A, Predicted: A, Probability: 0.9999970298504355
Sequence634.csv_1: True Class: B, Predicted: A, Probability: 0.9995804072275108
Sequence635.csv_1: True Class: B, Predicted: B, Probability: 0.937696131978994
Sequence636.csv_1: True Class: B, Predicted: A, Probability: 0.8325507731613164
Sequence637.csv_1: True Class: A, Predicted: A, Probability: 0.9990884261066022
Sequence638.csv_1: True Class: A, Predicted: A, Probability: 0.8682343253478308
Sequence639.csv_1: True Class: A, Predicted: A, Probability: 0.9981669689692905
Sequence64.csv_1: True Class: A, Predicted: B, Probability: 0.994568455445877
Sequence640.csv_1: True Class: B, Predicted: B, Probability: 0.9987599042528877
Sequence641.csv_1: True Class: B, Predicted: A, Probability: 0.9941793746310486
Sequence642.csv_1: True Class: B, Predicted: A, Probability: 0.911700140615125
Sequence643.csv_1: True Class: B, Predicted: B, Probability: 0.9997032006183345
Sequence644.csv_1: True Class: A, Predicted: A, Probability: 0.999990935646012
Sequence645.csv_1: True Class: B, Predicted: B, Probability: 0.9997673892822401
Sequence646.csv_1: True Class: B, Predicted: B, Probability: 0.9995004059718994
Sequence647.csv_1: True Class: B, Predicted: A, Probability: 0.9998110987837859
Sequence648.csv_1: True Class: A, Predicted: A, Probability: 0.9912162397752924
Sequence649.csv_1: True Class: A, Predicted: A, Probability: 0.9678248678049333
Sequence65.csv_1: True Class: A, Predicted: A, Probability: 0.9168498601007448
Sequence650.csv_1: True Class: A, Predicted: A, Probability: 0.9997394183230006
Sequence651.csv_1: True Class: A, Predicted: A, Probability: 0.9996094725780805
Sequence652.csv_1: True Class: A, Predicted: B, Probability: 0.9907399475648694
Sequence653.csv_1: True Class: B, Predicted: B, Probability: 0.5072414061703777
Sequence654.csv_1: True Class: A, Predicted: A, Probability: 0.9518162006217445
Sequence655.csv_1: True Class: A, Predicted: A, Probability: 0.780006255128357
Sequence656.csv_1: True Class: A, Predicted: B, Probability: 0.9998885932616871
Sequence657.csv_1: True Class: B, Predicted: A, Probability: 0.9990653364076977
Sequence658.csv_1: True Class: A, Predicted: B, Probability: 0.9977264833038311
Sequence659.csv_1: True Class: A, Predicted: A, Probability: 0.9999920771710833
Sequence66.csv_1: True Class: B, Predicted: A, Probability: 0.9998363671442327
Sequence660.csv_1: True Class: A, Predicted: A, Probability: 0.6191152679725278
Sequence661.csv_1: True Class: B, Predicted: B, Probability: 0.9209423962084872
Sequence662.csv_1: True Class: B, Predicted: B, Probability: 0.8438818897488296
Sequence663.csv_1: True Class: A, Predicted: B, Probability: 0.8860836213848284
Sequence664.csv_1: True Class: B, Predicted: B, Probability: 0.999987936329824
Sequence665.csv_1: True Class: A, Predicted: B, Probability: 0.9914395545041782
Sequence666.csv_1: True Class: A, Predicted: A, Probability: 0.8797106767074049
Sequence667.csv_1: True Class: B, Predicted: A, Probability: 0.8917625372948065
Sequence668.csv_1: True Class: A, Predicted: B, Probability: 0.9828198070365568
Sequence669.csv_1: True Class: B, Predicted: A, Probability: 0.9222708382684921
Sequence67.csv_1: True Class: A, Predicted: A, Probability: 0.9245141727128298
Sequence670.csv_1: True Class: B, Predicted: A, Probability: 0.8799344304409586
Sequence671.csv_1: True Class: B, Predicted: B, Probability: 0.999991031120073
Sequence672.csv_1: True Class: B, Predicted: A, Probability: 0.9999921967537694
Sequence673.csv_1: True Class: A, Predicted: A, Probability: 0.9999243021933009
Sequence674.csv_1: True Class: A, Predicted: A, Probability: 0.6211542231352988
Sequence675.csv_1: True Class: B, Predicted: A, Probability: 0.9909572061477724
Sequence676.csv_1: True Class: A, Predicted: A, Probability: 0.7033933920434128
Sequence677.csv_1: True Class: A, Predicted: A, Probability: 0.9932089960755802
Sequence678.csv_1: True Class: A, Predicted: A, Probability: 0.9944816430650906
Sequence679.csv_1: True Class: B, Predicted: B, Probability: 0.9994808882633887
Sequence68.csv_1: True Class: B, Predicted: A, Probability: 0.9864180135972819
Sequence680.csv_1: True Class: A, Predicted: A, Probability: 0.9822088397160537
Sequence681.csv_1: True Class: B, Predicted: B, Probability: 0.9999985148011927
Sequence682.csv_1: True Class: B, Predicted: A, Probability: 0.9987952129181141
Sequence683.csv_1: True Class: A, Predicted: A, Probability: 0.9954442266478161
Sequence684.csv_1: True Class: B, Predicted: B, Probability: 0.588587329225976
Sequence685.csv_1: True Class: A, Predicted: A, Probability: 0.8116433161779081
Sequence686.csv_1: True Class: B, Predicted: A, Probability: 0.8345669457019343
Sequence687.csv_1: True Class: B, Predicted: A, Probability: 0.9999058368025174
Sequence688.csv_1: True Class: A, Predicted: B, Probability: 0.9324961447674275
Sequence689.csv_1: True Class: A, Predicted: B, Probability: 0.5091180132159254
Sequence69.csv_1: True Class: A, Predicted: A, Probability: 0.7080944378842432
Sequence690.csv_1: True Class: B, Predicted: B, Probability: 0.7019802168265787
Sequence691.csv_1: True Class: B, Predicted: B, Probability: 0.9982318577556756
Sequence692.csv_1: True Class: B, Predicted: A, Probability: 0.995795847158221
Sequence693.csv_1: True Class: A, Predicted: A, Probability: 0.99450790915958
Sequence694.csv_1: True Class: A, Predicted: B, Probability: 0.984200749531594
Sequence695.csv_1: True Class: A, Predicted: A, Probability: 0.9888327330550492
Sequence696.csv_1: True Class: B, Predicted: A, Probability: 0.8502763289137859
Sequence697.csv_1: True Class: A, Predicted: B, Probability: 0.7457013352021274
Sequence698.csv_1: True Class: A, Predicted: B, Probability: 0.9999889076918546
Sequence699.csv_1: True Class: B, Predicted: A, Probability: 0.9329256391483531
Sequence7.csv_1: True Class: B, Predicted: A, Probability: 0.6519536192746516
Sequence70.csv_1: True Class: B, Predicted: A, Probability: 0.9955154624146278
Sequence700.csv_1: True Class: A, Predicted: B, Probability: 0.9225902298280473
Sequence701.csv_1: True Class: B, Predicted: B, Probability: 0.9650167933716702
Sequence702.csv_1: True Class: A, Predicted: B, Probability: 0.7506904762441104
Sequence703.csv_1: True Class: B, Predicted: B, Probability: 0.7885582064784131
Sequence704.csv_1: True Class: B, Predicted: B, Probability: 0.6488230801319645
Sequence705.csv_1: True Class: B, Predicted: A, Probability: 0.6462693925582326
Sequence706.csv_1: True Class: A, Predicted: B, Probability: 0.6035943885157341
Sequence707.csv_1: True Class: A, Predicted: B, Probability: 0.9999438985670197
Sequence708.csv_1: True Class: B, Predicted: B, Probability: 0.9818738168678948
Sequence709.csv_1: True Class: A, Predicted: A, Probability: 0.9999151641170361
Sequence71.csv_1: True Class: B, Predicted: A, Probability: 0.9999667613773976
Sequence710.csv_1: True Class: B, Predicted: A, Probability: 0.9998137041702136
Sequence711.csv_1: True Class: A, Predicted: B, Probability: 0.9710817044773353
Sequence712.csv_1: True Class: A, Predicted: B, Probability: 0.6376759676478492
Sequence713.csv_1: True Class: B, Predicted: B, Probability: 0.7773692896553809
Sequence714.csv_1: True Class: A, Predicted: B, Probability: 0.7630359051118549
Sequence715.csv_1: True Class: B, Predicted: B, Probability: 0.9999999897700868
Sequence716.csv_1: True Class: A, Predicted: A, Probability: 0.6803811854733909
Sequence717.csv_1: True Class: B, Predicted: B, Probability: 0.9998804048320103
Sequence718.csv_1: True Class: B, Predicted: A, Probability: 0.9970764929154683
Sequence719.csv_1: True Class: B, Predicted: B, Probability: 0.996331449555409
Sequence72.csv_1: True Class: B, Predicted: A, Probability: 0.9418962470032047
Sequence720.csv_1: True Class: A, Predicted: B, Probability: 0.9765246564454193
Sequence721.csv_1: True Class: A, Predicted: B, Probability: 0.6705700291527894
Sequence722.csv_1: True Class: A, Predicted: A, Probability: 0.999912100945167
Sequence723.csv_1: True Class: A, Predicted: B, Probability: 0.5965247978382627
Sequence724.csv_1: True Class: A, Predicted: B, Probability: 0.9571775048799027
Sequence725.csv_1: True Class: A, Predicted: B, Probability: 0.9992948639551313
Sequence726.csv_1: True Class: A, Predicted: A, Probability: 0.9988673814471891
Sequence727.csv_1: True Class: B, Predicted: A, Probability: 0.9957672764419631
Sequence728.csv_1: True Class: A, Predicted: A, Probability: 0.9998572856232857
Sequence729.csv_1: True Class: A, Predicted: A, Probability: 0.8584845836826824
Sequence73.csv_1: True Class: B, Predicted: A, Probability: 0.9998961758483501
Sequence730.csv_1: True Class: A, Predicted: A, Probability: 0.9822386675488258
Sequence731.csv_1: True Class: B, Predicted: B, Probability: 0.9507418999315645
Sequence732.csv_1: True Class: A, Predicted: A, Probability: 0.9918174566708013
Sequence733.csv_1: True Class: A, Predicted: A, Probability: 0.9999451513995664
Sequence734.csv_1: True Class: A, Predicted: A, Probability: 0.9999951035496649
Sequence735.csv_1: True Class: A, Predicted: B, Probability: 0.8123269676035574
Sequence736.csv_1: True Class: B, Predicted: B, Probability: 0.9999999997267821
Sequence737.csv_1: True Class: B, Predicted: B, Probability: 0.97220417883059
Sequence738.csv_1: True Class: B, Predicted: B, Probability: 0.9639975632034401
Sequence739.csv_1: True Class: B, Predicted: A, Probability: 0.6322935859690708
Sequence74.csv_1: True Class: B, Predicted: A, Probability: 0.9981442170890031
Sequence740.csv_1: True Class: B, Predicted: A, Probability: 0.9992716126379959
