Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999862368
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 0.9995991543593754
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 0.9999274642668438
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999406
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.9999999996818886
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.999999999118877
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999301
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999983369
Sequence557.csv_1: True Class: B, Predicted: B, Probability: 0.9985153734230546
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999548901
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 0.9999999670651498
Sequence56.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999999911
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.9999971631295268
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9999999971492735
Sequence562.csv_1: True Class: B, Predicted: A, Probability: 0.9985368040043584
Sequence563.csv_1: True Class: A, Predicted: B, Probability: 0.6911815544826226
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.9999985651786694
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.5338776639473904
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.999999981722692
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.6961394736838624
Sequence568.csv_1: True Class: B, Predicted: A, Probability: 0.6304402531704354
Sequence569.csv_1: True Class: B, Predicted: A, Probability: 0.9991186743563799
Sequence57.csv_1: True Class: A, Predicted: B, Probability: 0.9965994562255187
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9999999393346476
Sequence571.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999991708
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9981570293494216
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9131757401006154
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999749277
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.8585417928141496
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.9999127873662771
Sequence578.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence579.csv_1: True Class: B, Predicted: A, Probability: 0.816248721561336
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.9999981619094979
Sequence580.csv_1: True Class: B, Predicted: A, Probability: 0.7703364599906373
Sequence581.csv_1: True Class: B, Predicted: B, Probability: 0.996273387533296
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 0.9999494908731033
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9999996531724499
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 0.9509882973330502
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 0.9999998120889068
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.9778963322214743
Sequence587.csv_1: True Class: B, Predicted: B, Probability: 0.9999999994818706
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 0.9999999963272248
Sequence589.csv_1: True Class: B, Predicted: B, Probability: 0.9999999975615287
Sequence59.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999998795
Sequence590.csv_1: True Class: B, Predicted: A, Probability: 0.9973880035291931
Sequence591.csv_1: True Class: B, Predicted: A, Probability: 0.9999994121073247
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999300359
Sequence593.csv_1: True Class: B, Predicted: A, Probability: 0.9995872291080896
Sequence594.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence595.csv_1: True Class: B, Predicted: B, Probability: 0.9999645350788751
Sequence596.csv_1: True Class: B, Predicted: B, Probability: 0.9999998445113227
Sequence597.csv_1: True Class: B, Predicted: B, Probability: 0.9998397318787857
Sequence598.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999993
Sequence599.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence6.csv_1: True Class: B, Predicted: B, Probability: 0.9999951117109283
Sequence60.csv_1: True Class: B, Predicted: B, Probability: 0.9999999996503881
Sequence600.csv_1: True Class: B, Predicted: B, Probability: 0.9999937199492765
Sequence601.csv_1: True Class: B, Predicted: B, Probability: 0.9999999265767704
Sequence602.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence603.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999998445
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999998556
Sequence606.csv_1: True Class: B, Predicted: B, Probability: 0.9999999931995947
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999775431
Sequence608.csv_1: True Class: B, Predicted: B, Probability: 0.664899325594463
Sequence609.csv_1: True Class: A, Predicted: A, Probability: 0.9999999202211549
Sequence61.csv_1: True Class: B, Predicted: B, Probability: 0.7855221606611021
Sequence610.csv_1: True Class: B, Predicted: B, Probability: 0.999999999963568
Sequence611.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999337581
Sequence612.csv_1: True Class: B, Predicted: B, Probability: 0.9999636886681723
Sequence613.csv_1: True Class: B, Predicted: B, Probability: 0.999205508033555
Sequence614.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence615.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999983
Sequence616.csv_1: True Class: B, Predicted: B, Probability: 0.9974769570314976
Sequence617.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence618.csv_1: True Class: B, Predicted: A, Probability: 0.9297426729451141
Sequence619.csv_1: True Class: A, Predicted: A, Probability: 0.5235520750626342
Sequence62.csv_1: True Class: A, Predicted: A, Probability: 0.999999648341577
Sequence620.csv_1: True Class: B, Predicted: A, Probability: 0.9999999997951137
Sequence621.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence622.csv_1: True Class: A, Predicted: A, Probability: 0.5193424968950122
Sequence623.csv_1: True Class: B, Predicted: B, Probability: 0.9999999956358445
Sequence624.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence625.csv_1: True Class: B, Predicted: B, Probability: 0.9993083691254915
Sequence626.csv_1: True Class: A, Predicted: A, Probability: 0.9999994411115095
Sequence627.csv_1: True Class: B, Predicted: A, Probability: 1.0
Sequence628.csv_1: True Class: B, Predicted: B, Probability: 0.9999195607592879
Sequence629.csv_1: True Class: B, Predicted: A, Probability: 0.9992031673821092
Sequence63.csv_1: True Class: B, Predicted: B, Probability: 0.9978502910162818
Sequence630.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999993343
Sequence631.csv_1: True Class: B, Predicted: B, Probability: 0.9999607799705853
Sequence632.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence633.csv_1: True Class: B, Predicted: B, Probability: 0.7576836885917375
Sequence634.csv_1: True Class: B, Predicted: B, Probability: 0.9999998327866045
Sequence635.csv_1: True Class: B, Predicted: B, Probability: 0.6489229150046979
Sequence636.csv_1: True Class: A, Predicted: A, Probability: 0.9976547800829731
Sequence637.csv_1: True Class: B, Predicted: B, Probability: 0.9999999880253859
Sequence638.csv_1: True Class: B, Predicted: B, Probability: 0.9992263948670964
Sequence639.csv_1: True Class: B, Predicted: B, Probability: 0.9998870284415765
Sequence64.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence640.csv_1: True Class: B, Predicted: B, Probability: 0.9098304929775428
Sequence641.csv_1: True Class: B, Predicted: B, Probability: 0.9999999577010067
Sequence642.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999916119
Sequence643.csv_1: True Class: B, Predicted: A, Probability: 0.9998732450818849
Sequence644.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence645.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999824
Sequence646.csv_1: True Class: B, Predicted: A, Probability: 0.935000090646755
Sequence647.csv_1: True Class: B, Predicted: A, Probability: 0.9540941775190331
Sequence648.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence649.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999681085
Sequence65.csv_1: True Class: B, Predicted: B, Probability: 0.5966971328511033
Sequence650.csv_1: True Class: B, Predicted: B, Probability: 0.9463911814498268
Sequence651.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999124
Sequence652.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence653.csv_1: True Class: B, Predicted: B, Probability: 0.99999999993811
Sequence654.csv_1: True Class: B, Predicted: B, Probability: 0.9999982958805066
Sequence655.csv_1: True Class: B, Predicted: A, Probability: 0.9968850141046279
Sequence656.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999348084
Sequence657.csv_1: True Class: B, Predicted: B, Probability: 0.8626104249548028
Sequence658.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999608957
Sequence659.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence66.csv_1: True Class: A, Predicted: A, Probability: 0.9999992067300648
Sequence660.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence661.csv_1: True Class: B, Predicted: B, Probability: 0.9999999196742293
Sequence662.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999997751
Sequence663.csv_1: True Class: B, Predicted: B, Probability: 0.9999999996280009
Sequence664.csv_1: True Class: B, Predicted: A, Probability: 0.9999694031145729
Sequence665.csv_1: True Class: B, Predicted: B, Probability: 0.9999992477266287
Sequence666.csv_1: True Class: B, Predicted: B, Probability: 0.9909891206424944
Sequence667.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999880215
Sequence668.csv_1: True Class: B, Predicted: B, Probability: 0.999997042311766
Sequence669.csv_1: True Class: B, Predicted: A, Probability: 0.9977741626040301
Sequence67.csv_1: True Class: A, Predicted: A, Probability: 0.9999999829218736
Sequence670.csv_1: True Class: B, Predicted: A, Probability: 0.999956896705403
Sequence671.csv_1: True Class: A, Predicted: B, Probability: 0.9999408176395115
Sequence672.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999981
Sequence673.csv_1: True Class: A, Predicted: A, Probability: 0.9999271552827882
Sequence674.csv_1: True Class: A, Predicted: A, Probability: 0.999989446590997
Sequence675.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence676.csv_1: True Class: B, Predicted: A, Probability: 0.999954219711946
Sequence677.csv_1: True Class: B, Predicted: B, Probability: 0.9923829001990553
Sequence678.csv_1: True Class: B, Predicted: B, Probability: 0.9999999713967733
Sequence679.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999998923
