Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9902424532176121
Sequence55.csv_1: True Class: A, Predicted: B, Probability: 0.9999950382743094
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.8907101582879212
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9970015343374968
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.9999999682717573
Sequence553.csv_1: True Class: B, Predicted: A, Probability: 0.624954064400526
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.9999994675549161
Sequence555.csv_1: True Class: A, Predicted: B, Probability: 0.999973764147702
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999696
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.990553816898354
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9091161561085261
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.976507924715028
Sequence56.csv_1: True Class: B, Predicted: A, Probability: 0.9562937389306739
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.9999886920503502
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.9922900016049164
Sequence562.csv_1: True Class: A, Predicted: B, Probability: 0.9661997809415254
Sequence563.csv_1: True Class: A, Predicted: B, Probability: 0.999221696798079
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.999999999391491
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.9999992296755293
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9999155985954993
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 0.6630191819069965
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9353882547559169
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9999999721798118
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9999970293112468
Sequence570.csv_1: True Class: A, Predicted: B, Probability: 0.9999782360900912
Sequence571.csv_1: True Class: A, Predicted: B, Probability: 0.999227262311828
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9989953426637145
Sequence573.csv_1: True Class: A, Predicted: B, Probability: 0.9998291789366288
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9183661155944645
Sequence575.csv_1: True Class: A, Predicted: B, Probability: 0.9998317892105139
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.9999480970709761
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.9999990895558305
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 0.9793447920820886
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999997431
Sequence58.csv_1: True Class: A, Predicted: B, Probability: 0.9999999946936842
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.9993497691134758
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9999991662332306
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence583.csv_1: True Class: A, Predicted: B, Probability: 0.7495555846734563
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 0.8723602040358978
Sequence585.csv_1: True Class: A, Predicted: B, Probability: 0.5649798439105282
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 0.6718090649083809
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 0.9996543374841262
Sequence588.csv_1: True Class: A, Predicted: B, Probability: 0.9328981183908827
Sequence589.csv_1: True Class: A, Predicted: B, Probability: 0.9994257225209329
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.9999999971292675
Sequence590.csv_1: True Class: A, Predicted: B, Probability: 0.9999984761326915
Sequence591.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999959464
Sequence592.csv_1: True Class: A, Predicted: A, Probability: 0.9999999976846131
Sequence593.csv_1: True Class: A, Predicted: B, Probability: 0.9999935495923776
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.999157042757387
Sequence595.csv_1: True Class: A, Predicted: A, Probability: 0.9999999910056976
Sequence596.csv_1: True Class: B, Predicted: A, Probability: 0.9998990274461527
Sequence597.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999960099
Sequence598.csv_1: True Class: A, Predicted: A, Probability: 0.9993147205535013
Sequence599.csv_1: True Class: A, Predicted: B, Probability: 0.9999196806256816
Sequence6.csv_1: True Class: A, Predicted: A, Probability: 0.7815970707890448
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.9993883913845764
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999787
Sequence601.csv_1: True Class: A, Predicted: A, Probability: 0.9978676474297724
Sequence602.csv_1: True Class: A, Predicted: A, Probability: 0.9916196516981763
Sequence603.csv_1: True Class: A, Predicted: B, Probability: 0.9999345654485308
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 0.9981864242239419
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 0.9999859163334535
Sequence606.csv_1: True Class: A, Predicted: A, Probability: 0.9999999031959039
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 0.9934874457838403
Sequence608.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999738365
Sequence609.csv_1: True Class: B, Predicted: B, Probability: 0.9699562638081998
Sequence61.csv_1: True Class: A, Predicted: A, Probability: 0.9984425054260694
Sequence610.csv_1: True Class: A, Predicted: A, Probability: 0.6422582087199202
Sequence611.csv_1: True Class: A, Predicted: A, Probability: 0.9999951184923092
Sequence612.csv_1: True Class: A, Predicted: B, Probability: 0.8391320213025457
Sequence613.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999999973
Sequence614.csv_1: True Class: A, Predicted: A, Probability: 0.9999997167545386
Sequence615.csv_1: True Class: A, Predicted: A, Probability: 0.999999934846113
Sequence616.csv_1: True Class: A, Predicted: B, Probability: 0.982588306049551
Sequence617.csv_1: True Class: A, Predicted: A, Probability: 0.7113695767962508
Sequence618.csv_1: True Class: A, Predicted: A, Probability: 0.9690249720292075
Sequence619.csv_1: True Class: B, Predicted: B, Probability: 0.8448477762603372
Sequence62.csv_1: True Class: A, Predicted: A, Probability: 0.9418047326882973
Sequence620.csv_1: True Class: A, Predicted: A, Probability: 0.9999985289151255
Sequence621.csv_1: True Class: A, Predicted: B, Probability: 0.6782867979809368
Sequence622.csv_1: True Class: A, Predicted: B, Probability: 0.9942005885663349
Sequence623.csv_1: True Class: A, Predicted: A, Probability: 0.9999999735644894
Sequence624.csv_1: True Class: A, Predicted: B, Probability: 0.999982142161947
Sequence625.csv_1: True Class: A, Predicted: A, Probability: 0.9999961245965793
Sequence626.csv_1: True Class: B, Predicted: A, Probability: 0.9640715235840315
Sequence627.csv_1: True Class: A, Predicted: A, Probability: 0.9998474225886406
Sequence628.csv_1: True Class: A, Predicted: A, Probability: 0.9999544911595729
Sequence629.csv_1: True Class: A, Predicted: A, Probability: 0.9993837713461985
Sequence63.csv_1: True Class: A, Predicted: A, Probability: 0.9999999956082203
Sequence630.csv_1: True Class: A, Predicted: A, Probability: 0.9999866620117692
Sequence631.csv_1: True Class: A, Predicted: A, Probability: 0.9982895245597326
Sequence632.csv_1: True Class: A, Predicted: A, Probability: 0.9998042680148226
Sequence633.csv_1: True Class: A, Predicted: B, Probability: 0.9999916115487891
Sequence634.csv_1: True Class: A, Predicted: A, Probability: 0.9999998062336105
Sequence635.csv_1: True Class: A, Predicted: A, Probability: 0.9999705334618918
Sequence636.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998349773
Sequence637.csv_1: True Class: A, Predicted: A, Probability: 0.7177912155243943
Sequence638.csv_1: True Class: A, Predicted: A, Probability: 0.999952033699417
Sequence639.csv_1: True Class: A, Predicted: B, Probability: 0.9822435621177237
Sequence64.csv_1: True Class: A, Predicted: A, Probability: 0.997092515681022
Sequence640.csv_1: True Class: B, Predicted: A, Probability: 0.9867346853302422
Sequence641.csv_1: True Class: A, Predicted: B, Probability: 0.9984710235098724
Sequence642.csv_1: True Class: B, Predicted: A, Probability: 0.9957647485034214
Sequence643.csv_1: True Class: A, Predicted: A, Probability: 0.9999999885434613
Sequence644.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence645.csv_1: True Class: B, Predicted: B, Probability: 0.999999651791159
Sequence646.csv_1: True Class: A, Predicted: A, Probability: 0.9999457599834587
Sequence647.csv_1: True Class: A, Predicted: A, Probability: 0.99994309874424
Sequence648.csv_1: True Class: A, Predicted: A, Probability: 0.9999577469990394
Sequence649.csv_1: True Class: A, Predicted: A, Probability: 0.999999880230555
Sequence65.csv_1: True Class: A, Predicted: A, Probability: 0.999999982086316
Sequence650.csv_1: True Class: A, Predicted: A, Probability: 0.9999864900436116
Sequence651.csv_1: True Class: A, Predicted: A, Probability: 0.9864297054169858
Sequence652.csv_1: True Class: A, Predicted: B, Probability: 0.9981376165525114
Sequence653.csv_1: True Class: A, Predicted: A, Probability: 0.999791388791645
Sequence654.csv_1: True Class: A, Predicted: A, Probability: 0.9610714277594142
Sequence655.csv_1: True Class: A, Predicted: B, Probability: 0.6099241778881838
Sequence656.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999993
Sequence657.csv_1: True Class: A, Predicted: B, Probability: 0.9959731981210203
Sequence658.csv_1: True Class: A, Predicted: A, Probability: 0.999999999998888
Sequence659.csv_1: True Class: A, Predicted: B, Probability: 0.9056411300194391
Sequence66.csv_1: True Class: A, Predicted: A, Probability: 0.9999929811519142
Sequence660.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999140743
Sequence661.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999723841
Sequence662.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999226906
Sequence663.csv_1: True Class: A, Predicted: A, Probability: 0.9999999855553493
Sequence664.csv_1: True Class: B, Predicted: A, Probability: 0.9999999998648649
Sequence665.csv_1: True Class: A, Predicted: B, Probability: 0.9999709790944261
Sequence666.csv_1: True Class: A, Predicted: A, Probability: 0.9986248417266003
Sequence667.csv_1: True Class: A, Predicted: A, Probability: 0.6645870388690387
Sequence668.csv_1: True Class: B, Predicted: B, Probability: 0.9830177215919539
Sequence669.csv_1: True Class: A, Predicted: A, Probability: 0.9985161335186082
Sequence67.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998446074
Sequence670.csv_1: True Class: A, Predicted: A, Probability: 0.9999875493860005
Sequence671.csv_1: True Class: A, Predicted: A, Probability: 0.9998791447011878
Sequence672.csv_1: True Class: A, Predicted: A, Probability: 0.9999999957502829
Sequence673.csv_1: True Class: A, Predicted: A, Probability: 0.999995803787745
Sequence674.csv_1: True Class: A, Predicted: A, Probability: 0.9999972427102475
Sequence675.csv_1: True Class: A, Predicted: A, Probability: 0.9999612092437764
Sequence676.csv_1: True Class: A, Predicted: A, Probability: 0.9946343579001204
Sequence677.csv_1: True Class: B, Predicted: A, Probability: 0.8447834162063604
Sequence678.csv_1: True Class: A, Predicted: A, Probability: 0.9998501907167268
