Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.9999653978658769
Sequence55.csv_1: True Class: B, Predicted: D, Probability: 0.9999999052130858
Sequence550.csv_1: True Class: D, Predicted: D, Probability: 0.9873987811684387
Sequence551.csv_1: True Class: C, Predicted: C, Probability: 0.999999392247089
Sequence552.csv_1: True Class: D, Predicted: D, Probability: 0.9937443911473984
Sequence553.csv_1: True Class: C, Predicted: B, Probability: 0.9999999904891657
Sequence554.csv_1: True Class: C, Predicted: D, Probability: 0.7664963820320156
Sequence555.csv_1: True Class: C, Predicted: C, Probability: 0.9999999999999973
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.9999999993904366
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.999999999706287
Sequence558.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence559.csv_1: True Class: D, Predicted: B, Probability: 0.9981739397291617
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999994
Sequence560.csv_1: True Class: C, Predicted: D, Probability: 0.8969359069723915
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999572029
Sequence562.csv_1: True Class: D, Predicted: A, Probability: 0.9739251989473221
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.9969704297989882
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9999999995640299
Sequence565.csv_1: True Class: C, Predicted: C, Probability: 0.9999999999999998
Sequence566.csv_1: True Class: B, Predicted: C, Probability: 0.9999999999999934
Sequence567.csv_1: True Class: D, Predicted: D, Probability: 0.9999999999559583
Sequence568.csv_1: True Class: C, Predicted: C, Probability: 0.9999999999999846
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999972
Sequence57.csv_1: True Class: A, Predicted: D, Probability: 0.7280729424150791
Sequence570.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9999999992753328
Sequence572.csv_1: True Class: C, Predicted: C, Probability: 0.6616869750144694
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999973351
Sequence574.csv_1: True Class: A, Predicted: B, Probability: 0.999999999998424
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9999880634136444
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.9999999757114586
Sequence577.csv_1: True Class: D, Predicted: D, Probability: 0.9999999998744632
Sequence578.csv_1: True Class: C, Predicted: C, Probability: 0.9999999974377609
Sequence579.csv_1: True Class: C, Predicted: C, Probability: 0.9999995137778992
Sequence58.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence580.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9999980843262507
Sequence582.csv_1: True Class: C, Predicted: C, Probability: 0.9999646983173406
Sequence583.csv_1: True Class: C, Predicted: D, Probability: 0.9100818974046411
Sequence584.csv_1: True Class: B, Predicted: B, Probability: 0.9901308941746285
Sequence585.csv_1: True Class: C, Predicted: C, Probability: 0.999999999999082
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 0.99999997521357
Sequence587.csv_1: True Class: C, Predicted: A, Probability: 0.9877377925956895
Sequence588.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.9999999874102685
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999191
Sequence590.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence591.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence592.csv_1: True Class: B, Predicted: A, Probability: 0.9997325939974943
Sequence593.csv_1: True Class: A, Predicted: A, Probability: 0.9999881751781003
Sequence594.csv_1: True Class: D, Predicted: D, Probability: 0.9999999999894152
Sequence595.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence596.csv_1: True Class: A, Predicted: A, Probability: 0.99934057347361
Sequence597.csv_1: True Class: A, Predicted: A, Probability: 0.999989346072423
Sequence598.csv_1: True Class: A, Predicted: C, Probability: 0.9999294216963875
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 0.9999451089717039
Sequence6.csv_1: True Class: D, Predicted: B, Probability: 0.9999999999999901
Sequence60.csv_1: True Class: C, Predicted: C, Probability: 0.9999999999977831
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.930768189222174
Sequence601.csv_1: True Class: D, Predicted: D, Probability: 0.9999999999996029
Sequence602.csv_1: True Class: B, Predicted: B, Probability: 0.8278863879821635
Sequence603.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999121
Sequence604.csv_1: True Class: A, Predicted: C, Probability: 0.9999999698473248
Sequence605.csv_1: True Class: C, Predicted: C, Probability: 0.9999999999998743
Sequence606.csv_1: True Class: B, Predicted: B, Probability: 0.9999999992777114
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999963939
Sequence608.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999981012
Sequence609.csv_1: True Class: A, Predicted: A, Probability: 0.803656496368475
Sequence61.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence610.csv_1: True Class: C, Predicted: C, Probability: 0.9999999995730633
Sequence611.csv_1: True Class: C, Predicted: A, Probability: 0.984921927305069
Sequence612.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999995115
Sequence613.csv_1: True Class: A, Predicted: A, Probability: 0.9982887410280749
Sequence614.csv_1: True Class: A, Predicted: A, Probability: 0.9999999527181886
Sequence615.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence616.csv_1: True Class: A, Predicted: A, Probability: 0.9999427322615597
Sequence617.csv_1: True Class: A, Predicted: B, Probability: 1.0
Sequence618.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence619.csv_1: True Class: B, Predicted: C, Probability: 0.9900512794860917
Sequence62.csv_1: True Class: D, Predicted: D, Probability: 0.9999557723110758
Sequence620.csv_1: True Class: C, Predicted: C, Probability: 0.9601676459170977
Sequence621.csv_1: True Class: D, Predicted: B, Probability: 0.9999999943834588
Sequence622.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999906
Sequence623.csv_1: True Class: A, Predicted: A, Probability: 0.5636620360402164
Sequence624.csv_1: True Class: D, Predicted: D, Probability: 0.9131969577312028
Sequence625.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999601163
Sequence626.csv_1: True Class: A, Predicted: A, Probability: 0.999999999977874
Sequence627.csv_1: True Class: D, Predicted: D, Probability: 0.9570853323127416
Sequence628.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence629.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence63.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence630.csv_1: True Class: A, Predicted: C, Probability: 0.9968600310648773
Sequence631.csv_1: True Class: C, Predicted: B, Probability: 0.9996995667234541
Sequence632.csv_1: True Class: A, Predicted: B, Probability: 0.9979812990757612
Sequence633.csv_1: True Class: A, Predicted: A, Probability: 0.9999999986426191
Sequence634.csv_1: True Class: A, Predicted: A, Probability: 0.9999990358465967
Sequence635.csv_1: True Class: C, Predicted: A, Probability: 0.9999999999967374
Sequence636.csv_1: True Class: C, Predicted: B, Probability: 0.9777990902912224
Sequence637.csv_1: True Class: A, Predicted: A, Probability: 0.9999713311118612
Sequence638.csv_1: True Class: A, Predicted: A, Probability: 0.9999975697328423
Sequence639.csv_1: True Class: B, Predicted: B, Probability: 0.9998676490554729
Sequence64.csv_1: True Class: C, Predicted: A, Probability: 0.991048979200776
