Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9999668839179985
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.7796434202451403
Sequence550.csv_1: True Class: A, Predicted: B, Probability: 0.8000047106819187
Sequence551.csv_1: True Class: B, Predicted: A, Probability: 0.9999860137155916
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.9861326611735431
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.9885989958835123
Sequence554.csv_1: True Class: A, Predicted: B, Probability: 0.9999629495281078
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.9995111228436382
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.9999488973417943
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9979488680747945
Sequence558.csv_1: True Class: B, Predicted: A, Probability: 0.9993713344893584
Sequence559.csv_1: True Class: A, Predicted: B, Probability: 0.999932549798902
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.958966234773514
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.9999999985783582
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.9955017961521432
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.9811545146079722
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.9999992761172379
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9806976580047446
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.9999476352736838
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9885954154264568
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 0.9999999872393507
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9979486711964224
Sequence569.csv_1: True Class: A, Predicted: B, Probability: 0.9988288755468545
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9999889551882397
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9999923408174602
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9999916521536559
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.7899612646506396
Sequence573.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999713096
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.8497240549425131
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998585093
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.8065648855860308
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.9991896969546351
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 0.9999999682739168
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 0.9959219528423958
Sequence58.csv_1: True Class: A, Predicted: B, Probability: 0.7672831143102932
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.9999999935411251
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999947438
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.9999068216862012
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.912924242166922
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 0.9970854135429206
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 0.9992192109373629
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 0.9999999056847072
Sequence587.csv_1: True Class: A, Predicted: B, Probability: 0.9616875109097032
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 0.9999872941475295
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.9996088632283977
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.999999977205924
Sequence590.csv_1: True Class: A, Predicted: B, Probability: 0.9150075964884827
Sequence591.csv_1: True Class: A, Predicted: A, Probability: 0.9983364327049102
Sequence592.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999882099
Sequence593.csv_1: True Class: A, Predicted: A, Probability: 0.999999373707747
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.9998550297685135
Sequence595.csv_1: True Class: A, Predicted: B, Probability: 0.9999899389941763
Sequence596.csv_1: True Class: A, Predicted: A, Probability: 0.985290230990582
Sequence597.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999372
Sequence598.csv_1: True Class: A, Predicted: A, Probability: 0.9999999969255826
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence6.csv_1: True Class: A, Predicted: A, Probability: 0.9999973570831663
Sequence60.csv_1: True Class: A, Predicted: B, Probability: 0.6876718138762997
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.9953774212399146
Sequence601.csv_1: True Class: A, Predicted: A, Probability: 0.6311836354024578
Sequence602.csv_1: True Class: A, Predicted: A, Probability: 0.9999978077907611
Sequence603.csv_1: True Class: A, Predicted: A, Probability: 0.9999999930113305
