Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.9999999704815873
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998102677
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 0.999991080034833
Sequence551.csv_1: True Class: B, Predicted: A, Probability: 0.9999998113312991
Sequence552.csv_1: True Class: B, Predicted: A, Probability: 0.9995036431814863
Sequence553.csv_1: True Class: B, Predicted: B, Probability: 0.9999986439512474
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.7604866271368903
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.9986434045929613
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.9999999917432153
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9168780728674836
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.9999999767504557
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.999998723482636
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999366547
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999636408
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.8630844229521267
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.9999995221286394
Sequence565.csv_1: True Class: B, Predicted: B, Probability: 0.999999197632163
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9999999265935692
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.753033809630242
Sequence569.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998375632
Sequence57.csv_1: True Class: B, Predicted: A, Probability: 0.9999999993452147
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.690980511656574
Sequence571.csv_1: True Class: B, Predicted: B, Probability: 0.9819889814155858
Sequence572.csv_1: True Class: B, Predicted: B, Probability: 0.5228757476736478
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9999999948704649
Sequence574.csv_1: True Class: A, Predicted: B, Probability: 1.0
Sequence575.csv_1: True Class: B, Predicted: A, Probability: 0.7472688178965421
Sequence576.csv_1: True Class: B, Predicted: B, Probability: 0.9985773341542653
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.9999999162190943
Sequence578.csv_1: True Class: B, Predicted: A, Probability: 0.9999990313041985
Sequence579.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999996975
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.9999967324471595
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 0.9999999819184235
Sequence581.csv_1: True Class: B, Predicted: B, Probability: 0.9999880873856135
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 0.999999946490262
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence584.csv_1: True Class: B, Predicted: B, Probability: 0.9681478040119804
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 0.9999999284046557
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.9999998881538716
Sequence587.csv_1: True Class: B, Predicted: A, Probability: 0.9999967516829799
Sequence588.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999989747
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.7682047478273489
Sequence59.csv_1: True Class: B, Predicted: B, Probability: 0.973706561007833
Sequence590.csv_1: True Class: B, Predicted: A, Probability: 0.9929389898842387
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 0.9999999907953033
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.9386963000525457
Sequence593.csv_1: True Class: B, Predicted: B, Probability: 0.9975888114282206
Sequence594.csv_1: True Class: B, Predicted: B, Probability: 0.9999999997027009
Sequence595.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999907617
Sequence596.csv_1: True Class: B, Predicted: A, Probability: 0.9999999880808679
Sequence597.csv_1: True Class: B, Predicted: B, Probability: 0.999999999047523
Sequence598.csv_1: True Class: B, Predicted: A, Probability: 0.9715214488896314
Sequence599.csv_1: True Class: B, Predicted: B, Probability: 0.9984650958631844
Sequence6.csv_1: True Class: B, Predicted: A, Probability: 0.6968282632048882
Sequence60.csv_1: True Class: B, Predicted: B, Probability: 0.999680672657531
Sequence600.csv_1: True Class: B, Predicted: B, Probability: 0.9999999359708441
Sequence601.csv_1: True Class: B, Predicted: B, Probability: 0.9940312278005528
Sequence602.csv_1: True Class: B, Predicted: B, Probability: 0.9998041506840187
Sequence603.csv_1: True Class: B, Predicted: B, Probability: 0.9949687539492352
Sequence604.csv_1: True Class: B, Predicted: A, Probability: 0.9397344471693012
Sequence605.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998494028
Sequence606.csv_1: True Class: B, Predicted: A, Probability: 0.9946267038271903
Sequence607.csv_1: True Class: B, Predicted: B, Probability: 0.9981763951756466
Sequence608.csv_1: True Class: B, Predicted: B, Probability: 0.9893898897327009
Sequence609.csv_1: True Class: B, Predicted: B, Probability: 0.9999967882464464
Sequence61.csv_1: True Class: B, Predicted: B, Probability: 0.9998307184098008
Sequence610.csv_1: True Class: B, Predicted: A, Probability: 0.9999994150482292
Sequence611.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999961
Sequence612.csv_1: True Class: B, Predicted: B, Probability: 0.9999982888086993
Sequence613.csv_1: True Class: A, Predicted: A, Probability: 0.9999986115287349
Sequence614.csv_1: True Class: B, Predicted: B, Probability: 0.9999811929357683
Sequence615.csv_1: True Class: B, Predicted: B, Probability: 0.9999999232780317
Sequence616.csv_1: True Class: B, Predicted: B, Probability: 0.9999999976987834
Sequence617.csv_1: True Class: B, Predicted: B, Probability: 0.999999999952228
Sequence618.csv_1: True Class: B, Predicted: B, Probability: 0.9948263036241329
Sequence619.csv_1: True Class: B, Predicted: B, Probability: 0.9997816050580305
Sequence62.csv_1: True Class: B, Predicted: B, Probability: 0.999899268854659
Sequence620.csv_1: True Class: B, Predicted: B, Probability: 0.9999999958580899
Sequence621.csv_1: True Class: B, Predicted: A, Probability: 0.9999921054218125
Sequence622.csv_1: True Class: B, Predicted: B, Probability: 0.9999999972844921
Sequence623.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999841
Sequence624.csv_1: True Class: B, Predicted: B, Probability: 0.8109408513862363
Sequence625.csv_1: True Class: B, Predicted: B, Probability: 0.9999978983833675
Sequence626.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999886
Sequence627.csv_1: True Class: B, Predicted: B, Probability: 0.9999998398734288
Sequence628.csv_1: True Class: B, Predicted: B, Probability: 0.9931787533019777
Sequence629.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999641803
Sequence63.csv_1: True Class: A, Predicted: A, Probability: 0.9921139433959665
Sequence630.csv_1: True Class: B, Predicted: B, Probability: 0.999995624333514
Sequence631.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999195642
Sequence632.csv_1: True Class: B, Predicted: B, Probability: 0.999999999655837
Sequence633.csv_1: True Class: B, Predicted: B, Probability: 0.9999487075310303
Sequence634.csv_1: True Class: A, Predicted: A, Probability: 0.9999998899941249
Sequence635.csv_1: True Class: B, Predicted: B, Probability: 0.9999996416969559
Sequence636.csv_1: True Class: B, Predicted: B, Probability: 0.99999999999787
Sequence637.csv_1: True Class: B, Predicted: B, Probability: 0.9571862776193031
Sequence638.csv_1: True Class: B, Predicted: A, Probability: 0.9993691968606221
Sequence639.csv_1: True Class: A, Predicted: A, Probability: 0.9998708607432816
Sequence64.csv_1: True Class: B, Predicted: A, Probability: 0.9999999990343393
Sequence640.csv_1: True Class: B, Predicted: B, Probability: 0.8751773843530769
Sequence641.csv_1: True Class: B, Predicted: B, Probability: 0.542771176328954
Sequence642.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence643.csv_1: True Class: B, Predicted: B, Probability: 0.9999999962641665
Sequence644.csv_1: True Class: B, Predicted: B, Probability: 0.9859587148247623
Sequence645.csv_1: True Class: B, Predicted: A, Probability: 0.9999999804518303
Sequence646.csv_1: True Class: B, Predicted: B, Probability: 0.9999933635307545
Sequence647.csv_1: True Class: B, Predicted: B, Probability: 0.9984317136364125
Sequence648.csv_1: True Class: B, Predicted: B, Probability: 0.9990101391791262
Sequence649.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence65.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999974036
Sequence650.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999992
Sequence651.csv_1: True Class: B, Predicted: B, Probability: 0.862219260771269
Sequence652.csv_1: True Class: B, Predicted: A, Probability: 0.9999935673271938
Sequence653.csv_1: True Class: B, Predicted: B, Probability: 0.999999999993195
Sequence654.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999993
Sequence655.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999810724
Sequence656.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999985254
Sequence657.csv_1: True Class: B, Predicted: B, Probability: 0.9999999989396958
Sequence658.csv_1: True Class: B, Predicted: A, Probability: 0.9253447923102657
Sequence659.csv_1: True Class: B, Predicted: A, Probability: 0.998201791014638
Sequence66.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999989
Sequence660.csv_1: True Class: B, Predicted: A, Probability: 0.7648160261971045
Sequence661.csv_1: True Class: A, Predicted: B, Probability: 0.999999997624419
Sequence662.csv_1: True Class: B, Predicted: B, Probability: 0.9999998304458506
Sequence663.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999591876
Sequence664.csv_1: True Class: B, Predicted: B, Probability: 0.9999999987437161
Sequence665.csv_1: True Class: A, Predicted: B, Probability: 0.9999927724380786
Sequence666.csv_1: True Class: B, Predicted: B, Probability: 0.9999999732194803
Sequence667.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999829373
Sequence668.csv_1: True Class: B, Predicted: B, Probability: 0.9998446025699534
Sequence669.csv_1: True Class: B, Predicted: B, Probability: 0.9965186352732524
Sequence67.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998610456
Sequence670.csv_1: True Class: B, Predicted: A, Probability: 0.9960354342487171
Sequence671.csv_1: True Class: B, Predicted: B, Probability: 0.9999994673856527
Sequence672.csv_1: True Class: B, Predicted: B, Probability: 0.9999992979794526
Sequence673.csv_1: True Class: B, Predicted: B, Probability: 0.9665883861749118
Sequence674.csv_1: True Class: B, Predicted: A, Probability: 0.9999999362898196
Sequence675.csv_1: True Class: B, Predicted: B, Probability: 0.9999978936072911
Sequence676.csv_1: True Class: B, Predicted: B, Probability: 0.999999999487883
Sequence677.csv_1: True Class: B, Predicted: B, Probability: 0.9999999996196848
Sequence678.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999997
Sequence679.csv_1: True Class: B, Predicted: A, Probability: 0.9997208841142255
Sequence68.csv_1: True Class: A, Predicted: A, Probability: 0.9920275100114082
Sequence680.csv_1: True Class: B, Predicted: A, Probability: 0.9333912890564742
Sequence681.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999385826
Sequence682.csv_1: True Class: B, Predicted: B, Probability: 0.9999964221915225
Sequence683.csv_1: True Class: B, Predicted: B, Probability: 0.9999181647628836
Sequence684.csv_1: True Class: B, Predicted: B, Probability: 0.9767717774448197
Sequence685.csv_1: True Class: B, Predicted: B, Probability: 0.9999999938812792
Sequence686.csv_1: True Class: B, Predicted: A, Probability: 0.9999922773991224
Sequence687.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence688.csv_1: True Class: B, Predicted: B, Probability: 0.999939380085466
Sequence689.csv_1: True Class: B, Predicted: B, Probability: 0.9999147726138206
Sequence69.csv_1: True Class: B, Predicted: B, Probability: 0.9999999947058511
Sequence690.csv_1: True Class: B, Predicted: B, Probability: 0.9999999994595249
Sequence691.csv_1: True Class: B, Predicted: A, Probability: 0.9999672821146295
Sequence692.csv_1: True Class: B, Predicted: B, Probability: 0.9999999955673892
Sequence693.csv_1: True Class: B, Predicted: B, Probability: 0.9887079191787841
Sequence694.csv_1: True Class: A, Predicted: A, Probability: 0.6664977433421054
Sequence695.csv_1: True Class: B, Predicted: B, Probability: 0.999999773907253
Sequence696.csv_1: True Class: A, Predicted: A, Probability: 0.810597203138307
Sequence697.csv_1: True Class: B, Predicted: B, Probability: 0.9999999887969094
Sequence698.csv_1: True Class: B, Predicted: B, Probability: 0.999999999842478
Sequence699.csv_1: True Class: B, Predicted: B, Probability: 0.9999999796363773
Sequence7.csv_1: True Class: B, Predicted: B, Probability: 0.9999999806045239
Sequence70.csv_1: True Class: B, Predicted: B, Probability: 0.9995618992523785
Sequence700.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999993
Sequence701.csv_1: True Class: A, Predicted: B, Probability: 0.9651917529940106
Sequence702.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999983
Sequence703.csv_1: True Class: B, Predicted: B, Probability: 0.9999999435709538
Sequence704.csv_1: True Class: B, Predicted: A, Probability: 0.9609237077919036
Sequence705.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999937
Sequence706.csv_1: True Class: B, Predicted: B, Probability: 0.9999981477966123
Sequence707.csv_1: True Class: B, Predicted: B, Probability: 0.9999993991461037
Sequence708.csv_1: True Class: B, Predicted: B, Probability: 0.9997686375356081
Sequence709.csv_1: True Class: B, Predicted: B, Probability: 0.9999868324371551
Sequence71.csv_1: True Class: A, Predicted: B, Probability: 0.9999964959852408
Sequence710.csv_1: True Class: B, Predicted: B, Probability: 0.9999999516276001
Sequence711.csv_1: True Class: A, Predicted: B, Probability: 0.9998815112419025
Sequence712.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999973521
Sequence713.csv_1: True Class: B, Predicted: B, Probability: 0.99221835589214
Sequence714.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999349
Sequence715.csv_1: True Class: B, Predicted: B, Probability: 0.999995805053809
Sequence716.csv_1: True Class: B, Predicted: A, Probability: 0.9956115696107632
Sequence717.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999998
Sequence718.csv_1: True Class: B, Predicted: B, Probability: 0.9996756709257519
Sequence719.csv_1: True Class: B, Predicted: A, Probability: 0.8878981474808113
Sequence72.csv_1: True Class: B, Predicted: B, Probability: 0.9999999331289658
Sequence720.csv_1: True Class: B, Predicted: A, Probability: 0.9925225989666271
Sequence721.csv_1: True Class: B, Predicted: B, Probability: 0.9998609869166346
Sequence722.csv_1: True Class: B, Predicted: A, Probability: 0.9684723881356833
Sequence723.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence724.csv_1: True Class: B, Predicted: B, Probability: 0.5651767580671473
Sequence725.csv_1: True Class: B, Predicted: B, Probability: 0.7257289363081668
Sequence726.csv_1: True Class: B, Predicted: A, Probability: 0.998688746097666
Sequence727.csv_1: True Class: B, Predicted: B, Probability: 0.9999982677904209
Sequence728.csv_1: True Class: B, Predicted: B, Probability: 0.9998651301604811
Sequence729.csv_1: True Class: A, Predicted: B, Probability: 0.9604549846180656
