Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence554.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence555.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence557.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence565.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence566.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence568.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence569.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence57.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence571.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence572.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence574.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence575.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence576.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence579.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence581.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence583.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence584.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence585.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence586.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence587.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence588.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence589.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence59.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence590.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence593.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence594.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence595.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence596.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence597.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence598.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence599.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence6.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence60.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence600.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence601.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence602.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence603.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence604.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence605.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence606.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence607.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence608.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence609.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence61.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence610.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence611.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence612.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence613.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence614.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence615.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence616.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence617.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence618.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence619.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence62.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence620.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence621.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence622.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence623.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence624.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence625.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence626.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence627.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence628.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence629.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence63.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence630.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence631.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence632.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence633.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence634.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence635.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence636.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence637.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence638.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence639.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence64.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence640.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence641.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence642.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence643.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence644.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence645.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence646.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence647.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence648.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence649.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence65.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence650.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence651.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence652.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence653.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence654.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence655.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence656.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence657.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence658.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence659.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence66.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence660.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence661.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence662.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence663.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence664.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence665.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence666.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence667.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence668.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence669.csv_1: True Class: A, Predicted: B, Probability: 0.5552596537949401
Sequence67.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence670.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence671.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
Sequence672.csv_1: True Class: B, Predicted: B, Probability: 0.5552596537949401
