Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence551.csv_1: True Class: B, Predicted: A, Probability: 0.8868175765645806
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence554.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence558.csv_1: True Class: B, Predicted: A, Probability: 0.8868175765645806
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence567.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence591.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence592.csv_1: True Class: B, Predicted: A, Probability: 0.8868175765645806
Sequence593.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence595.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence596.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence597.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence598.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence6.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence601.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence602.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence603.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence605.csv_1: True Class: B, Predicted: A, Probability: 0.8868175765645806
Sequence606.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence608.csv_1: True Class: B, Predicted: A, Probability: 0.8868175765645806
Sequence609.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence61.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence610.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence611.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence612.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence613.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence614.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence615.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence616.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence617.csv_1: True Class: B, Predicted: A, Probability: 0.8868175765645806
Sequence618.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence619.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence62.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence620.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence621.csv_1: True Class: B, Predicted: A, Probability: 0.8868175765645806
Sequence622.csv_1: True Class: B, Predicted: A, Probability: 0.8868175765645806
Sequence623.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence624.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence625.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence626.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence627.csv_1: True Class: B, Predicted: A, Probability: 0.8868175765645806
Sequence628.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence629.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence63.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence630.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence631.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence632.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence633.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence634.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence635.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence636.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence637.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence638.csv_1: True Class: B, Predicted: A, Probability: 0.8868175765645806
Sequence639.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence64.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
Sequence640.csv_1: True Class: A, Predicted: A, Probability: 0.8868175765645806
