Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9991810949473994
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9999973294805931
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.9991010461353393
Sequence551.csv_1: True Class: A, Predicted: B, Probability: 0.8970377609835559
Sequence552.csv_1: True Class: B, Predicted: A, Probability: 0.9998937263562698
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence554.csv_1: True Class: A, Predicted: A, Probability: 0.9999999989147252
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.9999926473280597
Sequence556.csv_1: True Class: A, Predicted: B, Probability: 0.9999999738686123
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9999938543659006
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9999999964132528
Sequence559.csv_1: True Class: A, Predicted: B, Probability: 0.9999999655721884
Sequence56.csv_1: True Class: A, Predicted: B, Probability: 0.9999984052495386
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.9999998048057924
Sequence561.csv_1: True Class: B, Predicted: A, Probability: 0.9964744893367015
Sequence562.csv_1: True Class: A, Predicted: B, Probability: 0.9695052762297526
Sequence563.csv_1: True Class: A, Predicted: B, Probability: 0.9933531970470411
Sequence564.csv_1: True Class: A, Predicted: B, Probability: 0.9982501990485212
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9998443400433723
Sequence567.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998680744
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.8621560535482886
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9971723457505541
Sequence57.csv_1: True Class: B, Predicted: B, Probability: 0.9999999985944061
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9999205809459883
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.999999983858995
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.6597634991367362
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999994
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.99999999999936
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999857371
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.9994760418619811
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999996
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 1.0
